抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-22,新歌榜,16,谎言,卓沅,谎言,2026-08-19,華語,gCCLu84CwMw,828
2026-08-22,新歌榜,17,Crossfire,张艺兴,Crossfire,2026-08-14,西洋,3ZbdF6mRmHY,"1,283"
2026-08-22,新歌榜,18,无情的情书,半吨兄弟,无情的情书,2026-08-15,華語,-,-
2026-08-22,新歌榜,19,Serenade (KARINA & WINTER),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,韓語,hGqYdubpcCM,"24,639,269"
2026-08-22,新歌榜,20,贰拾肆,梓渝,梓渝,2026-08-05,華語,zeGLBhDbwt0,"57,532"
2026-08-22,新歌榜,21,汹涌,吴莫愁,这一秒过火 影视原声带,2026-07-18,華語,uEdEBhcf4Gs,"43,487"
2026-08-22,新歌榜,22,KISS N TELL,aespa,KISS N TELL,2026-07-23,韓語,inxzQt78lOk,"10,200,710"
2026-08-22,新歌榜,23,我不该动情,吕口口,我不该动情,2026-08-12,華語,B4hRfZy2ZVg,23
2026-08-22,新歌榜,24,MOTION (feat. Juicy J),CORTIS/Juicy J,MOTION (feat. Juicy J),2026-07-31,西洋,h7ITAdTxdxM,"3,805,536"
2026-08-22,新歌榜,25,静音恋人 (两颗缠绕的心),邹沛沛,静音恋人,2026-08-12,華語,-Hl1gke4U48,"1,501"
2026-08-22,新歌榜,26,"nowhere, nobody",Ariana Grande,petal (Explicit),2026-07-31,西洋,k7SDstVAD78,"1,779,963"
2026-08-22,新歌榜,27,等下完这场雨,杨友友/田园,等下完这场雨 (合唱版),2026-08-10,華語,-iv04Ej2qac,49
2026-08-22,新歌榜,28,我们总是喜欢在夏天讨论永远,时代少年团,我们总是喜欢在夏天讨论永远,2026-08-10,華語,AH2ibOsKgzs,"87,913"
2026-08-22,新歌榜,29,爱久见人心,赵乃吉,爱久见人心,2026-08-02,華語,1TJ4DXlfcTc,"16,548"
2026-08-22,新歌榜,30,Animal,KATSEYE,Animal,2026-07-27,西洋,m7k9UMcHbr0,"62,260,549"
2026-08-22,新歌榜,31,擦干眼泪爱你,杨友友/烟嗓船长,擦干眼泪爱你 (合唱版),2026-08-10,華語,NiOVOr1m46Q,125
2026-08-22,新歌榜,32,神山GUOFENG,FOX胡天渝,Oriental Esthetics神降,2026-08-03,華語,tzU-MvVXpoA,124
2026-08-22,新歌榜,33,洞房,张云雷,洞房,2026-08-19,華語,W5fjQCOvuR0,"6,608"
2026-08-22,新歌榜,34,山风山风等等我,吕口口,山风山风等等我,2026-08-06,華語,NCKRAlzlH7M,28
2026-08-22,新歌榜,35,不想失去你,毛不易,不想失去你（电影《不想失去你》主题曲）,2026-08-12,華語,hgY4ftt3gvk,"49,330"
2026-08-22,新歌榜,36,Setsuna Hanabi,TOMORROW X TOGETHER,Setsuna Hanabi,2026-08-16,日語,Z5pGz8fkaDQ,"850,552"
2026-08-22,新歌榜,37,天之外,薛凯琪,Every Piece of Me,2026-08-11,華語,w1pzJ7jJREg,"1,092"
2026-08-22,新歌榜,38,左转灯 (1000 Times+1),派伟俊/mac ova seas,BAD IDEA,2026-07-31,華語,kUZZIBciO6A,"11,791,247"
2026-08-22,新歌榜,39,All Soul Peace,Vnriet/DarK Haye,One Thou Calm (Slap House),2026-07-27,西洋,-,-
2026-08-22,新歌榜,40,禾和何,何浩楠,禾和何,2026-08-19,華語,n2IJN5PmClc,38
2026-08-22,新歌榜,41,水为媒,礼越,水为媒,2026-07-24,華語,6fiETnMALLk,"6,556"
2026-08-22,新歌榜,42,Bloody Paradise,ENHYPEN,THE SIN : BLISS,2026-08-21,韓語,MT-4Bk1Lw8g,"8,579,848"
2026-08-22,新歌榜,43,WET,J.Y. Park,WET,2026-07-23,西洋,dMf6YlGsv0U,"2,300,751"
2026-08-22,新歌榜,44,人一個,陈小春,人一個,2026-08-16,華語,uWFsAAVCnuA,"26,720"
2026-08-22,新歌榜,45,请在我坠落前到来,TF家族/TF家族-官俊臣/TF家族-王烁然/TF家族-杨涵博/TF家族-张奕然/TF家族-聂玮辰/TF家族-魏子宸/TF家族-李煜东,请在我坠落前到来,2026-08-19,華語,ggVO2Ydibus,536
2026-08-22,新歌榜,46,拯救我,檀健次,蝉 影视原声带,2026-08-22,華語,yW_tdielcpc,"7,389"
2026-08-22,新歌榜,47,如果累了就回故乡,酷酷里/面妹孔佳奇,如果累了就回故乡,2026-08-13,華語,TlIciP4_aMA,69
2026-08-22,新歌榜,48,游向陆地的鱼,梓渝,梓渝,2026-08-05,華語,R-FdIwzlC_s,"53,606"
2026-08-22,新歌榜,49,这城市那么空这回忆那么凶,安北辰,这城市那么空这回忆那么凶,2026-08-03,華語,-,-
2026-08-22,新歌榜,50,杀破狼,萧泽,杀破狼,2026-08-13,華語,Dgq9BadXDhw,"21,634"
2026-08-22,新歌榜,51,失忆,正在进行石女士,失忆（温柔版）,2026-08-04,華語,yJyDLVR2XrE,"1,004"
2026-08-22,新歌榜,52,唯我论者的独白,马嘉祺,唯我论者的独白,2026-07-27,華語,1x0vBteO4jc,"42,418"
2026-08-22,新歌榜,53,同天空,周柏豪/孙玥琪,唱游记,2026-08-18,華語,-,-
2026-08-22,新歌榜,54,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,西洋,chl0R8C4NJ8,"5,006,762"
2026-08-22,新歌榜,55,莫忙,乡野低频,莫忙,2026-08-13,華語,-,-
2026-08-22,新歌榜,56,至少相拥没错,MC 张天赋,至少相拥没错,2026-08-19,華語,NhB88CcMGcM,"53,988"
2026-08-22,新歌榜,57,Slowed,Grimmmz/404Hz/叫姐/Pao7oO,我要把所有关于我们的记忆删个遍(破碎氛围版),2026-08-03,西洋,-,-
2026-08-22,新歌榜,58,也许你就在对岸,张杰,也许你就在对岸,2026-07-30,華語,YPy4E04LErU,"11,391"
2026-08-22,新歌榜,59,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,華語,1265qQnOhfo,"20,027"
2026-08-22,新歌榜,60,等风来等花开,曲肖冰/凤璃,等风来等花开,2026-08-05,華語,-,-
2026-08-22,新歌榜,61,讨厌情歌,张艺兴,斗战胜佛,2026-07-03,華語,Lxw5wGrpcYU,"37,661"
2026-08-22,新歌榜,62,其实雨也没多大,弹棉花的小花,其实雨也没多大,2026-07-28,華語,aBdb7ifAAuo,63
2026-08-22,新歌榜,63,清风微微,曾舜晞,清风微微,2026-07-24,華語,HCv4EH5plpA,"33,725"
2026-08-22,新歌榜,64,我会好好的,烟嗓船长,我会好好的(深情男版),2026-08-15,華語,-,-
2026-08-22,新歌榜,65,Think About It,D.N.A/张艺兴/颜人中/GALI/TEN/李治廷,Think About It,2026-08-07,華語,p-LnAnYPo4I,"21,935"
2026-08-22,新歌榜,66,Bad For You,ENHYPEN,THE SIN : BLISS,2026-08-21,韓語,M56NU6q4PeM,"181,052"
2026-08-22,新歌榜,67,Two Fools,ENHYPEN,THE SIN : BLISS,2026-08-21,西洋,IRzjTyvWK4E,"174,976"
2026-08-22,新歌榜,68,想你的话我再没有说,戎大姨,想你的话我再没有说,2026-07-28,華語,I2d738HRBr4,"3,616"
2026-08-22,新歌榜,69,过去而已,半吨兄弟,过去而已,2026-08-18,華語,vQzJvPDp3NY,"2,292"
2026-08-22,新歌榜,70,旧记忆,黄子韬/刘宇宁,旧记忆,2026-08-20,華語,VvDUInqyDuQ,"11,467"
2026-08-22,新歌榜,71,一直在身边,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,華語,0RAqPS4JQyQ,"4,025"
2026-08-22,新歌榜,72,一路上有你,轻烟大叔,一路上有你,2026-08-17,華語,-,-
2026-08-22,新歌榜,73,一个人挺好,烟嗓船长,一个人挺好,2026-08-14,華語,XiW-7__LnTE,32
2026-08-22,新歌榜,74,这最后一次的分离（发了疯的想你）,橘子妹,梦里梦外都是你,2026-08-12,華語,-,-
2026-08-22,新歌榜,75,一吻 (Poison Kiss),曾舜晞,一吻 (Poison Kiss),2026-08-15,華語,p-0J0-skPXI,"4,669"
2026-08-22,新歌榜,76,竞速游戏,TOP登陆少年组合,竞速游戏,2026-07-25,華語,H7SSEIodiE4,"27,603"
2026-08-22,新歌榜,77,SWEET SOUR,KiiiKiii,WhyKiiiKiii,2026-08-10,西洋,NBIu5QpD3X8,"316,777"
2026-08-22,新歌榜,78,只是太爱你（原谅我真的喝醉了）,橘子妹,只是太爱你,2026-08-18,華語,oo3HIuIaLrw,"36,223"
2026-08-22,新歌榜,79,秋叶飞过的天,卢润泽,秋叶飞过的天,2026-08-13,華語,vUql6Q6xWBs,45
2026-08-22,新歌榜,80,摇曳！摇曳！,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,華語,C5aQMjIwjAQ,"3,652"
2026-08-22,新歌榜,81,Stuck,ENHYPEN,THE SIN : BLISS,2026-08-21,韓語,h5WGY-Fszrw,"149,523"
2026-08-22,新歌榜,82,如约,周深,如约,2026-07-26,華語,CU60L5ck_Vo,"212,092"
2026-08-22,新歌榜,83,你我他,en (王翊恩),你我他,2026-07-31,華語,GzkHT-k-Ors,"633,707"
2026-08-22,新歌榜,84,红尘好戏,风华音纪/叶里,红尘好戏,2026-08-18,華語,SJUDmK1QsXg,"1,322"
2026-08-22,新歌榜,85,无名氏,张真源,无名氏,2026-08-04,華語,6lRRgMEqb2g,"49,695"
2026-08-22,新歌榜,86,神女令,Accco小爱,神女令,2026-08-20,華語,ACAQgjcUB9M,899
2026-08-22,新歌榜,87,桥边姑娘,轻烟大叔,桥边姑娘,2026-07-28,華語,-,-
2026-08-22,新歌榜,88,希望自己一直拥有幸福,La Mer/404Hz,Taki（宿命氛围版）,2026-08-01,華語,-,-
2026-08-22,新歌榜,89,傻鱼,王栎鑫,傻鱼,2026-08-11,華語,H2KEtWOqVJA,"2,165"
2026-08-22,新歌榜,90,I'll Be Back,Vernon,I'll Be Back,2026-08-20,西洋,WEGJE7tw0Go,"77,907"
2026-08-22,新歌榜,91,Shining,NAVE/赵粤,Shining,2026-08-20,華語,-,-
2026-08-22,新歌榜,92,Highlight,ENHYPEN,THE SIN : BLISS,2026-08-21,韓語,NBBjCV2-AMw,"993,479"
2026-08-22,新歌榜,93,Many Lonely Days - Sped,MIKS,Many Lonely Days,2026-07-27,西洋,-,-
2026-08-22,新歌榜,94,STRANGE,刘雨昕,STRANGE,2026-08-05,西洋,J88kOcG7hmc,"1,758"
2026-08-22,新歌榜,95,Checkmate,ENHYPEN,THE SIN : BLISS,2026-08-21,韓語,7wOPVXn_XAE,"135,184"
2026-08-22,新歌榜,96,petal,Ariana Grande,petal (Explicit),2026-07-31,西洋,afSgBNwmZrQ,"25,902,672"
2026-08-22,新歌榜,97,DON'T STOP,刘耀文,DON'T STOP,2026-08-05,華語,BVRouFkXMY4,"1,388"
2026-08-22,新歌榜,98,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,華語,relM8XBrdpM,"3,333"
2026-08-22,新歌榜,99,踏马寻花向自由,轻烟大叔,踏马寻花向自由,2026-08-04,華語,-,-
2026-08-22,新歌榜,100,No More Tomorrow,严浩翔,No More Tomorrow,2026-08-03,西洋,Ls6y4JbkNa0,"9,895"
