抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-03,抖音熱歌榜,31,最佳损友,陈奕迅,Life Continues,2006-02-18,003hFxQh276Cv5,華語,0fcKEN4_QoM,"7,827,661"
2026-09-03,抖音熱歌榜,32,小半,陈粒,小梦大半,2016-07-26,001hs89m3C5p3g,華語,Xw8zuUKauxs,"13,562,793"
2026-09-03,抖音熱歌榜,33,盗将行,花粥/马雨阳,粥请客 (二),2018-06-19,000PghTZ1AgWfU,華語,5rCiLDbDcOc,"18,326,809"
2026-09-03,抖音熱歌榜,34,我们俩,郭顶,微微,2009-08-18,003MASv802hpJ7,華語,2kc1FDmzLkI,"17,930,992"
2026-09-03,抖音熱歌榜,35,江南,林俊杰,第二天堂,2004-06-04,004TXEXY2G2c7C,華語,G97_rOdHcnY,"43,514,960"
2026-09-03,抖音熱歌榜,36,瞬,郑润泽,瞬,2023-07-17,0040SY053uSb7r,華語,yJq54boC5RA,"10,390,051"
2026-09-03,抖音熱歌榜,37,第57次取消发送,菲菲公主（陆绮菲）,第57次取消发送,2025-02-10,001P6YOB0eXLlj,華語,gHk8MIx6nfY,"17,849,115"
2026-09-03,抖音熱歌榜,38,关键词,林俊杰,和自己对话 From M.E. To Myself,2015-12-25,001OeHvA0NASwT,華語,YFr6p7vB9hc,"62,230,388"
2026-09-03,抖音熱歌榜,39,如愿,王菲,如愿,2021-09-25,001ufyHx10iWpg,華語,6fV2dRqJHvw,"25,400,576"
2026-09-03,抖音熱歌榜,40,遇见,孙燕姿,The Moment,2003-08-22,001xJbdb2MBaaz,華語,zgmnU8BxE2c,"21,957,501"
2026-09-03,抖音熱歌榜,41,后会无期,徐良/汪苏泷,不良少年,2011-12-26,004gZy7l1GYJ1Q,華語,iKrMvFYaFzg,"6,595,969"
2026-09-03,抖音熱歌榜,42,雨天,孙燕姿,My Story 2006 新歌+精选,2006-09-21,001pHzdz29aG1Z,華語,n3-ZMNOeL6M,"6,494,111"
2026-09-03,抖音熱歌榜,43,幻听,许嵩,梦游计,2012-07-11,003MUDkf30pS5B,華語,IdI4JOqlvVU,"3,795,432"
2026-09-03,抖音熱歌榜,44,空心,光泽,光泽,2017-01-05,002WW9dA4RYnHm,華語,PXnhdl_URro,"19,713,760"
2026-09-03,抖音熱歌榜,45,其实,薛之谦,意外,2013-11-11,003ouHMP12glVD,華語,YT3HI5hyMi4,"7,420,770"
2026-09-03,抖音熱歌榜,46,我记得,赵雷,署前街少年,2022-08-29,002dw4gv1ZmiGt,華語,VBUmDbpY7zM,"7,397,903"
2026-09-03,抖音熱歌榜,47,恶作剧,王蓝茵,恶作剧之吻 电视剧原声带,2005-10-14,003mRf8u26lMMY,華語,VaSjWclJKGE,"22,852,153"
2026-09-03,抖音熱歌榜,48,盛夏的果实,莫文蔚,NO.1新曲精选全记录20首,2000-06-01,0009BoCc0C2KFN,華語,N2d9vPacdmw,"5,982,828"
2026-09-03,抖音熱歌榜,49,明天过后,张杰,听！我们的歌,2020-07-23,004Eiwhc3TSX8E,華語,ZA0uGRffojo,"1,406,512"
2026-09-03,抖音熱歌榜,50,一程山路,毛不易,小王,2020-02-20,001Cnurq0Oe2cM,華語,0RzlgXAsJgs,"3,115,898"
2026-09-03,抖音熱歌榜,51,我们的歌,王力宏,改变自己,2007-07-13,000NqZLy2lfXjT,華語,FpPDwP0NWnw,"7,500,050"
2026-09-03,抖音熱歌榜,52,美人鱼,林俊杰,第二天堂,2004-06-04,002ASCKm3ROw7t,華語,3Nu7C4zU0Vs,"11,890,867"
2026-09-03,抖音熱歌榜,53,认真的雪,薛之谦,薛之谦,2006-06-09,001hUNRP0P8g7x,華語,Un8kwjcpKZA,"17,345,914"
2026-09-03,抖音熱歌榜,54,IF YOU,BIGBANG,MADE SERIES 《D》,2015-07-01,000GDzSZ0yAEB9,韓語,h9hdorPqukU,"87,057,639"
2026-09-03,抖音熱歌榜,55,牵丝戏,银临/Aki阿杰,牵丝戏,2015-01-01,001e7VNQ43nv4W,華語,C6YobfNjeqc,"13,394,697"
2026-09-03,抖音熱歌榜,56,不将就,李荣浩,有理想,2016-01-22,000edAg12jLBrN,華語,a9ot-Fa9KHk,"32,691,932"
2026-09-03,抖音熱歌榜,57,天外来物,薛之谦,天外来物,2020-12-31,0013WPvt4fQH2b,華語,fvkKk5ozyeI,"8,129,564"
2026-09-03,抖音熱歌榜,58,总有一天你会出现在我身边,棱镜乐队,一次有预谋的初次相遇,2018-10-06,000KfWkc08C3Rk,華語,vaC8STyhPc4,"147,616"
2026-09-03,抖音熱歌榜,59,心墙,郭静,在树上唱歌,2009-05-22,001r8VMR24xJHa,華語,VhCRokYVF1I,"32,090,556"
2026-09-03,抖音熱歌榜,60,奢香夫人,凤凰传奇,最炫民族风,2009-06-02,003XMyG91NpwQ1,華語,i6W3qRIH1kc,"2,654,199"
2026-09-03,抖音熱歌榜,61,黄昏,周传雄,Transfer,2000-12-25,000Sw6cm1GHNRw,華語,6ca_YHZvzls,"75,999,514"
2026-09-03,抖音熱歌榜,62,离开我的依赖,王艳薇,离开我的依赖,2020-02-17,001GOlCd2HImcY,華語,RFNRzN3jDmk,"33,218,084"
2026-09-03,抖音熱歌榜,63,爱情讯息,郭静,下一个天亮,2008-05-09,000DOpDe2GfLaq,華語,t7Q-MkGfdHg,"1,606,638"
2026-09-03,抖音熱歌榜,64,青花,周传雄,蓝色土耳其,2007-10-24,002MFDAV3rPFlo,華語,WfYO_Q2n-Vk,"3,395,110"
2026-09-03,抖音熱歌榜,65,愿与愁,林俊杰,重拾_快乐,2023-04-21,003N7EbT2mUdPG,華語,MISqtaNt1vg,"6,886,272"
2026-09-03,抖音熱歌榜,66,一直很安静,阿桑,仙剑奇侠传 电视剧原声带,2005-01-21,0029eQ0Z1Cxptl,華語,XQgXzPFZbzA,"6,311,081"
2026-09-03,抖音熱歌榜,67,来不及爱你,h3R3刘清云,来不及爱你,2023-07-30,000cyrHv2XUunX,華語,CtppsmagVVs,"960,420"
2026-09-03,抖音熱歌榜,68,虚拟,陈粒,小梦大半,2016-07-26,002CqtaC3jYZpu,華語,qxjYJVz64LQ,"6,599,237"
2026-09-03,抖音熱歌榜,69,此生不换,青鸟飞鱼,仙剑奇侠传三 电视剧原声带,2009-06-18,003hj8yv0e6SW8,華語,yz80TCsFDaA,"1,745,666"
2026-09-03,抖音熱歌榜,70,你就不要想起我,田馥甄,渺小,2013-11-29,001J4FTi3A2UH8,華語,GsKbnsUN2RE,"103,684,766"
2026-09-03,抖音熱歌榜,71,刻在我心底的名字,卢广仲,刻在我心底的名字,2020-08-25,001YneOf1NGnlH,華語,m78lJuzftcc,"81,493,354"
2026-09-03,抖音熱歌榜,72,爱的回归线,陈韵若/陈每文,爱情公寓3 电视剧原声带,2012-07-31,002xpBxA13oPjq,華語,SYZFnqPXLGI,"139,193"
2026-09-03,抖音熱歌榜,73,天龙八部之宿敌,许嵩,天龙八部之宿敌,2011-09-21,001bLkWD2EYA4P,華語,M2ilhSW3aoQ,"866,387"
2026-09-03,抖音熱歌榜,74,有何不可,许嵩,自定义,2009-01-10,002mZevo3wHvsc,華語,_2f-7oQIS8M,"6,282,192"
2026-09-03,抖音熱歌榜,75,西楼儿女,海来阿木,西楼儿女,2022-10-25,002LI43J1QPXJ0,華語,0KFihfYWAMQ,"5,045,845"
2026-09-03,抖音熱歌榜,76,至少还有你,林忆莲,林忆莲's,2000-01-18,002QOSPX0bEK4f,華語,pQlAWZLOpgo,"42,063,370"
2026-09-03,抖音熱歌榜,77,海阔天空,BEYOND,乐与怒,1993-05-14,001yS0N33yPm1B,華語,qu_FSptjRic,"179,702,457"
2026-09-03,抖音熱歌榜,78,不分手的恋爱,汪苏泷,好安静,2011-09-09,000wkTbk3kaHCk,華語,oTG_6WKh_4c,"7,040,012"
2026-09-03,抖音熱歌榜,79,不遗憾,李荣浩,你的婚礼 电影原声带,2021-05-08,0049nkGI4Qxu2m,華語,u5ZsoP8FZUQ,"25,626,282"
2026-09-03,抖音熱歌榜,80,失控,井迪,失控,2020-11-20,003N2hzR4511Hh,華語,0swKZBxTNEQ,"16,950,075"
2026-09-03,抖音熱歌榜,81,会呼吸的痛,梁静茹,崇拜,2007-11-09,004K6Ne61a1VA8,華語,TY3nj5ANRrk,"12,179,506"
2026-09-03,抖音熱歌榜,82,一样的月光,徐佳莹,LaLa首张创作专辑,2009-05-29,001KyJTt1kbkfP,華語,J28oOfvNVD8,"10,143,544"
2026-09-03,抖音熱歌榜,83,红豆,王菲,唱游,1998-10-02,0011nEwm2XPayS,華語,5wmfXve11rM,"51,898,132"
2026-09-03,抖音熱歌榜,84,Letting Go,蔡健雅,说到爱,2011-11-18,004aJoYT3ia7al,華語,SMXWjumui5s,"21,229,774"
2026-09-03,抖音熱歌榜,85,老街,李荣浩,小黄,2010-09-09,000sU9jC3bN2dY,華語,XadF4AbmHeA,"10,107,411"
2026-09-03,抖音熱歌榜,86,倒数,G.E.M.邓紫棋,另一个童话,2018-08-16,003jjoM94WLiTf,華語,ma7r2HGqwXs,"153,426,161"
2026-09-03,抖音熱歌榜,87,夏夜最后的烟火,颜人中,夏夜最后的烟火,2024-01-01,004YVhTx4b1rFK,華語,SVdZy0uZBUg,"13,220,849"
2026-09-03,抖音熱歌榜,88,如果可以,韦礼安,如果可以,2021-11-05,003JOgMV1LeXOC,華語,8MG--WuNW1Y,"207,184,013"
2026-09-03,抖音熱歌榜,89,可不可以,张紫豪,可不可以,2018-05-03,000x2ZyK1FYFht,華語,hgIDXTmmgDg,"149,727,874"
2026-09-03,抖音熱歌榜,90,指纹,杜宣达,指纹,2021-11-02,000HTbQv2OHqYi,華語,oAxs4Ou1N_M,"18,112,828"
2026-09-03,抖音熱歌榜,91,大城小爱,王力宏,盖世英雄,2005-12-30,004O1DHG4MjYOi,華語,J8mBwCEKRME,"7,027,968"
2026-09-03,抖音熱歌榜,92,天若有情,A-Lin,天若有情,2016-11-01,003elgGQ3c1uQN,華語,IAWVOxtIuGA,"8,868,849"
2026-09-03,抖音熱歌榜,93,勋章,鹿晗,勋章,2015-10-14,001vBZtU09AoiB,華語,OF5WnhcZnFU,"3,759,812"
2026-09-03,抖音熱歌榜,94,你要的全拿走,胡彦斌,覅忒好,2018-01-26,000nNzj03CNUIT,華語,9HDHnU-Vl0g,"60,125,165"
2026-09-03,抖音熱歌榜,95,你瞒我瞒,陈柏宇,Close Up,2009-05-13,000XJvlv11ltfF,華語,JWcuUHVD4Ng,"41,167,227"
2026-09-03,抖音熱歌榜,96,无名的人,毛不易,无名的人,2021-12-14,002QhULf16tWw1,華語,LgNT-a_ekC8,"10,061,755"
2026-09-03,抖音熱歌榜,97,如果爱忘了,汪苏泷/单依纯,声生不息·家年华 第12期,2024-02-17,004XJHyS3QhnMs,華語,40iCGaUhTbE,"29,878,002"
2026-09-03,抖音熱歌榜,98,最后一页,江语晨,恋习,2010-09-17,004INdnu0H2fok,華語,UDyhT-6Idek,"21,751,910"
2026-09-03,抖音熱歌榜,99,我知道,BY2,Twins,2009-04-10,003upMMS1zgYzc,華語,C4gB9kDBCt8,"13,368,948"
2026-09-03,抖音熱歌榜,100,句号,G.E.M.邓紫棋,摩天动物园,2019-12-27,001QJyJ32zybEe,華語,7XlqcS6B7WA,"66,608,486"
