抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-03,影視金曲榜,1,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"66,112"
2026-09-03,影視金曲榜,2,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"120,124"
2026-09-03,影視金曲榜,3,好的,黄子弘凡,好的,2026-08-29,000qw3B41TxC8E,華語,ki8RVe9R8DI,"1,448"
2026-09-03,影視金曲榜,4,全世界的雨,周深/Ella陈嘉桦,全世界的雨,2026-07-18,000R5lKk0KJBgG,華語,JqR0_IFpdcg,"183,327"
2026-09-03,影視金曲榜,5,过海,王赫野/黄龄,过海,2026-07-16,003DEzAQ3HSB9l,華語,IgjnQV8WJH8,"26,447"
2026-09-03,影視金曲榜,6,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"29,329"
2026-09-03,影視金曲榜,7,汹涌,吴莫愁,这一秒过火 影视原声带,2026-07-18,003zLeSq0V2ECp,華語,uEdEBhcf4Gs,"60,080"
2026-09-03,影視金曲榜,8,晴天娃娃,吴青峰,晴天娃娃,2026-08-28,003gLbhW0OJJTA,華語,Y-nc2fmn9ls,"349,165"
2026-09-03,影視金曲榜,9,来我的岛,刘宇宁,来我的岛,2026-08-03,002hAbQf14wVkt,華語,udTSazfAfEo,"74,824"
2026-09-03,影視金曲榜,10,云中鸟,小阿七,花开锦绣 影视原声带,2026-08-20,000GL9102hzc2Q,華語,xBOmrRTzi9M,"35,840"
2026-09-03,影視金曲榜,11,一直在身边,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,004UzgJt0YR8kB,華語,0RAqPS4JQyQ,"14,349"
2026-09-03,影視金曲榜,12,一诺,刘宇宁,花开锦绣 影视原声带,2026-08-20,003AogSY2WGKrW,華語,JGGL56GMMsM,"169,720"
2026-09-03,影視金曲榜,13,拯救我,檀健次,蝉 影视原声带,2026-08-22,000Pwpoo0ofOYT,華語,08uejFCB-i4,"20,128"
2026-09-03,影視金曲榜,14,摇曳！摇曳！,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,004LfF9N0Kfg6y,華語,C5aQMjIwjAQ,"11,672"
2026-09-03,影視金曲榜,15,炙光,张碧晨/侯明昊,雀骨 影视原声带,2026-07-15,000cuQPZ0n0D1B,華語,83RQld52drA,"292,689"
2026-09-03,影視金曲榜,16,不想失去你,毛不易,不想失去你（电影《不想失去你》主题曲）,2026-08-12,001tFFAR2dWXiI,華語,hgY4ftt3gvk,"60,684"
2026-09-03,影視金曲榜,17,这一刻,段奥娟,早春晴朗 影视原声带,2026-09-01,000cqMHq2yoSA2,華語,3YQDSAUSVZY,"29,780"
2026-09-03,影視金曲榜,18,不退！,马嘉祺,不退！,2026-08-21,003uUj1t3dA4Da,華語,0DcbbJEuLr4,"16,997"
2026-09-03,影視金曲榜,19,我在意的,单依纯,爱情有烟火 影视原声带,2026-07-03,003H0CGe1vL66I,華語,GKHSYBHak4U,"50,712"
2026-09-03,影視金曲榜,20,"I Knew It, I Knew You",Taylor Swift,"I Knew It, I Knew You",2026-06-05,001wDXNP0Z1jef,西洋,hDU4GB1PTxc,"25,553,184"
2026-09-03,影視金曲榜,21,Lady Snow,陈婧霏,早春晴朗 影视原声带,2026-09-01,001m38pn3ax6cR,華語,HadLHjh4Ihw,"72,634"
2026-09-03,影視金曲榜,22,不问,黄霄雲,不问,2026-08-23,001wrhA31gJ6Kx,華語,TclXQLrYHEQ,"10,696"
2026-09-03,影視金曲榜,23,去你的岛,金玟岐,去你的岛,2026-08-09,002VaLNk4QcPPE,華語,6xgkCXq7os8,"3,033"
2026-09-03,影視金曲榜,24,怜心,黄霄雲,雀骨 影视原声带,2026-07-15,002nb6R72hJmXD,華語,YlnxaMhFSR0,"151,706"
2026-09-03,影視金曲榜,25,红尘慌慌,周深,百花杀 原声音乐专辑,2026-07-28,003ARFyH2himMe,華語,h3596Dg4HT8,"322,837"
2026-09-03,影視金曲榜,26,耀眼的我们,周深,天才，女友 影视原声带,2026-08-04,002JZCyb4ORwy7,華語,prjFbOzBVWU,"48,765"
2026-09-03,影視金曲榜,27,You Are My Light,杨雨青,早春晴朗 影视原声带,2026-09-01,002awvws1qxRWC,其它,sRg6MdDJBaY,"30,904"
