抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-03,新歌榜,1,天生刺猬,张月,天生刺猬,2026-08-31,00024goq00gZd9,華語,HaL5Y1j2bbo,"5,002"
2026-09-03,新歌榜,2,蓝矮星,田嘉瑞,蓝矮星,2026-09-02,004SiLZP3SalkA,華語,hFfmLW3kCRw,"3,874"
2026-09-03,新歌榜,3,昨天，今天,莫文蔚,昨天，今天,2026-08-25,003G4D6x1e8J8k,華語,Z92SE7ZSTRg,"17,281"
2026-09-03,新歌榜,4,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"66,112"
2026-09-03,新歌榜,5,删了一百遍,A-Lin,删了一百遍,2026-09-01,000Q8gRW2WkkDS,華語,HzpDg83IElA,"45,952"
2026-09-03,新歌榜,6,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,003sbk7o3sytRU,西洋,46h0LvDHgIs,"15,692,951"
2026-09-03,新歌榜,7,绝口不提 (我为难自己),草原兄弟,绝口不提 (我为难自己),2026-09-01,004aI8Uk2wDEKX,華語,NYeo8KRfUfc,5
2026-09-03,新歌榜,8,异形,李昊,异形,2026-09-01,0017nkHC4erPHD,華語,RYGJYgUi9Bo,224
2026-09-03,新歌榜,9,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"120,124"
2026-09-03,新歌榜,10,只为爱与自由,大张伟,只为爱与自由,2026-08-22,002aZadp0nLfYz,華語,VyfOmU7QUH8,127
2026-09-03,新歌榜,11,没有你是漫长雨季,梓渝,梓渝,2026-08-05,000eMXbM0hmJmi,華語,upblmi2XwGs,"11,192"
2026-09-03,新歌榜,12,薛定谔的雨,希林娜依高,薛定谔的雨,2026-08-31,0048yj6B3Pcr3F,華語,cTONGicNHXU,63
2026-09-03,新歌榜,13,莫忙,乡野低频,莫忙,2026-08-13,001MAXbn0b3fH2,華語,xgQMemPpnmI,"22,817"
2026-09-03,新歌榜,14,情网,半吨兄弟,情网（烟嗓版）,2026-08-25,0034VCpK3DewWn,華語,7BtnY-VDMD0,"2,855"
2026-09-03,新歌榜,15,说文解字,灯叔/方大树,说文解字,2026-08-29,000bCM2f3nhooK,華語,45OKCZb0Zlk,"8,969"
2026-09-03,新歌榜,16,Pop Off Pop Off,KiiiKiii,WhyKiiiKiii,2026-08-10,000NfrvW429sMm,西洋,UsbRoaH6y-Q,"8,580,253"
2026-09-03,新歌榜,17,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"29,329"
2026-09-03,新歌榜,18,My Jealousy,于梓贝,My Jealousy(粤语版),2026-08-21,000v4MNN1b4UTt,華語,ylcqX1Eaz5E,"6,929"
2026-09-03,新歌榜,19,唯有追赶风的方向 (Only By Chasing the Wind),知更鸟/HOYO-MiX/Chevy,崩坏星穹铁道-唯有追赶风的方向 Only By Chasing the Wind,2026-08-26,000M3Yxt2tIuHZ,西洋,mFaxZdS6nYo,"20,861"
2026-09-03,新歌榜,20,VIBE,展轩,VIBE,2026-08-31,0007X40v3BaZpQ,華語,SHGoXIGYihg,"1,276"
2026-09-03,新歌榜,21,顺其自然,国产阿发,顺其自然,2026-08-19,0023nBVk308eK6,華語,2fGDe6QVypA,"82,740"
2026-09-03,新歌榜,22,好巧是你,周深,好巧是你 (2026中央广播电视总台七夕晚会主题曲),2026-08-19,0040Tlxh4YNKr3,華語,QPcvwly2pVY,"38,730"
2026-09-03,新歌榜,23,好的,黄子弘凡,好的,2026-08-29,000qw3B41TxC8E,華語,ki8RVe9R8DI,"1,448"
2026-09-03,新歌榜,24,思念漫过海岸线,欢子,思念漫过海岸线,2026-08-28,00279mQx0Z0DSX,華語,SMmvLT8pnnA,774
2026-09-03,新歌榜,25,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,000yC8KR2ukwGc,西洋,pHciG9_2xXM,"8,260,670"
2026-09-03,新歌榜,26,海角七号,赵乃吉,海角七号,2026-08-28,001nei893kCRZy,華語,hJ3aMhhd05M,"6,437"
2026-09-03,新歌榜,27,MONEYMONEYMONEY,CORTIS,GREENGREEN_playextended,2026-08-23,003ufBbJ3ifsBX,西洋,OhdvNHmJDsw,"4,762,543"
2026-09-03,新歌榜,28,连带保证人,姚晓棠,破晓,2026-09-03,003i7gfg4NUSQm,華語,k1rtFz1oRCA,"15,879"
2026-09-03,新歌榜,29,就当你是个过客,弦外之音,就当你是个过客（微醺版）,2026-08-05,004eoKmV0lB4DZ,華語,cKTSbmVPBjQ,"14,731"
2026-09-03,新歌榜,30,如果累了就回故乡,酷酷里/面妹孔佳奇,如果累了就回故乡,2026-08-13,003wtWfF1pXG8n,華語,TlIciP4_aMA,495
2026-09-03,新歌榜,31,出卖,轻烟大叔,出卖,2026-08-26,004Ofutg3vcTaQ,華語,-,-
2026-09-03,新歌榜,32,Serenade (KARINA & WINTER),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,000Cq9mC1yZWHq,韓語,hGqYdubpcCM,"26,294,963"
2026-09-03,新歌榜,33,Training Season (London Sessions),Dua Lipa,Training Season's Over,2026-08-28,000lUIrW1bt3oJ,西洋,3DcoC8p9az8,"101,805,041"
2026-09-03,新歌榜,34,缤纷园 -江边六点半,陈昕婷/曾彭飚/辛敏琦,缤纷园 -江边六点半,2026-08-06,003RFzRg1L3EcE,其它,-,-
2026-09-03,新歌榜,35,Hope to Remain,严浩翔,Scary Movie Ⅱ: Same Face,2026-08-24,001dWQ2d3Auvk8,西洋,R1FhekboG9I,"7,319"
2026-09-03,新歌榜,36,死了都要爱,高高在这呢,死了都要爱,2026-08-18,001GthpV4GPvJv,華語,SkX3MCru6hM,2
2026-09-03,新歌榜,37,贰拾肆,梓渝,梓渝,2026-08-05,003Agdhd2tM867,華語,zeGLBhDbwt0,"80,297"
2026-09-03,新歌榜,38,打开2.0,黄霄雲,打开2.0,2026-08-30,000C0kFM3h0NlB,華語,KiEXI8y4RmA,"12,929"
2026-09-03,新歌榜,39,此间是少年,梓渝,梓渝,2026-08-05,003YH7VB1zA0hP,華語,0_ld2Btgweo,"3,992"
2026-09-03,新歌榜,40,呆头鸟,礼越,呆头鸟,2026-08-15,000cwv0w3FHevL,華語,I5u4kx4EoqM,"8,278"
2026-09-03,新歌榜,41,混帐,周柏豪,混帐,2026-08-28,002ruulk1h2V9u,華語,NozeuYNO7F4,"155,922"
2026-09-03,新歌榜,42,你不该权衡利弊,李婷雪,你不该权衡利弊,2026-08-17,002wKJsi2UEDAr,華語,7IlEG5xPHrQ,"60,982"
2026-09-03,新歌榜,43,回到小村落,吕口口,回到小村落（女声版）,2026-08-21,001yIoav0Xs5au,華語,Pvk0Iq7soAg,258
2026-09-03,新歌榜,44,借一阵自由晚风,郑鱼,借一阵自由晚风,2026-08-08,003XcSOl36jnMy,華語,-,-
2026-09-03,新歌榜,45,你的眼睛背叛你的心,卢润泽,卢润泽翻唱合集,2026-07-25,001kIo5i03VINc,華語,-,-
2026-09-03,新歌榜,46,SLEEP,The Kid LAROI,SLEEP,2026-08-28,000hJpED4IFyLq,西洋,AYdciDsNv4E,"978,364"
2026-09-03,新歌榜,47,慢冷,杨友友/陈墨一（吖毛）,慢冷（合唱版）,2026-08-28,0017Zlvg4LDXDJ,華語,-,-
2026-09-03,新歌榜,48,时间漫步,梓渝,梓渝,2026-08-05,002GPTYm2w6qQD,華語,8iqJ7dGVW50,"7,374"
2026-09-03,新歌榜,49,不要问风往哪吹,杨友友/烟嗓船长,不要问风往哪吹(合唱版),2026-08-29,000DMkWW2VrztW,華語,z4n5ADyhijY,76
