抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-03,綜藝新歌榜,15,问月·谣,黄子弘凡/辉子/AThree,说唱巅峰对决2026 第9期,2026-08-22,004bVQKJ49XNC2,華語,93DDWe82hPs,"23,310"
2026-09-03,綜藝新歌榜,16,走马,阿云嘎/米卡/颜安,披荆斩棘2026  一公,2026-08-22,004EaDCK3GKb2c,華語,B5trO9i01r4,"2,620"
2026-09-03,綜藝新歌榜,17,梦哑,杨丞琳/黄子弘凡,天赐的声音第七季 第10期,2026-08-14,000R0HUX2d50PR,華語,dVg0j-feBo4,"46,946"
2026-09-03,綜藝新歌榜,18,喜欢你,周深,国乐无双 第12期,2026-08-15,000vTHcD2eHxlA,華語,hTYqbBnRyqs,"125,174"
2026-09-03,綜藝新歌榜,19,街角的晚风,曾舜晞/姚晓棠,天赐的声音第七季 第1期,2026-06-12,002AzLZe0SL2nv,華語,bLvvnIB9MCY,"1,029,297"
2026-09-03,綜藝新歌榜,20,人间藏欢喜,孙红雷/李乃文/郭京飞/刘宇宁/龚俊/陈星旭/王玉雯/林一,人间藏欢喜,2026-08-20,003CgwqU2tF2af,華語,051Ypw1kCRQ,"23,489"
2026-09-03,綜藝新歌榜,21,野心家,杨丞琳/黄霄雲,天赐的声音第七季 第7期,2026-07-24,000h856j4boYlf,華語,MJZc-Dg5WeQ,"1,800,256"
2026-09-03,綜藝新歌榜,22,我们的纪念,杨丞琳/侯明昊,天赐的声音第七季 第9期,2026-08-07,002n0SId3TkNwS,華語,qkKFbP0ZMLU,"489,959"
2026-09-03,綜藝新歌榜,23,迷人的危险,Ghost (王琳凯)/姚晓棠,音你而来3 第9期,2026-06-05,000KHMkG02tKM2,華語,K5t-1v-IZ9k,"715,550"
2026-09-03,綜藝新歌榜,24,交个朋友,弹壳,说唱巅峰对决2026 第7期,2026-08-08,001iqZ091ASR89,華語,KdiYwBvQVnY,"231,808"
2026-09-03,綜藝新歌榜,25,借过一下,陈小春,国乐无双 第3期,2026-06-06,001nsTl40PmvMo,華語,RTXUDa2f48w,"2,132,128"
2026-09-03,綜藝新歌榜,26,为爱痴狂,杨坤/庄心妍,天赐的声音第七季 第11期,2026-08-21,000wZEwX0eNBeu,華語,Whotv9KP0B8,"63,664"
2026-09-03,綜藝新歌榜,27,锈,黄霄雲/TF_ING张子墨,天赐的声音第七季 第8期,2026-07-31,002JA4VZ0pp7M9,華語,PCbm4Vt6Dh4,"356,657"
2026-09-03,綜藝新歌榜,28,小半,王铮亮/谭松韵,天赐的声音第七季 第2期,2026-06-19,003MoA7q4DOuG4,華語,AJSvQ8HOzGY,"1,135,729"
2026-09-03,綜藝新歌榜,29,开始懂了,陈小春,国乐无双 第10期,2026-08-01,001dinly47ehoL,華語,p20EtodL7Ug,"320,593"
2026-09-03,綜藝新歌榜,30,周旋,艾热AIR,披荆斩棘2026 初舞台,2026-08-16,001UK5j82irbPR,華語,6WPWpadfJfI,"932,715"
2026-09-03,綜藝新歌榜,31,没关系,周深,国乐无双 第12期,2026-08-15,0046kWHj1M7s6z,華語,yD33NP5Zj_Y,"105,791"
2026-09-03,綜藝新歌榜,32,答案,王铮亮/黄霄雲,天赐的声音第七季 第9期,2026-08-07,0031Yk7G2YxCiD,華語,htjPa9QhaY8,"163,987"
2026-09-03,綜藝新歌榜,33,他真的对你好吗,付豪,魔力歌先生 第1期,2026-03-13,0045FGc329SSAh,華語,AHJwzZUHwqc,"2,935,137"
2026-09-03,綜藝新歌榜,34,呼吸决定,姚晓棠/张星特,天赐的声音第七季 第10期,2026-08-14,003f8Gqc32Unpb,華語,lHPWRpJPBQ8,"67,623"
2026-09-03,綜藝新歌榜,35,感官先生,张彬彬,披荆斩棘2026 初舞台,2026-08-16,002RtUY73HTnFY,華語,UYkbSizd5f4,73
2026-09-03,綜藝新歌榜,36,问爱,Yamy郭颖,说唱巅峰对决2026 第4期,2026-07-18,000xSrdo10FFuY,華語,8tqVS2VpzEI,"329,875"
2026-09-03,綜藝新歌榜,37,我是真的爱上你,欢子/谢可寅,天赐的声音第七季 第11期,2026-08-21,000iKG414E2FGJ,華語,RdCbBhuUUYE,"43,451"
2026-09-03,綜藝新歌榜,38,锁,张靓颖/曾舜晞,天赐的声音第七季 第2期,2026-06-19,001X6UNl32DogT,華語,jTPeg10b3KI,"268,066"
2026-09-03,綜藝新歌榜,39,Talk like me (像我这样说),弹壳,说唱巅峰对决2026 第4期,2026-07-18,0046opI92fWzil,華語,l-V4WOvSAfk,"502,519"
2026-09-03,綜藝新歌榜,40,一点一滴,张信哲/黄子弘凡,天赐的声音第七季 第8期,2026-07-31,004IPRMi4ZbT03,華語,4DGi4BD5ccc,"64,582"
2026-09-03,綜藝新歌榜,41,我不难过,刘雨昕/欧阳娜娜,天赐的声音第七季 第6期,2026-07-17,000XeMVb0noHF3,華語,y_sILJY8wus,"504,047"
2026-09-03,綜藝新歌榜,42,花田错,万妮达Vinida Weng/吴碧霞,歌手2026 第12期,2026-08-08,004YrVHE44F5kD,華語,Hnij47XWTeo,"65,527"
2026-09-03,綜藝新歌榜,43,巴拉莱卡 (The Rod),张靓颖/陈楚生,天赐的声音第七季 第1期,2026-06-12,002dB4xY3S3gCr,華語,U-ZSLPlaGhA,"289,870"
2026-09-03,綜藝新歌榜,44,相思,齐豫/毛阿敏,歌手2026 第12期,2026-08-08,000ktkzr0216Nn,華語,ERUH2ClGmpg,"438,249"
2026-09-03,綜藝新歌榜,45,孤雏,AGA,国乐无双 第12期,2026-08-15,000UYNI82Vss3s,其他,ZyORtO7kTaw,"10,116,426"
2026-09-03,綜藝新歌榜,46,野草,金志文,国乐无双 第10期,2026-08-01,004HXL730UwVsK,華語,Fa2ZJ7u4Zrk,"35,251"
2026-09-03,綜藝新歌榜,47,The Gentlemen (绅士们),弹壳/Vinz-T,说唱巅峰对决2026 第6期,2026-08-01,000YaMKi0XvyTY,華語,fUxHPVv5dmw,"509,898"
2026-09-03,綜藝新歌榜,48,trust me,姚晓棠/Top Barry,天赐的声音第七季 第8期,2026-07-31,002oEKRP0CeVWX,華語,aE9h04yMqBw,"235,947"
2026-09-03,綜藝新歌榜,49,小美满,宋亚轩/AGA/黄子弘凡/姚晓棠/周深/吴莫愁/金志文/龚琳娜/陈小春,国乐无双 第12期,2026-08-15,003s4yK02d3qUl,華語,l1oSO3yebNw,331
2026-09-03,綜藝新歌榜,50,中毒,王铮亮/光泽,天赐的声音第七季 第10期,2026-08-14,0043IUSM2QvlBU,華語,2Ac9ccgBQR0,"16,835"
2026-09-03,綜藝新歌榜,51,别错过,杨宗纬/姚晓棠,天赐的声音第七季 第6期,2026-07-17,000vFMte49TRy4,華語,Tc23na0-Wlw,"225,468"
2026-09-03,綜藝新歌榜,52,讨厌,杨丞琳/欧阳娜娜,天赐的声音第七季 第5期,2026-07-10,001fFMNt0pzygI,華語,gw5ED3eAv5k,"179,360"
2026-09-03,綜藝新歌榜,53,间距,于冬然/en (王翊恩),间距（《有歌第二季第10期》）,2026-03-06,003HeBu22qQYCF,華語,_CO3onnZOB0,"125,993"
2026-09-03,綜藝新歌榜,54,Forever (永不凋零),弹壳/BrAnTB白景屹,说唱巅峰对决2026 第3期,2026-07-11,004QZvVo0KmxqK,華語,a0DZn9ST0JY,"266,686"
2026-09-03,綜藝新歌榜,55,失眠,杨丞琳/en (王翊恩),天赐的声音第七季 第4期,2026-07-03,002BqNe936SYpF,華語,yM3jz8xVEqo,"249,126"
2026-09-03,綜藝新歌榜,56,再见,万妮达Vinida Weng,歌手2026 第12期,2026-08-08,001bT1xX36nQLP,華語,q-IowIzrMLY,"93,647"
2026-09-03,綜藝新歌榜,57,Chevrolet’78,王赫野,披荆斩棘2026 初舞台,2026-08-16,004FmdF828N7Br,華語,rSwDyGOPYuc,"9,649"
2026-09-03,綜藝新歌榜,58,猜不透,赵磊/张予曦,天赐的声音第七季 第9期,2026-08-07,003MpLp60e9Tyu,華語,xEJ9ZqMVUhg,"62,984"
2026-09-03,綜藝新歌榜,59,爱的主打歌,小沈阳/姚琛/曾辉,披荆斩棘2026  一公,2026-08-22,002Stv2o3gcpu6,華語,yow8ndLV32k,211
2026-09-03,綜藝新歌榜,60,遗失的心跳,周笔畅/喻言,天赐的声音第七季 第9期,2026-08-07,000922nb1WwJ3u,華語,ZZudhk8lcC4,"29,349"
2026-09-03,綜藝新歌榜,61,Trouble Maker (麻烦你了),那奇沃夫/Yamy郭颖,说唱巅峰对决2026 第3期,2026-07-11,004Mk8Cb2aHfou,華語,BcR8bAFlFb4,"432,371"
2026-09-03,綜藝新歌榜,62,是非题,王赫野,音你而来3 第1期,2026-04-10,0047eiJI0p7hUW,華語,sc9LdPzku6Y,"1,689,289"
2026-09-03,綜藝新歌榜,63,是你没选我啊,欢子/黄霄雲,天赐的声音第七季 第3期,2026-06-26,0038Szmn3OLBya,華語,2vpDf4zVuCI,"370,556"
2026-09-03,綜藝新歌榜,64,colt.45 (烈驹45号),弹壳,说唱巅峰对决2026 第1期,2026-06-27,003inbbd2llluQ,華語,2MFEhEgTmn0,"1,646,790"
2026-09-03,綜藝新歌榜,65,周旋,王以太,披荆斩棘2026 初舞台,2026-08-16,000aEhoL14tyQr,華語,6WPWpadfJfI,"932,715"
2026-09-03,綜藝新歌榜,66,爱，很简单,孙楠/刘畊宏/王赫野,披荆斩棘2026  一公,2026-08-22,000IwYsv3nB5X1,華語,OsGFt6Yz1SI,168
2026-09-03,綜藝新歌榜,67,春泥,金志文,国乐无双 第11期,2026-08-08,0016Fjjw28hEi9,華語,w1yfCaZzOCc,"70,692"
2026-09-03,綜藝新歌榜,68,依兰爱情故事,岳云鹏/金志文/管乐,天赐的声音第七季 第3期,2026-06-26,001cT7wO2PpQLk,華語,mDVbPLkssXI,"112,542"
2026-09-03,綜藝新歌榜,69,欢喜就好,杨宗纬/岳云鹏,天赐的声音第七季 第9期,2026-08-07,002xXTih1Gxf38,華語,xFylv8r_KPI,"233,575"
2026-09-03,綜藝新歌榜,70,半壶纱,郁可唯/金晨,天赐的声音第七季 第6期,2026-07-17,000BGLG531zwVG,華語,vYS19ebfuAE,"237,118"
2026-09-03,綜藝新歌榜,71,同花顺,宋亚轩,国乐无双 第5期,2026-06-20,000mR3og4D8x6Y,華語,WruTIPGb84U,"164,251"
2026-09-03,綜藝新歌榜,72,无人之岛,罗云熙/姚晓棠,天赐的声音第七季 第5期,2026-07-10,002wVteG17sBE1,華語,Bv115M-BvQg,"5,369,667"
2026-09-03,綜藝新歌榜,73,二十二,宋亚轩,国乐无双 第10期,2026-08-01,003NAHxA1vkVrl,華語,ZTR3tg6GirY,"55,431"
2026-09-03,綜藝新歌榜,74,空白格,黄晓明/刘雨昕,天赐的声音第七季 第10期,2026-08-14,002SxhDM4TTzyT,華語,1kQeXfJQVkQ,"33,670"
2026-09-03,綜藝新歌榜,75,手掌,盛宇D-SHINE/加木,说唱巅峰对决2026 第3期,2026-07-11,000ADHCB3wvbwN,華語,4W3xtg7jLVo,"82,857"
2026-09-03,綜藝新歌榜,76,一样的月光,曾沛慈,乘风2026 第7期,2026-05-23,002ISdsl4FvNGZ,華語,J28oOfvNVD8,"10,143,544"
2026-09-03,綜藝新歌榜,77,直来直往,姚晓棠,国乐无双 第12期,2026-08-15,003nsyjx1xmMdd,華語,y0ASJqPr3m0,"16,867"
2026-09-03,綜藝新歌榜,78,被驯服的象,窦靖童/欧阳娜娜,歌手2026 第12期,2026-08-08,0044a7vb0uXF6U,華語,m1DRtCeQHAc,"75,162"
2026-09-03,綜藝新歌榜,79,我要找到你,刘惜君,国乐无双 第5期,2026-06-20,000Q8ONc00GqGy,華語,DtXgoZG_Q8E,"96,973"
2026-09-03,綜藝新歌榜,80,尕连手,赵骏,魔力歌先生 第9期,2026-05-08,004HTRWc3j0UII,華語,BgY8FqEM5mQ,"21,260"
2026-09-03,綜藝新歌榜,81,庙堂之外,胡彦斌,歌手2026 第8期,2026-07-11,0040wHz60tLFV1,華語,g8Ga9SBDi7M,"27,177"
2026-09-03,綜藝新歌榜,82,最好的伴,宝石Gem,最好的伴,2026-06-25,004D9b6511yPHT,華語,zmJGRcO0wKw,"6,520"
2026-09-03,綜藝新歌榜,83,娱乐天空,宋亚轩,国乐无双 第11期,2026-08-08,002fpgrN3XaFRY,華語,vFvH7kQiFyA,"16,238"
2026-09-03,綜藝新歌榜,84,爱错,王铮亮/黄子弘凡,天赐的声音第七季 第6期,2026-07-17,001yWNY04ExQJf,華語,7Oo9x9gGUNQ,"128,603"
2026-09-03,綜藝新歌榜,85,飞回乌鲁木齐,AThree,说唱巅峰对决2026 第8期,2026-08-15,002pjQGW3X9sqU,華語,PN-hmI5CqEQ,"28,621"
2026-09-03,綜藝新歌榜,86,一个人想着一个人,姚晓棠/王栎鑫,天赐的声音第七季 第2期,2026-06-19,000slmdt1Vm0AH,華語,7OSCbE5cs3M,"1,026,804"
2026-09-03,綜藝新歌榜,87,第一次爱的人,姚晓棠/袁一琦,音你而来3 第8期,2026-05-29,000fjCN52i5d8z,華語,EQBkiZKP-DA,"47,846"
2026-09-03,綜藝新歌榜,88,奔向你,张睿,披荆斩棘2026 初舞台,2026-08-16,000RzDx82JI9zS,華語,yRX2yEcc61k,"419,425"
2026-09-03,綜藝新歌榜,89,月光与吻痕,杨宗纬/欢子/喻言,天赐的声音第七季 第7期,2026-07-24,0016zo2207YG3u,華語,N5COHYSS51o,"79,083"
2026-09-03,綜藝新歌榜,90,你看你看月亮的脸,张磊,魔力歌先生 第1期,2026-03-13,003cU1js4DUmsw,華語,xgZRTzxcJHU,"44,098"
2026-09-03,綜藝新歌榜,91,PeterPen (彼得潘),Rapeter/功夫胖KUNGFU-PEN,说唱巅峰对决2026 第3期,2026-07-11,003tdfyZ1X8zG6,華語,pEUK51Fomt0,"217,495"
2026-09-03,綜藝新歌榜,92,胆小鬼,宋亚轩,国乐无双 第2期,2026-05-30,001nsdaS0n8cOc,華語,uS96KF4V_VA,"195,709"
2026-09-03,綜藝新歌榜,93,忐白门,莫文蔚,国乐无双 第6期,2026-06-27,0049MQvL0Jl4IJ,華語,6vKU1g2Fgm0,"88,268"
2026-09-03,綜藝新歌榜,94,嘿陈会计,Rapeter,说唱巅峰对决2026 第4期,2026-07-18,000B66TT374h2j,華語,F5cdOTuaUmM,"109,330"
2026-09-03,綜藝新歌榜,95,寂寞寂寞不好,Ghost (王琳凯)/张新成,音你而来 - 特别解锁,2026-04-17,003Sncd93LWIJq,華語,2N5Toskbpvo,"21,658"
2026-09-03,綜藝新歌榜,96,等,余文乐,披荆斩棘2026 初舞台,2026-08-16,002c1iQ91h3qda,華語,TUt3cVD-uic,"67,409"
2026-09-03,綜藝新歌榜,97,第三人称,杨丞琳/王栎鑫,天赐的声音第七季 第8期,2026-07-31,002Sxzxa4gZrhr,華語,RJaoLKOzn0o,"70,239"
2026-09-03,綜藝新歌榜,98,西厢寻他,黄霄雲/刘宇,天赐的声音第七季 第5期,2026-07-10,002acjaY2cbwFe,華語,bEYpckbqqhs,"4,200,082"
2026-09-03,綜藝新歌榜,99,我好想你•一 一,王菀之,国乐无双 第4期,2026-06-13,002GS2fu0yNDv7,華語,ctWxU3u2JD8,"101,185"
2026-09-03,綜藝新歌榜,100,了了,翁杰_Winjay/加木,说唱巅峰对决2026 第6期,2026-08-01,002LXzFN1aEStC,華語,vxqsvgq2ySQ,"256,310"
