抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-02,綜藝新歌榜,25,歌曲：立春,周慧敏/刘敏涛/梁咏琪/秦海璐/薛凯琪/张钧甯/姜妍/热依扎/刘惜君/希林娜依高,2026中央广播电视总台春节联欢晚会,2026-02-16,-,0
2026-08-02,綜藝新歌榜,26,锁,张靓颖/曾舜晞,天赐的声音第七季 第2期,2026-06-19,-,0
2026-08-02,綜藝新歌榜,27,失眠,杨丞琳/en (王翊恩),天赐的声音第七季 第4期,2026-07-03,-,0
2026-08-02,綜藝新歌榜,28,巴拉莱卡 (The Rod),张靓颖/陈楚生,天赐的声音第七季 第1期,2026-06-12,-,0
2026-08-02,綜藝新歌榜,29,不同凡想,万妮达Vinida Weng,歌手2026 第10期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,30,小人物,辉子,说唱巅峰对决2026 第5期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,31,嘿陈会计,Rapeter,说唱巅峰对决2026 第4期,2026-07-18,-,0
2026-08-02,綜藝新歌榜,32,是你没选我啊,欢子/黄霄雲,天赐的声音第七季 第3期,2026-06-26,-,0
2026-08-02,綜藝新歌榜,33,无人之岛,罗云熙/姚晓棠,天赐的声音第七季 第5期,2026-07-10,-,0
2026-08-02,綜藝新歌榜,34,River (河流),吉克隽逸/高睿,天赐的声音第七季 第7期,2026-07-24,-,0
2026-08-02,綜藝新歌榜,35,我是不是该安静的走开,胡彦斌,歌手2026 第10期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,36,纯妹妹,金志文,国乐无双 第9期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,37,歌曲：快乐小马,王安宇/黄子弘凡/范丞丞/胡先煦,2026中央广播电视总台春节联欢晚会,2026-02-16,-,0
2026-08-02,綜藝新歌榜,38,夜来香,宋亚轩,国乐无双 第8期,2026-07-18,-,0
2026-08-02,綜藝新歌榜,39,西厢寻他,黄霄雲/刘宇,天赐的声音第七季 第5期,2026-07-10,-,0
2026-08-02,綜藝新歌榜,40,依兰爱情故事,岳云鹏/金志文/管乐,天赐的声音第七季 第3期,2026-06-26,-,0
2026-08-02,綜藝新歌榜,41,同花顺,宋亚轩,国乐无双 第5期,2026-06-20,-,0
2026-08-02,綜藝新歌榜,42,他真的对你好吗,付豪,魔力歌先生 第1期,2026-03-13,-,0
2026-08-02,綜藝新歌榜,43,歌曲：人间共鸣,李健,2026中央广播电视总台春节联欢晚会,2026-02-16,-,0
2026-08-02,綜藝新歌榜,44,一个人想着一个人,姚晓棠/王栎鑫,天赐的声音第七季 第2期,2026-06-19,-,0
2026-08-02,綜藝新歌榜,45,亲爱的你，好久不见,黄子弘凡/黄霄雲/孙楠/谭松韵/王铮亮/杨丞琳/姚晓棠/曾舜晞,《天赐的声音第七季》综艺主题曲,2026-06-12,-,0
2026-08-02,綜藝新歌榜,46,傻子,张远,歌手2026 第9期,2026-07-18,-,0
2026-08-02,綜藝新歌榜,47,想你和我们的以后,杨丞琳/周笔畅,天赐的声音第七季 第6期,2026-07-17,-,0
2026-08-02,綜藝新歌榜,48,Forever (永不凋零),弹壳/BrAnTB白景屹,说唱巅峰对决2026 第3期,2026-07-11,-,0
2026-08-02,綜藝新歌榜,49,UNETHICAL,Faouzia,歌手2026 第10期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,50,Trouble Maker (麻烦你了),那奇沃夫/Yamy郭颖,说唱巅峰对决2026 第3期,2026-07-11,-,0
2026-08-02,綜藝新歌榜,51,第一次爱的人,姚晓棠/袁一琦,音你而来3 第8期,2026-05-29,-,0
2026-08-02,綜藝新歌榜,52,沉默是金 + 海海人生,齐豫,歌手2026 第10期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,53,歌曲：梦底,海来阿木/刘浩存,2026中央广播电视总台春节联欢晚会,2026-02-16,-,0
2026-08-02,綜藝新歌榜,54,手掌,盛宇D-SHINE/加木,说唱巅峰对决2026 第3期,2026-07-11,-,0
2026-08-02,綜藝新歌榜,55,一个傻子,欢子/李佳薇,天赐的声音第七季 第6期,2026-07-17,-,0
2026-08-02,綜藝新歌榜,56,我要找到你,刘惜君,国乐无双 第5期,2026-06-20,-,0
2026-08-02,綜藝新歌榜,57,蓝旗袍,容祖儿,国乐无双 第9期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,58,尕连手,赵骏,魔力歌先生 第9期,2026-05-08,-,0
2026-08-02,綜藝新歌榜,59,歌曲：别来无恙,任素汐/毛不易,2026中央广播电视总台春节联欢晚会,2026-02-16,-,0
2026-08-02,綜藝新歌榜,60,看我72变,万妮达Vinida Weng,歌手2026 第9期,2026-07-18,-,0
2026-08-02,綜藝新歌榜,61,我好想你•一 一,王菀之,国乐无双 第4期,2026-06-13,-,0
2026-08-02,綜藝新歌榜,62,colt.45 (烈驹45号),弹壳,说唱巅峰对决2026 第1期,2026-06-27,-,0
2026-08-02,綜藝新歌榜,63,让你妈妈New一下,李宇春,国乐无双 第9期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,64,最好的伴,宝石Gem,最好的伴,2026-06-25,-,0
2026-08-02,綜藝新歌榜,65,人生路漫漫,孙楠/白小白/加木,天赐的声音第七季 第1期,2026-06-12,-,0
2026-08-02,綜藝新歌榜,66,是非题,王赫野,音你而来3 第1期,2026-04-10,-,0
2026-08-02,綜藝新歌榜,67,梦底,张碧晨/海来阿木,歌手2026 第3期,2026-06-06,-,0
2026-08-02,綜藝新歌榜,68,有我呢,陈楚生/姚晓棠,天赐的声音第七季 第3期,2026-06-26,-,0
2026-08-02,綜藝新歌榜,69,我爱的是爱我的你,杨宗纬/高睿,天赐的声音第七季 第5期,2026-07-10,-,0
2026-08-02,綜藝新歌榜,70,喜欢,杨丞琳/周笔畅,天赐的声音第七季 第3期,2026-06-26,-,0
2026-08-02,綜藝新歌榜,71,PeterPen (彼得潘),Rapeter/功夫胖KUNGFU-PEN,说唱巅峰对决2026 第3期,2026-07-11,-,0
2026-08-02,綜藝新歌榜,72,是你没选我啊,张新成/吉娜·爱丽丝,音你而来3 第9期,2026-06-05,-,0
2026-08-02,綜藝新歌榜,73,忐白门,莫文蔚,国乐无双 第6期,2026-06-27,-,0
2026-08-02,綜藝新歌榜,74,11,Eric周兴哲,歌手2026 第9期,2026-07-18,-,0
2026-08-02,綜藝新歌榜,75,第三个吻痕,黄子弘凡/姚晓棠,天赐的声音第七季 第4期,2026-07-03,-,0
2026-08-02,綜藝新歌榜,76,心碎双面胶,黄旭,说唱巅峰对决2026 第5期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,77,寂寞寂寞不好,Ghost (王琳凯)/张新成,音你而来 - 特别解锁,2026-04-17,-,0
2026-08-02,綜藝新歌榜,78,匿名的好友,杨丞琳/黄子弘凡,天赐的声音第七季 第2期,2026-06-19,-,0
2026-08-02,綜藝新歌榜,79,半句再见,张碧晨/余佳运,音你而来3 第8期,2026-05-29,-,0
2026-08-02,綜藝新歌榜,80,爱我还是他,周笔畅/王铮亮,天赐的声音第七季 第5期,2026-07-10,-,0
2026-08-02,綜藝新歌榜,81,胆小鬼,宋亚轩,国乐无双 第2期,2026-05-30,-,0
2026-08-02,綜藝新歌榜,82,桃花诺,罗云熙/黄霄雲,天赐的声音第七季 第4期,2026-07-03,-,0
2026-08-02,綜藝新歌榜,83,迟迟,薛之谦,天赐的声音第七季 第1期,2026-06-12,-,0
2026-08-02,綜藝新歌榜,84,一样的月光,曾沛慈,乘风2026 第7期,2026-05-23,-,0
2026-08-02,綜藝新歌榜,85,你看你看月亮的脸,张磊,魔力歌先生 第1期,2026-03-13,-,0
2026-08-02,綜藝新歌榜,86,间距,于冬然/en (王翊恩),间距（《有歌第二季第10期》）,2026-03-06,-,0
2026-08-02,綜藝新歌榜,87,将军令,周柏豪,国乐无双 第8期,2026-07-18,-,0
2026-08-02,綜藝新歌榜,88,第三个吻痕,周震南/陈卓璇,音你而来3 第7期,2026-05-22,-,0
2026-08-02,綜藝新歌榜,89,想见你想见你想见你,郁可唯/TF_ING穆祉丞,天赐的声音第七季 第3期,2026-06-26,-,0
2026-08-02,綜藝新歌榜,90,真实,汪苏泷/Eric周兴哲,声生不息·华流季 第12期,2026-02-06,-,0
2026-08-02,綜藝新歌榜,91,孤单北半球,王赫野/张星特,音你而来3 第3期,2026-04-24,-,0
2026-08-02,綜藝新歌榜,92,想想忘忘,莫文蔚/Karen Mok & The Masters,国乐无双 第8期,2026-07-18,-,0
2026-08-02,綜藝新歌榜,93,阴天,周笔畅/杨宗纬,天赐的声音第七季 第4期,2026-07-03,-,0
2026-08-02,綜藝新歌榜,94,爱河,杨丞琳/王铮亮,天赐的声音第七季 第1期,2026-06-12,-,0
2026-08-02,綜藝新歌榜,95,好想谈恋爱,单依纯,国乐无双 第5期,2026-06-20,-,0
2026-08-02,綜藝新歌榜,96,爱情转移,欢子/周柏豪,天赐的声音第七季 第4期,2026-07-03,-,0
2026-08-02,綜藝新歌榜,97,笼,张杰,国乐无双 第3期,2026-06-06,-,0
2026-08-02,綜藝新歌榜,98,做人低调 做事高调,翁杰_Winjay,说唱巅峰对决2026 第5期,2026-07-25,-,0
2026-08-02,綜藝新歌榜,99,Don't Break My Heart,窦靖童,歌手2026 第1期,2026-05-23,-,0
2026-08-02,綜藝新歌榜,100,到时说爱我,王铮亮/高睿,天赐的声音第七季 第4期,2026-07-03,-,0
