抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-08,新歌榜,74,耀眼的我们,周深,天才，女友 影视原声带,2026-08-04,prjFbOzBVWU,"29,325"
2026-08-08,新歌榜,75,奔赴超无限,周深/北京环球度假区,环球五周年，任你超无限,2026-08-02,YvmmyNWSd0g,"11,592"
2026-08-08,新歌榜,76,听说你当初找过我,吕口口,听说当初你找过我,2026-07-18,-,-
2026-08-08,新歌榜,77,我在等一个人,郑鱼,我在等一个人,2026-07-13,-,-
2026-08-08,新歌榜,78,清风微微,曾舜晞,清风微微,2026-07-24,HCv4EH5plpA,"27,918"
2026-08-08,新歌榜,79,后来没有后来 (有些人爱或不爱都会分开),郑鱼/顾叮当,后来没有后来 (有些人爱或不爱都会分开),2026-07-22,-,-
2026-08-08,新歌榜,80,后来没有后来,承桓/顾叮当,后来没有后来(青春遗憾告别版),2026-07-30,-,-
2026-08-08,新歌榜,81,雨一直下,晚月moon,雨一直下(氛围版),2026-07-21,VcAuNBRmEEA,"1,373"
2026-08-08,新歌榜,82,Hope,王力宏,Hope,2026-08-04,pZCxXaiW_lQ,"236,438"
2026-08-08,新歌榜,83,听无声处,周深,听无声处,2026-07-30,4Csp1xRwxA8,"66,740"
2026-08-08,新歌榜,84,一直下雨的星期天,很美味,一直下雨的星期天,2026-07-10,j6uyEn8OgME,366
2026-08-08,新歌榜,85,来我的岛,刘宇宁,来我的岛,2026-08-03,udTSazfAfEo,"46,175"
2026-08-08,新歌榜,86,hate that i made you love me,Ariana Grande,petal (Explicit),2026-07-31,82-jTNka3uc,"68,487,934"
2026-08-08,新歌榜,87,一直下雨的星期天,印子月,一直下雨的星期天,2026-07-14,-,-
2026-08-08,新歌榜,88,偿还,阿梨粤,偿还 (红豆粤语版),2026-07-11,tY23bR81IuY,353
2026-08-08,新歌榜,89,张三的歌,曲肖冰/凤璃,张三的歌,2026-07-09,-,-
2026-08-08,新歌榜,90,梦哑,云汐,梦哑,2026-07-20,JucVZ39qDjM,"83,246"
2026-08-08,新歌榜,91,After the Fever,Richz,After the Fever,2026-07-31,4RqKoPRlCpk,"2,428"
2026-08-08,新歌榜,92,但愿被一人坚定不移,еяхат музыка/LongTran Final/蓝冰的蓝,但愿被一人坚定不移,2026-07-14,-,-
2026-08-08,新歌榜,93,You,Appleby,You,2026-07-08,LYANS5AwwnA,"252,516"
2026-08-08,新歌榜,94,春,黄龄,春,2026-07-30,mXmZjmP4FEM,"16,315"
2026-08-08,新歌榜,95,花落花,陈少熙,花落花,2026-07-29,5gISlem0c8I,952
2026-08-08,新歌榜,96,Sunburst,RIIZE,Sunburst,2026-07-26,jAI0LeyASwI,"278,085"
2026-08-08,新歌榜,97,值得(我们的故事爱就爱到值得),王佳音,值得(我们的故事爱就爱到值得),2026-07-17,-,-
2026-08-08,新歌榜,98,山风不语,伍零五,山风不语,2026-07-16,-,-
2026-08-08,新歌榜,99,点歌的人2026,海来阿木,点歌的人2026,2026-08-04,-,-
2026-08-08,新歌榜,100,一个人而已,正在进行石女士,一个人而已,2026-07-08,6s6G5KjsPUg,70
