抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-28,抖音熱歌榜,15,美人鱼,林俊杰,第二天堂,2004-06-04,華語,3Nu7C4zU0Vs,"11,878,655"
2026-08-28,抖音熱歌榜,16,第57次取消发送,菲菲公主（陆绮菲）,第57次取消发送,2025-02-10,華語,gHk8MIx6nfY,"17,691,772"
2026-08-28,抖音熱歌榜,17,多远都要在一起,G.E.M. 邓紫棋,新的心跳,2015-11-06,華語,D9ksLn6hZ7Q,"70,751,331"
2026-08-28,抖音熱歌榜,18,唯一,G.E.M. 邓紫棋,T.I.M.E.,2023-11-26,華語,xXr4Z7HAZCE,"33,298,631"
2026-08-28,抖音熱歌榜,19,演员,薛之谦,绅士,2015-06-05,華語,jQu4cJ00UEo,"23,166,413"
2026-08-28,抖音熱歌榜,20,夜曲,周杰伦,十一月的萧邦,2005-11-01,華語,6Q0Pd53mojY,"104,903,045"
2026-08-28,抖音熱歌榜,21,雨爱,杨丞琳,雨爱,2010-01-01,華語,oec9R5ypf-o,"39,910,285"
2026-08-28,抖音熱歌榜,22,小半,陈粒,小梦大半,2016-07-26,華語,Xw8zuUKauxs,"13,392,379"
2026-08-28,抖音熱歌榜,23,回声,那英,回声,2021-04-16,華語,YDYXBWgvIyU,"195,389"
2026-08-28,抖音熱歌榜,24,总有一天你会出现在我身边,棱镜乐队,一次有预谋的初次相遇,2018-10-06,華語,vaC8STyhPc4,"147,562"
2026-08-28,抖音熱歌榜,25,红色高跟鞋,蔡健雅,若你碰到他,2009-08-19,華語,ATblV50Odx8,"66,651,988"
2026-08-28,抖音熱歌榜,26,兰亭序,周杰伦,魔杰座,2008-10-15,華語,s5Xl5MXboas,"25,675,677"
2026-08-28,抖音熱歌榜,27,特别的人,方大同,危险世界,2014-04-11,華語,IscPlLsh6iU,"31,753,330"
2026-08-28,抖音熱歌榜,28,ANGEL,尹美莱/Tiger JK/Bizzy,Angel,2014-12-08,韓語,sXP4uMm0teA,"19,504,034"
2026-08-28,抖音熱歌榜,29,素颜,许嵩/何曼婷,素颜,2010-08-18,華語,SwBEmdhqb6M,"4,165,471"
2026-08-28,抖音熱歌榜,30,偏爱,张芸京,破天荒,2009-06-03,華語,QDwLjCGdmYM,"18,041,553"
2026-08-28,抖音熱歌榜,31,出现又离开,梁博,我是唱作人 第2期,2019-04-19,華語,n0Y7J-TzgZE,"8,701,415"
2026-08-28,抖音熱歌榜,32,开始懂了,孙燕姿,我要的幸福,2000-12-09,華語,h5eRbbOnPRc,"11,157,958"
2026-08-28,抖音熱歌榜,33,我记得,赵雷,署前街少年,2022-08-29,華語,VBUmDbpY7zM,"7,362,045"
2026-08-28,抖音熱歌榜,34,IF YOU,BIGBANG,MADE SERIES 《D》,2015-07-01,韓語,h9hdorPqukU,"86,323,106"
2026-08-28,抖音熱歌榜,35,那时雨,徐良,那时雨,2013-03-14,華語,7BJ_onc5itA,"200,686"
2026-08-28,抖音熱歌榜,36,最佳损友,陈奕迅,Life Continues,2006-02-18,華語,0fcKEN4_QoM,"7,747,660"
2026-08-28,抖音熱歌榜,37,关键词,林俊杰,和自己对话 From M.E. To Myself,2015-12-25,華語,YFr6p7vB9hc,"62,204,124"
2026-08-28,抖音熱歌榜,38,下完这场雨,后弦,下完这场雨,2017-01-13,華語,lttm50z2-2s,"3,251,604"
2026-08-28,抖音熱歌榜,39,我们俩,郭顶,微微,2009-08-18,華語,2kc1FDmzLkI,"17,890,465"
2026-08-28,抖音熱歌榜,40,江南,林俊杰,第二天堂,2004-06-04,華語,G97_rOdHcnY,"43,427,780"
2026-08-28,抖音熱歌榜,41,我好像在哪见过你,薛之谦,初学者,2016-07-18,華語,4krYbNuNdPo,"7,551,945"
2026-08-28,抖音熱歌榜,42,坏女孩,徐良/小凌,不良少年,2011-12-26,華語,xKfBknbOsz0,"4,417,206"
2026-08-28,抖音熱歌榜,43,来不及爱你,h3R3刘清云,来不及爱你,2023-07-30,華語,CtppsmagVVs,"928,562"
2026-08-28,抖音熱歌榜,44,如愿,王菲,如愿,2021-09-25,華語,6fV2dRqJHvw,"25,289,677"
2026-08-28,抖音熱歌榜,45,瞬,郑润泽,瞬,2023-07-17,華語,yJq54boC5RA,"10,259,753"
2026-08-28,抖音熱歌榜,46,盛夏的果实,莫文蔚,NO.1新曲精选全记录20首,2000-06-01,華語,N2d9vPacdmw,"5,963,858"
2026-08-28,抖音熱歌榜,47,其实,薛之谦,意外,2013-11-11,華語,YT3HI5hyMi4,"7,332,680"
2026-08-28,抖音熱歌榜,48,天外来物,薛之谦,天外来物,2020-12-31,華語,fvkKk5ozyeI,"8,044,396"
2026-08-28,抖音熱歌榜,49,樱花草,Sweety,花言乔语 (精装版),2006-06-23,華語,vYcl7cw8gWo,"12,074,444"
2026-08-28,抖音熱歌榜,50,我们的歌,王力宏,改变自己,2007-07-13,華語,FpPDwP0NWnw,"7,483,462"
2026-08-28,抖音熱歌榜,51,天龙八部之宿敌,许嵩,天龙八部之宿敌,2011-09-21,華語,M2ilhSW3aoQ,"864,587"
2026-08-28,抖音熱歌榜,52,遇见,孙燕姿,The Moment,2003-08-22,華語,zgmnU8BxE2c,"21,941,629"
2026-08-28,抖音熱歌榜,53,十年,陈奕迅,黑白灰,2003-04-15,華語,tjr3SrCg3pc,"13,527,339"
2026-08-28,抖音熱歌榜,54,恶作剧,王蓝茵,恶作剧之吻 电视剧原声带,2005-10-14,華語,VaSjWclJKGE,"22,732,620"
2026-08-28,抖音熱歌榜,55,后会无期,徐良/汪苏泷,不良少年,2011-12-26,華語,iKrMvFYaFzg,"6,579,922"
2026-08-28,抖音熱歌榜,56,离开我的依赖,王艳薇,离开我的依赖,2020-02-17,華語,RFNRzN3jDmk,"32,782,454"
2026-08-28,抖音熱歌榜,57,差一步,大壮,差一步,2017-11-11,華語,lA7-x-TlGjM,"5,932,606"
2026-08-28,抖音熱歌榜,58,奢香夫人,凤凰传奇,最炫民族风,2009-06-02,華語,i6W3qRIH1kc,"2,651,651"
2026-08-28,抖音熱歌榜,59,亲爱的你啊,任素汐,亲爱的你啊,2025-04-24,華語,VnQWBaJJcq0,"4,111,771"
2026-08-28,抖音熱歌榜,60,虚拟,陈粒,小梦大半,2016-07-26,華語,qxjYJVz64LQ,"6,532,764"
2026-08-28,抖音熱歌榜,61,勋章,鹿晗,勋章,2015-10-14,華語,OF5WnhcZnFU,"3,757,452"
2026-08-28,抖音熱歌榜,62,空心,光泽,光泽,2017-01-05,華語,PXnhdl_URro,"19,586,117"
2026-08-28,抖音熱歌榜,63,黄昏,周传雄,Transfer,2000-12-25,華語,6ca_YHZvzls,"75,742,294"
2026-08-28,抖音熱歌榜,64,牵丝戏,银临/Aki阿杰,牵丝戏,2015-01-01,華語,C6YobfNjeqc,"13,390,935"
2026-08-28,抖音熱歌榜,65,倒数,G.E.M. 邓紫棋,另一个童话,2018-08-16,華語,ma7r2HGqwXs,"153,287,965"
2026-08-28,抖音熱歌榜,66,认真的雪,薛之谦,薛之谦,2006-06-09,華語,Un8kwjcpKZA,"17,330,445"
2026-08-28,抖音熱歌榜,67,有何不可,许嵩,自定义,2009-01-10,華語,_2f-7oQIS8M,"6,261,509"
2026-08-28,抖音熱歌榜,68,海阔天空,BEYOND,乐与怒,1993-05-14,華語,qu_FSptjRic,"179,320,239"
2026-08-28,抖音熱歌榜,69,幻听,许嵩,梦游计,2012-07-11,華語,IdI4JOqlvVU,"3,792,450"
2026-08-28,抖音熱歌榜,70,一程山路,毛不易,小王,2020-02-20,華語,0RzlgXAsJgs,"3,114,880"
2026-08-28,抖音熱歌榜,71,心墙,郭静,在树上唱歌,2009-05-22,華語,VhCRokYVF1I,"32,008,684"
2026-08-28,抖音熱歌榜,72,青花,周传雄,蓝色土耳其,2007-10-24,華語,WfYO_Q2n-Vk,"3,375,009"
2026-08-28,抖音熱歌榜,73,从前说,小阿七,从前说,2021-12-29,華語,hEMRM6J7LlY,"35,346,939"
2026-08-28,抖音熱歌榜,74,不遗憾,李荣浩,你的婚礼 电影原声带,2021-05-08,華語,u5ZsoP8FZUQ,"25,502,297"
2026-08-28,抖音熱歌榜,75,泡沫,G.E.M. 邓紫棋,Xposed,2012-07-05,華語,mGeiABBB5f8,"19,003,744"
2026-08-28,抖音熱歌榜,76,夏夜最后的烟火,颜人中,夏夜最后的烟火,2024-01-01,華語,SVdZy0uZBUg,"13,158,342"
2026-08-28,抖音熱歌榜,77,失控,井迪,失控,2020-11-20,華語,0swKZBxTNEQ,"16,928,739"
2026-08-28,抖音熱歌榜,78,Letting Go,蔡健雅,说到爱,2011-11-18,華語,SMXWjumui5s,"21,122,076"
2026-08-28,抖音熱歌榜,79,愿与愁,林俊杰,重拾_快乐,2023-04-21,華語,MISqtaNt1vg,"6,866,427"
2026-08-28,抖音熱歌榜,80,指纹,杜宣达,指纹,2021-11-02,華語,oAxs4Ou1N_M,"18,062,980"
2026-08-28,抖音熱歌榜,81,不将就,李荣浩,有理想,2016-01-22,華語,a9ot-Fa9KHk,"32,676,057"
2026-08-28,抖音熱歌榜,82,此生不换,青鸟飞鱼,仙剑奇侠传三 电视剧原声带,2009-06-18,華語,yz80TCsFDaA,"1,730,780"
2026-08-28,抖音熱歌榜,83,别怕变老,王以太/艾热AIR,幸存者的负罪感 (Explicit),2021-09-09,華語,97--ipTEtJs,"5,406,036"
2026-08-28,抖音熱歌榜,84,无名的人,毛不易,无名的人,2021-12-14,華語,LgNT-a_ekC8,"10,019,511"
2026-08-28,抖音熱歌榜,85,广东爱情故事,广东雨神,广东爱情故事,2017-10-19,華語,enkDpwX9Ryc,"27,317,476"
2026-08-28,抖音熱歌榜,86,一样的月光,徐佳莹,LaLa首张创作专辑,2009-05-29,華語,J28oOfvNVD8,"10,025,727"
2026-08-28,抖音熱歌榜,87,不分手的恋爱,汪苏泷,好安静,2011-09-09,華語,oTG_6WKh_4c,"7,031,156"
2026-08-28,抖音熱歌榜,88,你要的全拿走,胡彦斌,覅忒好,2018-01-26,華語,9HDHnU-Vl0g,"60,081,115"
2026-08-28,抖音熱歌榜,89,爱的回归线,陈韵若/陈每文,爱情公寓3 电视剧原声带,2012-07-31,華語,SYZFnqPXLGI,"138,868"
2026-08-28,抖音熱歌榜,90,句号,G.E.M. 邓紫棋,摩天动物园,2019-12-27,華語,7XlqcS6B7WA,"66,546,782"
2026-08-28,抖音熱歌榜,91,只对你有感觉,飞轮海/田馥甄,东方茱丽叶 电视原声带,2006-06-16,華語,f9Y7Aulvb0k,"132,226"
2026-08-28,抖音熱歌榜,92,可不可以,张紫豪,可不可以,2018-05-03,華語,hgIDXTmmgDg,"149,583,708"
2026-08-28,抖音熱歌榜,93,一直很安静,阿桑,仙剑奇侠传 电视剧原声带,2005-01-21,華語,XQgXzPFZbzA,"6,270,719"
2026-08-28,抖音熱歌榜,94,老街,李荣浩,小黄,2010-09-09,華語,XadF4AbmHeA,"10,024,964"
2026-08-28,抖音熱歌榜,95,如果爱忘了,汪苏泷/单依纯,声生不息·家年华 第12期,2024-02-17,華語,40iCGaUhTbE,"29,749,346"
2026-08-28,抖音熱歌榜,96,如果可以,韦礼安,如果可以,2021-11-05,華語,8MG--WuNW1Y,"206,765,892"
2026-08-28,抖音熱歌榜,97,盗墓笔记·十年人间,李常超（Lao乾妈）,盗墓笔记·十年人间,2018-07-31,華語,RZ7-YyBLphs,"2,652,056"
2026-08-28,抖音熱歌榜,98,最后一页,江语晨,恋习,2010-09-17,華語,UDyhT-6Idek,"21,679,704"
2026-08-28,抖音熱歌榜,99,感谢你曾来过,Ayo97/周思涵,卧龙与酒,2020-03-26,華語,hVlmlDwhpWY,"107,882,203"
2026-08-28,抖音熱歌榜,100,刻在我心底的名字,卢广仲,刻在我心底的名字,2020-08-25,華語,m78lJuzftcc,"81,416,318"
