抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-28,新歌榜,1,唯有追赶风的方向 (Only By Chasing the Wind),知更鸟/HOYO-MiX/Chevy,崩坏星穹铁道-唯有追赶风的方向 Only By Chasing the Wind,2026-08-26,西洋,mFaxZdS6nYo,"4,635"
2026-08-28,新歌榜,2,Hope to Remain,严浩翔,Scary Movie Ⅱ: Same Face,2026-08-24,西洋,R1FhekboG9I,"3,684"
2026-08-28,新歌榜,3,莎啦啦,孙颖莎/JKZQ,莎啦啦,2026-08-26,華語,-,-
2026-08-28,新歌榜,4,此间是少年,梓渝,梓渝,2026-08-05,華語,0_ld2Btgweo,"2,388"
2026-08-28,新歌榜,5,猜不透,张予曦,猜不透,2026-08-26,華語,xEJ9ZqMVUhg,"51,296"
2026-08-28,新歌榜,6,SPARK TO FIRE 星火成焰,TOP登陆少年组合,SPARK TO FIRE 星火成焰,2026-08-21,華語,Z6v3Qbn2luk,"1,934"
2026-08-28,新歌榜,7,RUN IT,梓渝,梓渝,2026-08-05,華語,ovZ4T3Hv7RQ,"70,587"
2026-08-28,新歌榜,8,请勿打扰,喻言,请勿打扰,2026-08-22,華語,B7DKa-nJxxo,599
2026-08-28,新歌榜,9,没有你是漫长雨季,梓渝,梓渝,2026-08-05,華語,upblmi2XwGs,"5,795"
2026-08-28,新歌榜,10,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,西洋,46h0LvDHgIs,"6,747,775"
2026-08-28,新歌榜,11,傻女,王栎鑫,傻女,2026-08-26,華語,8eZl7NVFxlo,161
2026-08-28,新歌榜,12,时光你等等我,郭芊彤,时光你等等我,2026-07-29,華語,WA65QQQzzE4,"2,331"
2026-08-28,新歌榜,13,森林狂想曲,黛青塔娜,森林狂想曲,2026-08-24,華語,P8GXIbRl-Qw,64
2026-08-28,新歌榜,14,MONEYMONEYMONEY,CORTIS,GREENGREEN_playextended,2026-08-23,西洋,OhdvNHmJDsw,"2,904,831"
2026-08-28,新歌榜,15,昨天，今天,莫文蔚,昨天，今天,2026-08-25,華語,Z92SE7ZSTRg,"4,720"
2026-08-28,新歌榜,16,莫忙,乡野低频,莫忙,2026-08-13,華語,xgQMemPpnmI,"8,236"
2026-08-28,新歌榜,17,Pop Off Pop Off,KiiiKiii,WhyKiiiKiii,2026-08-10,西洋,UsbRoaH6y-Q,"7,644,957"
2026-08-28,新歌榜,18,如果还会遇见,何遇Hayu/Crybird,如果还会遇见,2026-07-31,華語,WfI5vDFWFlc,210
2026-08-28,新歌榜,19,时间漫步,梓渝,梓渝,2026-08-05,華語,8iqJ7dGVW50,"4,091"
2026-08-28,新歌榜,20,路过晴朗,汪苏泷,路过晴朗,2026-08-21,華語,2TUe-RESXeE,"17,052"
2026-08-28,新歌榜,21,PACK IT UP,CORTIS,GREENGREEN_playextended,2026-08-23,西洋,Eg4-vCHc7eQ,"1,051,285"
2026-08-28,新歌榜,22,不眠夏,林辰涵,不眠夏,2026-08-25,華語,zTyoNVgIWl8,53
2026-08-28,新歌榜,23,你不该权衡利弊,李婷雪,你不该权衡利弊,2026-08-17,華語,7IlEG5xPHrQ,"15,924"
2026-08-28,新歌榜,24,闯,梓渝,梓渝,2026-08-05,華語,LmBWpdMxWgU,"24,400"
2026-08-28,新歌榜,25,山风山风等等我,佳佳,山风山风等等我,2026-08-12,華語,iT588U-GsI0,50
2026-08-28,新歌榜,26,好巧是你,周深,好巧是你 (2026中央广播电视总台七夕晚会主题曲),2026-08-19,華語,QPcvwly2pVY,"28,673"
2026-08-28,新歌榜,27,贰拾肆,梓渝,梓渝,2026-08-05,華語,zeGLBhDbwt0,"68,179"
2026-08-28,新歌榜,28,致亲爱的自己,梓渝,梓渝,2026-08-05,華語,-sgLTL_8Wwg,"3,344"
2026-08-28,新歌榜,29,渝人码头,梓渝,梓渝,2026-08-05,華語,QH7D9S0XhZs,"2,609"
2026-08-28,新歌榜,30,不回头的人,梓渝,梓渝,2026-08-05,華語,hG6H-Gi4lNU,"2,409"
2026-08-28,新歌榜,31,旧记忆,黄子韬/刘宇宁,旧记忆,2026-08-20,華語,VvDUInqyDuQ,"29,917"
2026-08-28,新歌榜,32,Serenade (KARINA & WINTER),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,韓語,hGqYdubpcCM,"25,381,602"
2026-08-28,新歌榜,33,游向陆地的鱼,梓渝,梓渝,2026-08-05,華語,R-FdIwzlC_s,"58,898"
2026-08-28,新歌榜,34,MOTION (feat. Juicy J),CORTIS/Juicy J,MOTION (feat. Juicy J),2026-07-31,西洋,h7ITAdTxdxM,"4,132,726"
2026-08-28,新歌榜,35,回到小村落,吕口口,回到小村落（女声版）,2026-08-21,華語,Pvk0Iq7soAg,54
2026-08-28,新歌榜,36,"nowhere, nobody",Ariana Grande,petal (Explicit),2026-07-31,西洋,k7SDstVAD78,"1,931,745"
2026-08-28,新歌榜,37,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,西洋,pHciG9_2xXM,"7,386,891"
2026-08-28,新歌榜,38,左转灯 (1000 Times+1),派伟俊/mac ova seas,BAD IDEA,2026-07-31,華語,kUZZIBciO6A,"11,947,583"
2026-08-28,新歌榜,39,她,刘宇宁,她,2026-08-25,華語,7Buj2xUlZo0,"10,334"
2026-08-28,新歌榜,40,大约在冬季,赵乃吉,大约在冬季,2026-08-20,華語,OcE3Vqu90HM,"3,471"
2026-08-28,新歌榜,41,云中鸟,小阿七,花开锦绣 影视原声带,2026-08-20,華語,xBOmrRTzi9M,"22,229"
2026-08-28,新歌榜,42,等下完这场雨,杨友友/田园,等下完这场雨 (合唱版),2026-08-10,華語,-iv04Ej2qac,80
2026-08-28,新歌榜,43,擦干眼泪爱你,杨友友/烟嗓船长,擦干眼泪爱你 (合唱版),2026-08-10,華語,NiOVOr1m46Q,137
2026-08-28,新歌榜,44,顺其自然,国产阿发,顺其自然,2026-08-19,華語,2fGDe6QVypA,"76,956"
2026-08-28,新歌榜,45,故香,张艺兴,故香,2026-08-22,華語,EDpcOGXmZ_A,"20,927"
2026-08-28,新歌榜,46,我会好好的,烟嗓船长,我会好好的(深情男版),2026-08-15,華語,-,-
2026-08-28,新歌榜,47,孤独的葡萄酒,卢润泽,孤独的葡萄酒,2026-08-11,華語,07dcSqTvqC8,113
2026-08-28,新歌榜,48,这城市那么空这回忆那么凶,安北辰,这城市那么空这回忆那么凶,2026-08-03,華語,-,-
2026-08-28,新歌榜,49,山风山风等等我,李晓杰,山风山风等等我,2026-08-18,華語,vNJGaooWa0s,391
2026-08-28,新歌榜,50,我们总是喜欢在夏天讨论永远,时代少年团,加冠,2026-08-25,華語,AH2ibOsKgzs,"95,374"
2026-08-28,新歌榜,51,远走高飞,金志文,远走高飞（2026版）,2026-08-22,華語,TSeruwcAqgM,"7,328,418"
2026-08-28,新歌榜,52,别说我的眼泪你无所谓,周深深,别说我的眼泪你无所谓,2026-08-19,華語,-,-
2026-08-28,新歌榜,53,BiiiG,BIGBANG,BiiiG,2026-08-19,韓語,L8ZnXgbyUuc,"11,507,046"
2026-08-28,新歌榜,54,我不该动情,吕口口,我不该动情,2026-08-12,華語,B4hRfZy2ZVg,40
