抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-25,新歌榜,1,自己就是自己的光,周深,自己就是自己的光,2026-09-22,000wM1dr4JszFN,華語,0--cfy_wul0,"36,069"
2026-09-25,新歌榜,2,Lost In Time,李昊,Lost In Time,2026-09-24,002G0Pxr1gSKk0,其它,0T9kYvjGctw,100
2026-09-25,新歌榜,3,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"257,584"
2026-09-25,新歌榜,4,对不起,苏醒AllenSu,对不起,2026-09-23,003NQuAE1Z9tDo,華語,nidgNVhwuWA,224
2026-09-25,新歌榜,5,秋天的海,周传雄,秋天的海,2026-09-23,000bFcuE06yatw,華語,OqBwrEeHXMY,"1,736"
2026-09-25,新歌榜,6,那页夏天,王俊凯,WJK,2026-07-08,002ungyc33fb7x,華語,PjQP6Wh41Gs,"7,770"
2026-09-25,新歌榜,7,世界第一等,卡宾先生,世界第一等,2026-09-05,001Q1PUy1wDrul,華語,yc13F9UOSWE,10
2026-09-25,新歌榜,8,就骗我一次,沈佳润Nina,WHY NOT ME?,2026-08-30,002z4ttk1mUUb4,華語,j-u_fceGlUc,"6,538"
2026-09-25,新歌榜,9,雨终曲,宋雨琦 (YUQI),雨终曲,2026-09-15,001ES52Q3qN0u7,華語,HiOhToLC_W8,"73,066"
2026-09-25,新歌榜,10,大梦归,周深,大梦归,2026-09-11,000EPEhY2os1I0,華語,Xb8AQoiofOY,"111,876"
2026-09-25,新歌榜,11,温柔的存在,梁咏琪,温柔的存在,2026-09-23,004T2gWc44DnZS,華語,iN1UH7m3REw,"50,701"
2026-09-25,新歌榜,12,爱像尘埃石沉大海,Mogoo蘑菇,爱像尘埃石沉大海,2026-09-12,0010wCba0kbF3H,華語,lGfZrfxsfT0,609
2026-09-25,新歌榜,13,你是我等不到的人,正在进行石女士,你是我等不到的人,2026-09-12,0036LEVm3t54Fn,華語,dzMgxDDg_zs,"1,976"
2026-09-25,新歌榜,14,思念若是一首诗,万妮达Vinida Weng,思念若是一首诗,2026-09-08,000gRK0i44cAYG,華語,g7NjCbxYQUI,"49,353"
2026-09-25,新歌榜,15,失温拥抱,陈楚生,失温拥抱,2026-09-20,002QVNdj4bwuPa,華語,mOo5RWnGXBg,"5,516"
2026-09-25,新歌榜,16,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"405,409"
2026-09-25,新歌榜,17,失忆,李佳薇,失忆,2026-09-05,004DtEju33F124,華語,x-oZXNIlJu0,"37,550"
2026-09-25,新歌榜,18,浅粉红 pale pink,Gareth.T,浅粉红,2026-09-24,003q9bYc1WqIvZ,華語,O7yiZjR8bj8,"86,656"
2026-09-25,新歌榜,19,芥兰,杨丞琳,芥兰,2026-09-22,003nDoT94IbFsP,華語,Cv76St-2JXc,"15,188"
2026-09-25,新歌榜,20,要去什么地方,田馥甄,要去什么地方,2026-09-24,001Jhd2P2FpWmE,華語,hlmE_MrxmE4,"148,301"
2026-09-25,新歌榜,21,Baby Come Home,JOSHUA/韦礼安,Baby Come Home,2026-09-22,002wpXHA2u2y2q,華語,gkzDC0VD0GI,"296,253"
2026-09-25,新歌榜,22,Thank You,王嘉尔,Thank You,2026-09-21,003YJSVv3ct9Tu,西洋,a53afZdQhWY,194
2026-09-25,新歌榜,23,大船,田馥甄,要去什么地方,2026-09-24,003SZGQN4Sb3VD,華語,QcaS_hsuQyc,"75,508"
2026-09-25,新歌榜,24,浅粉红 baby pink,Gareth.T,浅粉红,2026-09-24,001pcNu61lUPpO,華語,VPoZ-18w9oo,"97,323"
2026-09-25,新歌榜,25,囚鸟​,正在进行石女士,囚鸟​,2026-09-07,002XC4Iw2lDkSn,華語,-,-
2026-09-25,新歌榜,26,I Love You But I Gotta Let You Go (NINGNING Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,0010bg4l1LWTmv,韓語,If1HVSSs4Ts,"1,273,673"
2026-09-25,新歌榜,27,落空 ​,羊羊,落空 ​,2026-09-03,0044rXbs2ZALDz,華語,-,-
2026-09-25,新歌榜,28,值得纪念的垃圾,田馥甄,要去什么地方,2026-09-24,003wXerr0WeEZb,華語,4avF0EjV23A,"85,768"
2026-09-25,新歌榜,29,慢品人间烟火气,涂一乐,慢品人间烟火气（落日微醺版）,2026-08-28,001vKOMY0YCxQ1,華語,-756XAeKtik,"5,821"
2026-09-25,新歌榜,30,我不难过,en (王翊恩),我不难过,2026-09-03,0038DoVG1Lg3kE,華語,WuS9D82hSV4,"221,297"
2026-09-25,新歌榜,31,短发女孩,Zzh/白允y,短发女孩(她留短发淡的妆),2026-08-25,00057rq01GG3ga,華語,eOVqtsMANDs,"37,069"
2026-09-25,新歌榜,32,笨蛋,汪苏泷/五月天 阿信,笨蛋,2026-09-09,002B0d2H4VRqQs,華語,j5Kk7dzUj6A,"7,072,210"
2026-09-25,新歌榜,33,云,田馥甄,要去什么地方,2026-09-24,000Tno9Y4IVCQM,華語,AuKeSH3pizM,"48,113"
2026-09-25,新歌榜,34,果,田馥甄,要去什么地方,2026-09-24,001ZV6xo1oeEzD,華語,iGeJx1Pxtww,"78,059"
2026-09-25,新歌榜,35,红尘误此生,宋晓峰,红尘误此生,2026-09-21,004KRGmL0xqW7M,華語,EjWtpTZeIv8,"3,175"
2026-09-25,新歌榜,36,干净的房间,田馥甄,要去什么地方,2026-09-24,000XrPGn2BvQfD,華語,DfsrMtIEYLk,"50,473"
2026-09-25,新歌榜,37,静脉,田馥甄,要去什么地方,2026-09-24,002bruJB0N2yFq,華語,vUhcqU5Xt8M,"59,372"
2026-09-25,新歌榜,38,遗憾,陈婉菁,遗憾（如果回到那从前）,2026-08-28,0019fL9V24AaNc,華語,cYRaDGmGlmg,601
2026-09-25,新歌榜,39,深爱过的人怎么放手,吕口口,深爱过的人怎么放手,2026-08-28,004bGl9k272CWY,華語,-,-
2026-09-25,新歌榜,40,山风山风等等我,半吨兄弟,山风山风等等我,2026-09-15,000xZ9Kn1W9w2Q,華語,Fv2blJj7Z78,428
2026-09-25,新歌榜,41,互删 (我走以后),江辰,互删 (我走以后),2026-08-29,000c6NsT1go9hy,華語,dq-FAOsQKGg,"34,910"
2026-09-25,新歌榜,42,冰箱没有鸡蛋,马嘉祺,心室,2026-09-07,003rucaJ1vkeYx,華語,XU-c7XSFJFw,"26,874"
2026-09-25,新歌榜,43,再一次见面,周深,再一次见面,2026-09-06,0021HGmn1wHoOJ,華語,ezy0WMuqWwo,"123,044"
2026-09-25,新歌榜,44,乌鸦,田馥甄,要去什么地方,2026-09-24,00208asO39XJz1,華語,m2RWMmYavso,"43,938"
2026-09-25,新歌榜,45,一样的我们,颜人中,一样的我们,2026-09-24,001wOaEU3BOaar,華語,Xh9FphlZbY8,"8,276"
2026-09-25,新歌榜,46,删了一百遍,A-Lin,删了一百遍,2026-09-01,000Q8gRW2WkkDS,華語,HzpDg83IElA,"374,576"
2026-09-25,新歌榜,47,坍塌,田馥甄,要去什么地方,2026-09-24,0001Cv9g3zvJIW,華語,rBHpf5rxfhQ,"35,317"
2026-09-25,新歌榜,48,默契过期,田栩宁,X,2026-09-19,003EbhBy2lMKll,華語,8T5b7bt0OE4,"4,928"
2026-09-25,新歌榜,49,越海,刘宇宁,越海,2026-09-24,000OQa2k2T3lQS,華語,9N7u8VvVZms,"30,937"
2026-09-25,新歌榜,50,蹉跎,田馥甄,要去什么地方,2026-09-24,003djmKh3Vxkwu,華語,4rpobWZCwEA,"36,887"
2026-09-25,新歌榜,51,侧脸,黄霄雲,侧脸,2026-09-10,001JiBb24YOwZW,華語,2v1YURVY_rA,"286,643"
2026-09-25,新歌榜,52,我所知道的修辞手法,张靓颖,过期食品,2026-09-20,000JwCzc071IE3,華語,THEEi6_zmEs,"60,186"
2026-09-25,新歌榜,53,一曲微茫,郁可唯,一曲微茫,2026-09-13,002z3MJG1ogGjx,華語,wpgpEDSCYp4,"91,126"
2026-09-25,新歌榜,54,甲乙丙丁,李佳薇,甲乙丙丁 (粤语版),2026-09-03,000KrmLU1imE68,華語,YhiQDARUJ7Y,"9,920,199"
2026-09-25,新歌榜,55,After Everything,曾沛慈,After Everything,2026-09-15,001YjUip0FFzjk,華語,uub_qJXT3tI,"145,079"
2026-09-25,新歌榜,56,麻花情,海来阿木,麻花情,2026-09-12,0020yDRe0LHeFm,華語,BRJK56Y16ac,"30,623"
2026-09-25,新歌榜,57,态度 (Attitude),田栩宁,X,2026-09-19,004g9tuY2FaQPj,其它,tu78CoHezRM,"17,161"
2026-09-25,新歌榜,58,我做了个梦,李佳薇,我做了个梦,2026-09-16,000ujwWg0s3dYd,華語,rjIf6DerygM,"261,888"
2026-09-25,新歌榜,59,new trick,ROSÉ,new trick,2026-09-17,000UmBCZ29YOYt,西洋,Lufa9QAFFeY,"45,736,435"
2026-09-25,新歌榜,60,恋恋不忘,刘宇,恋恋不忘,2026-09-23,0009bt6G3LvTNk,華語,WVxy6ezV4X4,"13,827"
2026-09-25,新歌榜,61,说文解字,灯叔/方大树,说文解字,2026-08-29,000bCM2f3nhooK,華語,45OKCZb0Zlk,"33,578"
2026-09-25,新歌榜,62,未完路线,田栩宁,X,2026-09-19,000TOyOU2IqsWi,華語,lmSo0qS2UQ4,"4,468"
2026-09-25,新歌榜,63,单身情歌,赵乃吉,单身情歌,2026-09-13,002MTvBj3hvyEF,華語,EOFV5EBMGOo,462
2026-09-25,新歌榜,64,出卖,轻烟大叔,出卖,2026-08-26,004Ofutg3vcTaQ,華語,jRwreNzElKo,"1,253"
2026-09-25,新歌榜,65,过期食品,张靓颖,过期食品,2026-09-20,0042wl6E2X1hlC,華語,bI4tCgunmGM,"39,934"
2026-09-25,新歌榜,66,我願意,亿轩_Kingston/彭梓烨_Leo,煙灰Ash 影视原声带,2026-09-22,003GAuZN3pyhCR,華語,QRLZaniSLfU,397
2026-09-25,新歌榜,67,漫游,田栩宁,X,2026-09-19,0016Cya814ffnP,華語,xYhOvLFoyjM,"3,013"
2026-09-25,新歌榜,68,礼拜四,HENDERY (黄冠亨),礼拜四,2026-09-17,001yreba3kfYUt,韓語,JZ770mBUquE,"12,750"
2026-09-25,新歌榜,69,Moonride,Hearts2Hearts,Moonride,2026-09-09,001qW0XY1BqDiE,其它,gNUMxMuxH20,"3,428,652"
2026-09-25,新歌榜,70,你不该权衡利弊,七喜,你不该权衡利弊,2026-08-28,003zsWLa0f6DAc,華語,Jct2P_5Z5fw,43
2026-09-25,新歌榜,71,hey! hey!,TWS,hey! hey! (Chinese ver.),2026-09-21,000SMXBW1lVLyJ,韓語,EawadPfQmf4,"15,106,240"
2026-09-25,新歌榜,72,天涯各安,金美儿,天涯各安,2026-09-23,0013ELoQ33wSlb,華語,Cn1mGjJUlqg,1
2026-09-25,新歌榜,73,加码,张靓颖,过期食品,2026-09-20,0012PWbp48caUG,華語,4x9wx-HK34I,"76,558"
2026-09-25,新歌榜,74,世界如此,田栩宁,X,2026-09-19,004c8lwy1OB6qe,華語,z843vmVrfmQ,"11,217"
2026-09-25,新歌榜,75,昨天，今天,莫文蔚,昨天，今天,2026-08-25,003G4D6x1e8J8k,華語,Z92SE7ZSTRg,"45,477"
2026-09-25,新歌榜,76,可惜春风不懂我伤悲,吕口口,可惜春风不懂我伤悲,2026-08-27,001Tue0M1YYaXQ,華語,-,-
2026-09-25,新歌榜,77,我脑海中的泡沫展厅,蒋敦豪,我脑海中的泡沫展厅,2026-09-07,000macDA0ozKLj,華語,Gqa5XlBY68g,"1,056"
2026-09-25,新歌榜,78,让我欢喜让我忧,大橘子,让我欢喜让我忧,2026-08-27,0014t8xw2LTEOf,華語,-,-
2026-09-25,新歌榜,79,哎呀 爱呀,罗昕妤,哎呀 爱呀,2026-09-01,000jeB2C2BzUrh,華語,-,-
2026-09-25,新歌榜,80,冷刺 (他们说爱上一个人需要等待),Start Over,冷刺,2026-09-04,0034SZh94e70jV,華語,1NEi6xRvvr4,"9,886"
2026-09-25,新歌榜,81,再也没有那种感觉,烟嗓船长,再也没有那种感觉,2026-09-18,004L7deT3FcNSh,華語,-,-
2026-09-25,新歌榜,82,情网,半吨兄弟,情网（烟嗓版）,2026-08-25,0034VCpK3DewWn,華語,7BtnY-VDMD0,"3,550"
2026-09-25,新歌榜,83,Live My Life (我行我路),HEARTSTEEL (心之钢)/英雄联盟/伯贤/Connor Price/Anderson .Paak/Nic D,Live My Life (我行我路),2026-09-18,003XWUgq1XgbAM,西洋,gMkuV5hh7-s,"4,394,509"
2026-09-25,新歌榜,84,再见太难,Joysaaaa,再见太难,2026-08-26,004FXedG06u5yr,華語,FjbmLEwVfn4,"238,287"
2026-09-25,新歌榜,85,琵琶曲,刘宇,琵琶曲,2026-09-11,001RRw591wNZHp,其它,Gvq8NL8NuDA,"22,872"
2026-09-25,新歌榜,86,山风山风等等我,丫蛋,山风山风等等我,2026-09-16,0032yKXd0WSXGh,華語,YkOPNi0tPys,20
2026-09-25,新歌榜,87,风儿吹 燕儿归,姚霖/陈垚垚,风儿吹 燕儿归,2026-09-03,002oBKGy0Nap9X,華語,-,-
2026-09-25,新歌榜,88,枯叶离开了树,半吨兄弟,枯叶离开了树,2026-09-20,001ZkHdn3Rg5nY,華語,WlB41KdWoaw,"2,483"
2026-09-25,新歌榜,89,泪海,付豪,泪海,2026-09-16,000xDZK839QplH,華語,-,-
2026-09-25,新歌榜,90,牵我的手好吗,吴琳珂Moske,吴琳珂,2026-09-15,004fVuxE2mWKuX,華語,3lFQVVbCAf0,307
2026-09-25,新歌榜,91,折雨,王予之,予你于我,2026-09-15,001APfHe26wJAj,華語,-,-
2026-09-25,新歌榜,92,爱的意义,余佳运,爱的意义,2026-09-14,001C6xm81qQPv1,華語,NMNM2JSRSKs,"23,589"
2026-09-25,新歌榜,93,执心,加木措,执心,2026-08-26,002uEiPo4buN44,華語,-,-
2026-09-25,新歌榜,94,阳光普照,容祖儿,阳光普照,2026-09-21,001VAIYk4V5WEo,華語,U0xVirXb9v4,"94,691"
2026-09-25,新歌榜,95,最佳损友,en (王翊恩),最佳损友,2026-09-19,002czxRF4AZFt1,華語,3V0nvfQwoe4,"14,255"
2026-09-25,新歌榜,96,月半,黄龄,月半,2026-09-12,002Rg9Xw4UASjD,華語,Gfr_6cHF7N4,"1,093"
2026-09-25,新歌榜,97,比恋人多点恨,任然,比恋人多点恨,2026-09-16,004XnLN01jKPzA,華語,oAHTOynFSE8,"22,368"
2026-09-25,新歌榜,98,我听人说思念像风一样,顿珠拉姆,我听人说思念像风一样(宿命版),2026-09-15,004UuFLe3qKxA6,華語,IWmRieZTxdw,"3,564"
2026-09-25,新歌榜,99,终会再见,刘宇宁,交锋 影视剧原声带,2026-09-20,004dvvxf0IdJ74,華語,8kMOH9TJRWo,"68,640"
2026-09-25,新歌榜,100,我见过,加木措,我见过,2026-08-31,000qMsAI1UdnLD,華語,TZmvanT9G_g,727
