抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-25,影視金曲榜,16,深深的我们,刘惜君,深深的我们,2026-09-14,000otLj02Oo3VX,華語,fKMRTcZOBnI,"28,583"
2026-09-25,影視金曲榜,17,我願意,亿轩_Kingston/彭梓烨_Leo,煙灰Ash 影视原声带,2026-09-22,003GAuZN3pyhCR,華語,QRLZaniSLfU,397
2026-09-25,影視金曲榜,18,恋恋不忘,刘宇,恋恋不忘,2026-09-23,0009bt6G3LvTNk,華語,WVxy6ezV4X4,"13,827"
2026-09-25,影視金曲榜,19,Taboo Love,小田音乐社,罪爱 网剧原声大碟,2026-08-19,00013ZQY3QoJcA,西洋,KYUtHtTuDHA,638
2026-09-25,影視金曲榜,20,汹涌,吴莫愁,这一秒过火 影视原声带,2026-07-18,003zLeSq0V2ECp,華語,uEdEBhcf4Gs,"83,009"
2026-09-25,影視金曲榜,21,我在意的,单依纯,爱情有烟火 影视原声带,2026-07-03,003H0CGe1vL66I,華語,GKHSYBHak4U,"55,014"
2026-09-25,影視金曲榜,22,来我的岛,刘宇宁,来我的岛,2026-08-03,002hAbQf14wVkt,華語,udTSazfAfEo,"101,228"
2026-09-25,影視金曲榜,23,等,小阿七,一瓯春 电视剧原声带,2026-09-17,002fqK9y3uzt5o,華語,KdJA8GDLKHU,"14,966"
2026-09-25,影視金曲榜,24,不想失去你,毛不易,不想失去你（电影《不想失去你》主题曲）,2026-08-12,001tFFAR2dWXiI,華語,hgY4ftt3gvk,"70,854"
2026-09-25,影視金曲榜,25,花开满篱院,谭松韵,花开满篱院,2026-09-12,0047Lo9712HRXc,華語,kwmMX3cufL8,"18,687"
2026-09-25,影視金曲榜,26,愿若萤火,曹杨,愿若萤火,2026-09-20,001jAPuy47b8Fk,華語,_o_c4tu02ps,"16,646"
2026-09-25,影視金曲榜,27,落空,未必,早春晴朗 影视原声带,2026-09-01,003SXd5l1Iy2I5,其它,oweVUxiY2nM,"204,701"
2026-09-25,影視金曲榜,28,说分手的人也会难过,曾沛慈,说分手的人也会难过,2026-09-11,002Uk0gv1jzL0Z,華語,uKop94Ta_cg,"88,824"
2026-09-25,影視金曲榜,29,阿亓,檀健次,空枪 电影原声带,2026-09-04,0038HI6z00ZnHS,華語,AnSZOVHHgjc,"2,649"
2026-09-25,影視金曲榜,30,静待清光,许明明,静待清光,2026-09-21,001vwznf0JsDVQ,華語,eBtbIgXmvqU,"19,785"
2026-09-25,影視金曲榜,31,云中鸟,小阿七,花开锦绣 影视原声带,2026-08-20,000GL9102hzc2Q,華語,xBOmrRTzi9M,"65,320"
2026-09-25,影視金曲榜,32,摇曳！摇曳！,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,004LfF9N0Kfg6y,華語,C5aQMjIwjAQ,"20,567"
2026-09-25,影視金曲榜,33,Because It's You,小田音乐社,罪爱 网剧原声大碟,2026-08-19,003Qys6R0ZSvKi,西洋,xB_EzeY2zJo,"3,853"
2026-09-25,影視金曲榜,34,红尘慌慌,周深,百花杀 原声音乐专辑,2026-07-28,003ARFyH2himMe,華語,h3596Dg4HT8,"389,653"
2026-09-25,影視金曲榜,35,一直在身边,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,004UzgJt0YR8kB,華語,0RAqPS4JQyQ,"26,002"
2026-09-25,影視金曲榜,36,Lady Snow,陈婧霏,早春晴朗 影视原声带,2026-09-01,001m38pn3ax6cR,西洋,HadLHjh4Ihw,"214,423"
2026-09-25,影視金曲榜,37,终有一天,胡夏,交锋 影视剧原声带,2026-09-20,003kibKu4OMjv3,華語,FIFl0cMVG3I,"4,204"
2026-09-25,影視金曲榜,38,入画,张紫宁,入画,2026-09-19,001GILHI3dNdQn,華語,rgKgyQj5fIY,"14,431"
2026-09-25,影視金曲榜,39,一诺,刘宇宁,花开锦绣 影视原声带,2026-08-20,003AogSY2WGKrW,華語,JGGL56GMMsM,"230,957"
2026-09-25,影視金曲榜,40,好的,黄子弘凡,好的,2026-08-29,000qw3B41TxC8E,華語,ki8RVe9R8DI,"3,332"
2026-09-25,影視金曲榜,41,耀眼的我们,周深,天才，女友 影视原声带,2026-08-04,002JZCyb4ORwy7,華語,prjFbOzBVWU,"61,166"
2026-09-25,影視金曲榜,42,拯救我,檀健次,蝉 影视原声带,2026-08-22,000Pwpoo0ofOYT,華語,08uejFCB-i4,"24,000"
2026-09-25,影視金曲榜,43,别怕再见,房东的猫,我们的少年时代2 影视原声带,2026-08-16,000lEhur4S7u6c,華語,nGRG5TrwvII,"10,316"
2026-09-25,影視金曲榜,44,倒悬之河,徐均朔/阿YueYue,百花杀 原声音乐专辑,2026-07-28,000UCBPP3n4lyd,華語,xNVtmoES0WQ,"81,439"
2026-09-25,影視金曲榜,45,唯一的例外,阿YueYue,唯一的例外（电影《不想失去你》片尾曲）,2026-08-13,000IOaoy1vsjNx,華語,QISWmlKxJiE,"89,411"
2026-09-25,影視金曲榜,46,花开满篱院,刘学义,花开满篱院,2026-09-22,003e8Tax3XZNb7,華語,4pPKlVL14W4,"74,399"
2026-09-25,影視金曲榜,47,去你的岛,金玟岐,去你的岛,2026-08-09,002VaLNk4QcPPE,華語,6xgkCXq7os8,"3,986"
2026-09-25,影視金曲榜,48,歪门的哲理,未必,早春晴朗 影视原声带,2026-09-01,0019W7pv2gQLiZ,華語,vL45Klq0XiU,"124,279"
2026-09-25,影視金曲榜,49,其实你不懂我的心,钟楚曦,借命而生 电视剧原声带,2026-09-21,002NsyoC1pcuxW,華語,HoO9Jc6VdhU,"40,987"
2026-09-25,影視金曲榜,50,听无声处,周深,九门 影视原声带,2026-08-10,002SAARr0ebrGS,華語,4Csp1xRwxA8,"134,566"
2026-09-25,影視金曲榜,51,炙光,张碧晨/侯明昊,雀骨 影视原声带,2026-07-15,000cuQPZ0n0D1B,華語,83RQld52drA,"394,429"
2026-09-25,影視金曲榜,52,You Are My Light,杨雨青,早春晴朗 影视原声带,2026-09-01,002awvws1qxRWC,西洋,sRg6MdDJBaY,"252,060"
2026-09-25,影視金曲榜,53,这一刻,段奥娟,早春晴朗 影视原声带,2026-09-01,000cqMHq2yoSA2,華語,3YQDSAUSVZY,"79,428"
2026-09-25,影視金曲榜,54,怜心,黄霄雲,雀骨 影视原声带,2026-07-15,002nb6R72hJmXD,華語,YlnxaMhFSR0,"200,945"
2026-09-25,影視金曲榜,55,Work,Ava Max/PAW Patrol,Work (from PAW Patrol: The Dino Movie),2026-07-31,00029PgU1XpqFu,西洋,cJRw7rYOOzA,"1,449,191"
2026-09-25,影視金曲榜,56,少年有种,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,000qY0Y13f4aeF,華語,jWSWPa4G8ts,"25,020"
2026-09-25,影視金曲榜,57,我将于人世外,衣诺,早春晴朗 影视原声带,2026-09-01,000NeFeh1UapRq,華語,nbity3vzb-Q,"52,428"
2026-09-25,影視金曲榜,58,猎,利泽昇_Sing,煙灰Ash 影视原声带,2026-09-22,000gMpin1TUcrg,華語,-,-
2026-09-25,影視金曲榜,59,不退！,马嘉祺,大唐妖探 电影原声音乐大碟,2026-09-25,003uUj1t3dA4Da,華語,0DcbbJEuLr4,"21,480"
2026-09-25,影視金曲榜,60,千香,周深,千香 影视剧原声音乐专辑,2026-07-15,004Uik3G0sMdUW,華語,o9ulZsWpFwE,"233,584"
2026-09-25,影視金曲榜,61,Tiger in my love,奥利,Tiger in my love,2026-06-26,002x1oFS12S5RS,西洋,vhIfGl5Hr0U,"268,680"
2026-09-25,影視金曲榜,62,知我,刘雨昕,雀骨 影视原声带,2026-07-15,0044ggkk0zpdKI,華語,awKxszb6PL4,"139,507"
2026-09-25,影視金曲榜,63,缠,那英,这一秒过火 影视原声带,2026-07-18,003XAZLD3KzQ2j,華語,_AitteIOuMc,"156,539"
2026-09-25,影視金曲榜,64,游游,房东的猫,天才，女友 影视原声带,2026-08-04,004MEJpm3JXQtT,華語,viama9Sdh78,"54,811"
2026-09-25,影視金曲榜,65,Blind Spot,토모/원식 (WONSIK),검사실의 제안 OST Part.2,2026-06-26,003BfJOA3IRydP,韓語,ETiDRVhexco,"139,725"
2026-09-25,影視金曲榜,66,孤光,张磊,交锋 影视剧原声带,2026-09-20,000ZLkoh0HaCNs,華語,p6ySxeyolt0,"1,643"
2026-09-25,影視金曲榜,67,放晴,胡夏,人鱼 影视原声专辑,2026-08-04,000iBf6o2DZftZ,華語,810vYNE8okU,"1,268"
2026-09-25,影視金曲榜,68,四季,张含韵,生逢其时 影视原声大碟,2026-09-15,000GUahF2F06iP,華語,cs0Y0o5wJuc,907
2026-09-25,影視金曲榜,69,长夜余火,段奥娟,长夜余火,2026-09-09,0028dhhy3NJX8u,華語,ZRgImMhbPoI,"2,438"
2026-09-25,影視金曲榜,70,袖里长风,张远,百花杀 原声音乐专辑,2026-07-28,001c6wAv2VxyRB,華語,Up45ZAjL8_A,"68,725"
2026-09-25,影視金曲榜,71,晴天娃娃,吴青峰,晴天娃娃,2026-08-28,003gLbhW0OJJTA,華語,Y-nc2fmn9ls,"829,414"
2026-09-25,影視金曲榜,72,就停在,段奥娟,交锋 影视剧原声带,2026-09-20,002ZyAcN2dFENX,華語,ziegBI2_Qj4,"1,290"
2026-09-25,影視金曲榜,73,想你了,刘瑞琦,想你了 电影原声专辑,2026-07-24,004IqHlK4Facgl,華語,XFGYYNz7gbw,"1,078"
2026-09-25,影視金曲榜,74,空枪,朱一龙,空枪 电影原声带,2026-09-04,003i1dHm2Ezm3J,華語,oSI7WNE7VHc,"57,929"
2026-09-25,影視金曲榜,75,落下的光,袁娅维TIA RAY,落下的光,2026-08-04,0006A85V3nAUPR,華語,tqgSk5PMXwA,"3,019"
2026-09-25,影視金曲榜,76,无归,李佳薇,花开锦绣 影视原声带,2026-08-20,002gGxra1TDnym,華語,CgJx9C-9xGs,"9,133"
2026-09-25,影視金曲榜,77,因果,段奥娟,雀骨 影视原声带,2026-07-15,0008AHDN3dpHHS,華語,rQYrp9dzCOA,"146,079"
2026-09-25,影視金曲榜,78,一诺成川,侯明昊,雀骨 影视原声带,2026-07-15,002qwkQn1dbywq,華語,L_BElNLdnEE,"189,537"
2026-09-25,影視金曲榜,79,Stay With Me,DK,오싹한 연애 OST Part 2,2026-07-26,001uFSjQ1XRVxj,韓語,5cglnHp1mmo,"2,174,823"
2026-09-25,影視金曲榜,80,人生自定义,那英,小芳 电视剧影视原声带,2026-07-13,004bBEBW0wuo6Q,華語,IeZjH-TRqbY,"7,467"
2026-09-25,影視金曲榜,81,深渊,任嘉伦,深渊无间 影视原声带,2026-09-09,003gcIxs3Nwopg,華語,upamEWpAaNA,"13,742"
2026-09-25,影視金曲榜,82,All For You,Eric周兴哲,All For You,2026-07-16,003Mk0wX0NkUHg,華語,osyH9yWWygA,"14,262,997"
2026-09-25,影視金曲榜,83,黑童话,黄龄,人鱼 影视原声专辑,2026-08-04,002lGEn000Ez8F,華語,a24jmkT9vnE,"10,315"
2026-09-25,影視金曲榜,84,Metal Flower,R.E.D,Metal Flower,2026-07-11,0043j4Cx4XEcBt,西洋,vFzq2TaeLkU,"23,280"
2026-09-25,影視金曲榜,85,轨迹,康子奇,一瓯春 电视剧原声带,2026-09-17,002cDl0L0vNRr1,其它,iYXwZfgUstM,"5,827"
2026-09-25,影視金曲榜,86,若无你,萧煌奇,若无你,2026-09-18,0009bEWX1sI2o0,華語,lfRk6e4_GoY,"11,782"
2026-09-25,影視金曲榜,87,一无所有的我们,林凡Freya,生逢其时 影视原声大碟,2026-09-15,001WP5zM0ydKmx,華語,tghGq5bptr8,"6,125"
2026-09-25,影視金曲榜,88,你只是你,谭维维,你只是你,2026-06-29,004HCC4B2BB8SL,華語,wiA0u-YQG7Q,"1,226"
2026-09-25,影視金曲榜,89,不问,黄霄雲,大唐妖探 电影原声音乐大碟,2026-09-25,001wrhA31gJ6Kx,華語,TclXQLrYHEQ,"15,569"
2026-09-25,影視金曲榜,90,花影,希林娜依高,百花杀 原声音乐专辑,2026-07-28,000tGuBc2RFkzM,華語,4bvtmJf3kgM,"74,754"
2026-09-25,影視金曲榜,91,兵自风中来,欧豪,兵自风中来 影视原声大碟,2026-07-24,004350OY2gAoho,華語,8_mMG39oXs0,"9,144"
2026-09-25,影視金曲榜,92,破晓以后,胡彦斌,破晓以后,2026-07-27,0020jq3k2l5CXS,華語,U_2HmXsOqgs,"15,527"
2026-09-25,影視金曲榜,93,When I’m Home,James Blake/Travis Scott/Ludwig Göransson,The Odyssey (Original Motion Picture Soundtrack),2026-07-17,004bAjlL4A279Y,西洋,zTdDQ7v_Lb8,"1,720,268"
2026-09-25,影視金曲榜,94,野草（致老狗）,曾舜晞,野草（致老狗）,2026-08-05,001gXxHQ1fOUPu,華語,Zc8PeZe5Ecc,"5,508"
2026-09-25,影視金曲榜,95,向阳而生,金玟岐,向阳而生,2026-09-05,0029dgSA2PSbTr,華語,P6EfH6SjEv0,"1,861"
2026-09-25,影視金曲榜,96,偷黄昏的人,莫非定律乐团,天才，女友 影视原声带,2026-08-04,001XUARt14MP3O,華語,ORY0PmRHxD4,"15,736"
2026-09-25,影視金曲榜,97,Stay,Meego,최애의 사원 OST Part 5,2026-08-25,00489yus2FRTCU,其它,Z1Mh9b0higs,"103,262"
2026-09-25,影視金曲榜,98,Paper Flower,李遐怡,유부녀 킬러 OST Part 1,2026-08-01,002aj0YO3bJBm6,韓語,tGyEwvglfxk,"126,570"
2026-09-25,影視金曲榜,99,云牵,叶炫清,师兄太稳健 影视原声带,2026-08-22,001dGzN64brhhC,華語,OPQm1f-kEYM,"8,020"
2026-09-25,影視金曲榜,100,破阵子,李常超（Lao乾妈）,九门 影视原声带,2026-08-10,004FmFMV3Q6a2T,華語,iJBIcUo22q4,"14,485"
