抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-19,新歌榜,1,After Everything,曾沛慈,After Everything,2026-09-15,001YjUip0FFzjk,華語,uub_qJXT3tI,"94,398"
2026-09-19,新歌榜,2,雨终曲,宋雨琦 (YUQI),雨终曲,2026-09-15,001ES52Q3qN0u7,華語,HiOhToLC_W8,"40,137"
2026-09-19,新歌榜,3,态度 (Attitude),田栩宁,X,2026-09-19,004g9tuY2FaQPj,其它,tu78CoHezRM,"10,747"
2026-09-19,新歌榜,4,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"213,707"
2026-09-19,新歌榜,5,new trick,ROSÉ,new trick,2026-09-17,000UmBCZ29YOYt,西洋,Lufa9QAFFeY,"16,900,311"
2026-09-19,新歌榜,6,思念若是一首诗,万妮达Vinida Weng,思念若是一首诗,2026-09-08,000gRK0i44cAYG,華語,g7NjCbxYQUI,"44,225"
2026-09-19,新歌榜,7,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"294,843"
2026-09-19,新歌榜,8,I Love You But I Gotta Let You Go (NINGNING Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,0010bg4l1LWTmv,韓語,If1HVSSs4Ts,"1,083,752"
2026-09-19,新歌榜,9,就骗我一次,沈佳润Nina,WHY NOT ME?,2026-08-30,002z4ttk1mUUb4,華語,j-u_fceGlUc,"3,558"
2026-09-19,新歌榜,10,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,003sbk7o3sytRU,西洋,46h0LvDHgIs,"21,151,510"
2026-09-19,新歌榜,11,失忆,李佳薇,失忆,2026-09-05,004DtEju33F124,華語,x-oZXNIlJu0,"31,644"
2026-09-19,新歌榜,12,笨蛋,汪苏泷/五月天 阿信,笨蛋,2026-09-09,002B0d2H4VRqQs,華語,j5Kk7dzUj6A,"7,047,769"
2026-09-19,新歌榜,13,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"282,962"
2026-09-19,新歌榜,14,山风山风等等我,半吨兄弟,山风山风等等我,2026-09-15,000xZ9Kn1W9w2Q,華語,Fv2blJj7Z78,254
2026-09-19,新歌榜,15,落空 ​,羊羊,落空 ​,2026-09-03,0044rXbs2ZALDz,華語,-,-
2026-09-19,新歌榜,16,森林狂想曲,黛青塔娜,森林狂想曲,2026-08-24,001Qijjt0i0Olj,華語,P8GXIbRl-Qw,234
2026-09-19,新歌榜,17,爱的意义,余佳运,爱的意义,2026-09-14,001C6xm81qQPv1,華語,NMNM2JSRSKs,"11,044"
2026-09-19,新歌榜,18,我不难过,en (王翊恩),我不难过,2026-09-03,0038DoVG1Lg3kE,華語,WuS9D82hSV4,"156,898"
2026-09-19,新歌榜,19,说文解字,灯叔/方大树,说文解字,2026-08-29,000bCM2f3nhooK,華語,45OKCZb0Zlk,"27,094"
2026-09-19,新歌榜,20,大梦归,周深,大梦归,2026-09-11,000EPEhY2os1I0,華語,Xb8AQoiofOY,"79,312"
2026-09-19,新歌榜,21,爱像尘埃石沉大海,Mogoo蘑菇,爱像尘埃石沉大海,2026-09-12,0010wCba0kbF3H,華語,lGfZrfxsfT0,487
2026-09-19,新歌榜,22,没有你是漫长雨季,梓渝,梓渝,2026-08-05,000eMXbM0hmJmi,華語,upblmi2XwGs,"22,134"
2026-09-19,新歌榜,23,冰箱没有鸡蛋,马嘉祺,心室,2026-09-07,003rucaJ1vkeYx,華語,XU-c7XSFJFw,"24,884"
2026-09-19,新歌榜,24,慢品人间烟火气,涂一乐,慢品人间烟火气（落日微醺版）,2026-08-28,001vKOMY0YCxQ1,華語,-756XAeKtik,"5,209"
2026-09-19,新歌榜,25,Let’s Get Married,Miley Cyrus,Bass Persuades,2026-09-18,0024cYtX4HDQin,西洋,neTb4rZ4WCQ,"201,645"
2026-09-19,新歌榜,26,再一次见面,周深,再一次见面,2026-09-06,0021HGmn1wHoOJ,華語,ezy0WMuqWwo,"116,233"
2026-09-19,新歌榜,27,删了一百遍,A-Lin,删了一百遍,2026-09-01,000Q8gRW2WkkDS,華語,HzpDg83IElA,"315,239"
2026-09-19,新歌榜,28,甲乙丙丁,李佳薇,甲乙丙丁 (粤语版),2026-09-03,000KrmLU1imE68,華語,YhiQDARUJ7Y,"8,955,569"
2026-09-19,新歌榜,29,遗憾,陈婉菁,遗憾（如果回到那从前）,2026-08-28,0019fL9V24AaNc,華語,-,-
2026-09-19,新歌榜,30,MONEYMONEYMONEY,CORTIS,GREENGREEN_playextended,2026-08-23,003ufBbJ3ifsBX,西洋,OhdvNHmJDsw,"7,209,478"
2026-09-19,新歌榜,31,可惜春风不懂我伤悲,吕口口,可惜春风不懂我伤悲,2026-08-27,001Tue0M1YYaXQ,華語,-,-
2026-09-19,新歌榜,32,16 Bit (KARINA Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,000OhJpT0qSFXW,韓語,MD36f_hPXHc,"938,167"
2026-09-19,新歌榜,33,互删 (我走以后),江辰,互删 (我走以后),2026-08-29,000c6NsT1go9hy,華語,dq-FAOsQKGg,"26,510"
2026-09-19,新歌榜,34,麻花情,海来阿木,麻花情,2026-09-12,0020yDRe0LHeFm,華語,BRJK56Y16ac,"11,473"
2026-09-19,新歌榜,35,时间漫步,梓渝,梓渝,2026-08-05,002GPTYm2w6qQD,華語,8iqJ7dGVW50,"11,846"
2026-09-19,新歌榜,36,同归人,鹭卓,一瓯春 电视剧原声带,2026-09-17,004dKajb486zGA,華語,Pbd6IMkwhco,"3,397"
2026-09-19,新歌榜,37,世界如此,田栩宁,X,2026-09-19,004c8lwy1OB6qe,華語,z843vmVrfmQ,"9,319"
2026-09-19,新歌榜,38,留不住的夏天,黄霄雲,留不住的夏天,2026-09-12,004cb8oC3he8o8,華語,1v8WZ-83ggY,"17,695"
2026-09-19,新歌榜,39,月半,黄龄,月半,2026-09-12,002Rg9Xw4UASjD,華語,Gfr_6cHF7N4,495
2026-09-19,新歌榜,40,Saddle Up (WINTER Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,001o8tFg35JbFV,韓語,qCOvn2GVn6g,"776,628"
2026-09-19,新歌榜,41,TWINROSE,刘竞屿/熊艺文,TWINROSE,2026-09-16,000OPr7v3UUaNh,華語,-,-
2026-09-19,新歌榜,42,别说我的眼泪你无所谓,周深深,别说我的眼泪你无所谓,2026-08-19,002LtCxW0aW20M,華語,-,-
2026-09-19,新歌榜,43,如果季节更替,La Mer/叫姐/Pao7oO,如果季节更替（氛围版）,2026-09-09,003tmm0j4BLJUG,華語,-,-
2026-09-19,新歌榜,44,你是我等不到的人,正在进行石女士,你是我等不到的人,2026-09-12,0036LEVm3t54Fn,華語,dzMgxDDg_zs,750
2026-09-19,新歌榜,45,昨天，今天,莫文蔚,昨天，今天,2026-08-25,003G4D6x1e8J8k,華語,Z92SE7ZSTRg,"41,357"
2026-09-19,新歌榜,46,落日飞行,赵希予,落日飞行,2026-08-24,002Rv8w50kFga8,華語,k75H8DHE014,108
2026-09-19,新歌榜,47,侧脸,黄霄雲,侧脸,2026-09-10,001JiBb24YOwZW,華語,2v1YURVY_rA,"248,320"
2026-09-19,新歌榜,48,出卖,轻烟大叔,出卖,2026-08-26,004Ofutg3vcTaQ,華語,jRwreNzElKo,"1,222"
2026-09-19,新歌榜,49,信,张月,月章,2026-09-14,003mfwSS42lDZD,華語,IymtQbGwn18,"3,972"
2026-09-19,新歌榜,50,Moonride,Hearts2Hearts,Moonride,2026-09-09,001qW0XY1BqDiE,其它,gNUMxMuxH20,"2,941,002"
2026-09-19,新歌榜,51,琵琶曲,刘宇,琵琶曲,2026-09-11,001RRw591wNZHp,其它,Gvq8NL8NuDA,"20,072"
2026-09-19,新歌榜,52,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,000yC8KR2ukwGc,西洋,pHciG9_2xXM,"9,709,570"
2026-09-19,新歌榜,53,BYEB4HELLO (GISELLE Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,0033bysM2bbYkF,韓語,DGKwuLXY3jc,"599,885"
2026-09-19,新歌榜,54,短发女孩,Zzh/白允y,短发女孩(她留短发淡的妆),2026-08-25,00057rq01GG3ga,華語,eOVqtsMANDs,"30,089"
2026-09-19,新歌榜,55,一瓯春,周深,一瓯春 电视剧原声带,2026-09-17,004PnFjE3xo6o1,華語,6fO3NvgKhFw,"40,348"
2026-09-19,新歌榜,56,此间是少年,梓渝,梓渝,2026-08-05,003YH7VB1zA0hP,華語,0_ld2Btgweo,"6,043"
2026-09-19,新歌榜,57,单身情歌,赵乃吉,单身情歌,2026-09-13,002MTvBj3hvyEF,華語,EOFV5EBMGOo,229
2026-09-19,新歌榜,58,My Jealousy,于梓贝,My Jealousy(粤语版),2026-08-21,000v4MNN1b4UTt,華語,ylcqX1Eaz5E,"24,980"
2026-09-19,新歌榜,59,破局者,张杰,破局者,2026-09-12,001uop2Z4LajQ6,華語,vZMVrZuZfU8,"2,477"
2026-09-19,新歌榜,60,听见,易烊千玺,听见 (“听见中国听见你”主题曲),2026-09-17,000Rg4420ycP5V,華語,BHrPfJN66Ik,103
2026-09-19,新歌榜,61,难却 (戏幕开戏幕落),浅影阿,难却 (浅影版),2026-07-03,003HsDmo2XROI5,華語,ZDVvKA0gkBc,"19,183"
