抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-09,新歌榜,1,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"181,218"
2026-09-09,新歌榜,2,冰箱没有鸡蛋,马嘉祺,心室,2026-09-07,003rucaJ1vkeYx,華語,XU-c7XSFJFw,"14,812"
2026-09-09,新歌榜,3,失忆,李佳薇,失忆,2026-09-05,004DtEju33F124,華語,x-oZXNIlJu0,"17,842"
2026-09-09,新歌榜,4,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"123,693"
2026-09-09,新歌榜,5,眼泪KTV (feat. 王霏霏、孟佳、徐梦洁),曾沛慈/王霏霏/孟佳/徐梦洁,眼泪KTV,2026-09-08,002NWjFL0MoOsP,華語,D6yo7CZNVJA,"74,054"
2026-09-09,新歌榜,6,梦哑,任然/刘兆宇,梦哑(说唱版),2026-09-07,0012BzCa2WYNfO,華語,GXMheMmXZa4,348
2026-09-09,新歌榜,7,再一次见面,周深,再一次见面,2026-09-06,0021HGmn1wHoOJ,華語,ezy0WMuqWwo,"78,385"
2026-09-09,新歌榜,8,潮汐锁定,马嘉祺,心室,2026-09-07,000OV6dD44VhCe,華語,jmPla-JRHqY,"4,298"
2026-09-09,新歌榜,9,思念若是一首诗,万妮达Vinida Weng,思念若是一首诗,2026-09-08,000gRK0i44cAYG,華語,g7NjCbxYQUI,"23,162"
2026-09-09,新歌榜,10,删了一百遍,A-Lin,删了一百遍,2026-09-01,000Q8gRW2WkkDS,華語,HzpDg83IElA,"202,583"
2026-09-09,新歌榜,11,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,003sbk7o3sytRU,西洋,46h0LvDHgIs,"17,598,503"
2026-09-09,新歌榜,12,穿帮,马嘉祺,心室,2026-09-07,004V93ZW0Y6jZF,華語,0OthFwB1yRQ,"2,131"
2026-09-09,新歌榜,13,说文解字,灯叔/方大树,说文解字,2026-08-29,000bCM2f3nhooK,華語,45OKCZb0Zlk,"18,646"
2026-09-09,新歌榜,14,如是春,马嘉祺,心室,2026-09-07,0037OjL44KAvAw,華語,BNZH9pXFodA,"4,783"
2026-09-09,新歌榜,15,黑与红,马嘉祺,心室,2026-09-07,002N0Q1x3b7Olz,華語,PboqC7bLH6g,"5,329"
2026-09-09,新歌榜,16,没有你是漫长雨季,梓渝,梓渝,2026-08-05,000eMXbM0hmJmi,華語,upblmi2XwGs,"15,330"
2026-09-09,新歌榜,17,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"80,771"
2026-09-09,新歌榜,18,我脑海中的泡沫展厅,蒋敦豪,我脑海中的泡沫展厅,2026-09-07,000macDA0ozKLj,華語,Gqa5XlBY68g,283
2026-09-09,新歌榜,19,Pop Off Pop Off,KiiiKiii,WhyKiiiKiii,2026-08-10,000NfrvW429sMm,西洋,UsbRoaH6y-Q,"9,416,129"
2026-09-09,新歌榜,20,我不难过,en (王翊恩),我不难过,2026-09-03,0038DoVG1Lg3kE,華語,WuS9D82hSV4,"47,391"
2026-09-09,新歌榜,21,王牌加冕,无限王者团/Omniverse Audio/王者荣耀,王牌加冕,2026-09-08,003PhjEp3Qme3C,華語,uAlmNUMoHTE,544
2026-09-09,新歌榜,22,飞鸟,宋茜,飞鸟,2026-09-05,000fcGiA3Qx1xR,華語,A44oIQoIWp8,"9,022"
2026-09-09,新歌榜,23,昨天，今天,莫文蔚,昨天，今天,2026-08-25,003G4D6x1e8J8k,華語,Z92SE7ZSTRg,"29,193"
2026-09-09,新歌榜,24,夜夜夜夜,赵乃吉,夜夜夜夜,2026-09-04,000nnokx4bm6kO,華語,8Svnp4AtQ4A,"5,247"
2026-09-09,新歌榜,25,天生刺猬,张月,天生刺猬,2026-08-31,00024goq00gZd9,華語,HaL5Y1j2bbo,"9,760"
2026-09-09,新歌榜,26,思念漫过海岸线,欢子,思念漫过海岸线,2026-08-28,00279mQx0Z0DSX,華語,SMmvLT8pnnA,"2,238"
