抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-17,影視金曲榜,61,Tiger in my love,奥利,Tiger in my love,2026-06-26,002x1oFS12S5RS,西洋,vhIfGl5Hr0U,"251,931"
2026-09-17,影視金曲榜,62,人生自定义,那英,小芳 电视剧影视原声带,2026-07-13,004bBEBW0wuo6Q,華語,IeZjH-TRqbY,"7,055"
2026-09-17,影視金曲榜,63,Blind Spot,토모/원식 (WONSIK),검사실의 제안 OST Part.2,2026-06-26,003BfJOA3IRydP,韓語,ETiDRVhexco,"131,606"
2026-09-17,影視金曲榜,64,寸断,张远,千香 影视剧原声音乐专辑,2026-07-15,003PVApc1qfFFO,華語,NGsMs7MGjUs,"30,522"
2026-09-17,影視金曲榜,65,赤子,周深,问心2 原声OST大碟,2026-06-20,0010pjD24VRte6,華語,wOpAuisJFVg,"92,253"
2026-09-17,影視金曲榜,66,无归,李佳薇,花开锦绣 影视原声带,2026-08-20,002gGxra1TDnym,華語,CgJx9C-9xGs,"8,650"
2026-09-17,影視金曲榜,67,蚱蜢跃入星空,王源,蚱蜢跃入星空,2026-06-19,0029AM4j45vkxx,華語,41MkOkGmSQY,"2,634"
2026-09-17,影視金曲榜,68,Work,Ava Max/PAW Patrol,Work (from PAW Patrol: The Dino Movie),2026-07-31,00029PgU1XpqFu,西洋,cJRw7rYOOzA,"1,288,487"
2026-09-17,影視金曲榜,69,袖里长风,张远,百花杀 原声音乐专辑,2026-07-28,001c6wAv2VxyRB,華語,Up45ZAjL8_A,"63,070"
2026-09-17,影視金曲榜,70,想你了,刘瑞琦,想你了 电影原声专辑,2026-07-24,004IqHlK4Facgl,華語,XFGYYNz7gbw,"1,071"
2026-09-17,影視金曲榜,71,我想留在你身边,毕雯珺,我想留在你身边 电影原声带,2026-09-12,003CCDb60MzN6Z,華語,J_-fpopPZp8,894
2026-09-17,影視金曲榜,72,浮生若梦,周深,云秀行 影视原声带,2026-06-23,002ElBqW0fEWXI,華語,IJ8kHZZD8O0,"212,882"
2026-09-17,影視金曲榜,73,上岸,任然,千香 影视剧原声音乐专辑,2026-07-15,004J7nbz0Ww73a,華語,uon3hUO0eI8,"15,038"
2026-09-17,影視金曲榜,74,你只是你,谭维维,你只是你,2026-06-29,004HCC4B2BB8SL,華語,wiA0u-YQG7Q,"1,072"
2026-09-17,影視金曲榜,75,Stay With Me,DK,오싹한 연애 OST Part 2,2026-07-26,001uFSjQ1XRVxj,韓語,5cglnHp1mmo,"2,062,040"
2026-09-17,影視金曲榜,76,一诺成川,侯明昊,雀骨 影视原声带,2026-07-15,002qwkQn1dbywq,華語,L_BElNLdnEE,"176,515"
2026-09-17,影視金曲榜,77,因果,段奥娟,雀骨 影视原声带,2026-07-15,0008AHDN3dpHHS,華語,rQYrp9dzCOA,"120,467"
2026-09-17,影視金曲榜,78,同道,李佳薇,同道,2026-09-16,0002L0TO2M50HM,華語,vGW3TVZIUtI,"11,266"
2026-09-17,影視金曲榜,79,兵自风中来,欧豪,兵自风中来 影视原声大碟,2026-07-24,004350OY2gAoho,華語,8_mMG39oXs0,"9,122"
2026-09-17,影視金曲榜,80,孤光,张磊,孤光,2026-09-10,000ZLkoh0HaCNs,華語,p6ySxeyolt0,949
2026-09-17,影視金曲榜,81,黑童话,黄龄,人鱼 影视原声专辑,2026-08-04,002lGEn000Ez8F,華語,a24jmkT9vnE,"9,853"
2026-09-17,影視金曲榜,82,추억이란 이름 (Sailing Back To You),Jeebanoff,그대에게 드림 OST Part.2 (Dream to You OST Part.2),2026-07-14,004geHaz2hUK7d,韓語,XWm35wuGqvY,"95,558"
2026-09-17,影視金曲榜,83,落下的光,袁娅维TIA RAY,落下的光,2026-08-04,0006A85V3nAUPR,華語,tqgSk5PMXwA,"2,863"
2026-09-17,影視金曲榜,84,长夜余火,段奥娟,长夜余火,2026-09-09,0028dhhy3NJX8u,華語,ZRgImMhbPoI,"1,573"
2026-09-17,影視金曲榜,85,野草（致老狗）,曾舜晞,野草（致老狗）,2026-08-05,001gXxHQ1fOUPu,華語,Zc8PeZe5Ecc,"5,154"
2026-09-17,影視金曲榜,86,不问,黄霄雲,不问,2026-08-23,001wrhA31gJ6Kx,華語,TclXQLrYHEQ,"14,996"
2026-09-17,影視金曲榜,87,花影,希林娜依高,百花杀 原声音乐专辑,2026-07-28,000tGuBc2RFkzM,華語,4bvtmJf3kgM,"68,382"
2026-09-17,影視金曲榜,88,贴心,梁咏琪,这一秒过火 影视原声带,2026-07-18,0042LLtJ3DmpFZ,華語,dSX7D6XBGKY,"22,390"
2026-09-17,影視金曲榜,89,Metal Flower,R.E.D,Metal Flower,2026-07-11,0043j4Cx4XEcBt,西洋,vFzq2TaeLkU,"22,513"
2026-09-17,影視金曲榜,90,When I’m Home,James Blake/Travis Scott/Ludwig Göransson,The Odyssey (Original Motion Picture Soundtrack),2026-07-17,004bAjlL4A279Y,西洋,zTdDQ7v_Lb8,"1,636,696"
2026-09-17,影視金曲榜,91,向阳而生,金玟岐,向阳而生,2026-09-05,0029dgSA2PSbTr,華語,P6EfH6SjEv0,"1,672"
2026-09-17,影視金曲榜,92,Paper Flower,李遐怡,유부녀 킬러 OST Part 1,2026-08-01,002aj0YO3bJBm6,韓語,tGyEwvglfxk,"116,595"
2026-09-17,影視金曲榜,93,偷黄昏的人,莫非定律乐团,天才，女友 影视原声带,2026-08-04,001XUARt14MP3O,華語,ORY0PmRHxD4,"13,791"
2026-09-17,影視金曲榜,94,破晓以后,胡彦斌,破晓以后,2026-07-27,0020jq3k2l5CXS,華語,U_2HmXsOqgs,"15,305"
2026-09-17,影視金曲榜,95,梦圆,张紫宁,千香 影视剧原声音乐专辑,2026-07-15,004NDOOA23VaQa,華語,H3UUiVIx6bI,"10,739"
2026-09-17,影視金曲榜,96,余生有你,张紫宁,飞到我心上 影视原声带,2026-09-02,003DHCqd1QtMtz,華語,TLsGyESZEFA,"24,172"
2026-09-17,影視金曲榜,97,就停在,段奥娟,就停在,2026-09-12,002ZyAcN2dFENX,華語,ziegBI2_Qj4,950
2026-09-17,影視金曲榜,98,不羁不羁,武艺,师兄太稳健 影视原声带,2026-08-22,003PfGv410HfgX,華語,24dpywtxGpI,"10,270"
2026-09-17,影視金曲榜,99,未烬之火,沙宝亮,这一秒过火 影视原声带,2026-07-18,003DTvfh3R3HeQ,華語,-A41w3MHS-4,"49,299"
2026-09-17,影視金曲榜,100,云牵,叶炫清,师兄太稳健 影视原声带,2026-08-22,001dGzN64brhhC,華語,OPQm1f-kEYM,"6,946"
