抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-21,新歌榜,1,失温拥抱,陈楚生,失温拥抱,2026-09-20,002QVNdj4bwuPa,華語,mOo5RWnGXBg,"3,291"
2026-09-21,新歌榜,2,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"228,015"
2026-09-21,新歌榜,3,雨终曲,宋雨琦 (YUQI),雨终曲,2026-09-15,001ES52Q3qN0u7,華語,HiOhToLC_W8,"55,280"
2026-09-21,新歌榜,4,我脑海中的泡沫展厅,蒋敦豪,我脑海中的泡沫展厅,2026-09-07,000macDA0ozKLj,華語,Gqa5XlBY68g,921
2026-09-21,新歌榜,5,默契过期,田栩宁,X,2026-09-19,003EbhBy2lMKll,華語,8T5b7bt0OE4,"3,158"
2026-09-21,新歌榜,6,Like That,王栎鑫,Like That,2026-09-19,004PWuOH13aXuT,華語,g1j290hKCe0,460
2026-09-21,新歌榜,7,就骗我一次,沈佳润Nina,WHY NOT ME?,2026-08-30,002z4ttk1mUUb4,華語,j-u_fceGlUc,"4,746"
2026-09-21,新歌榜,8,思念若是一首诗,万妮达Vinida Weng,思念若是一首诗,2026-09-08,000gRK0i44cAYG,華語,g7NjCbxYQUI,"45,554"
2026-09-21,新歌榜,9,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"330,075"
2026-09-21,新歌榜,10,漫游,田栩宁,X,2026-09-19,0016Cya814ffnP,華語,xYhOvLFoyjM,"2,159"
2026-09-21,新歌榜,11,落空 ​,羊羊,落空 ​,2026-09-03,0044rXbs2ZALDz,華語,-,-
2026-09-21,新歌榜,12,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"298,195"
2026-09-21,新歌榜,13,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,003sbk7o3sytRU,西洋,46h0LvDHgIs,"21,951,123"
2026-09-21,新歌榜,14,After Everything,曾沛慈,After Everything,2026-09-15,001YjUip0FFzjk,華語,uub_qJXT3tI,"119,127"
