抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-20,新歌榜,1,我脑海中的泡沫展厅,蒋敦豪,我脑海中的泡沫展厅,2026-09-07,000macDA0ozKLj,華語,Gqa5XlBY68g,880
2026-09-20,新歌榜,2,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"220,158"
2026-09-20,新歌榜,3,默契过期,田栩宁,X,2026-09-19,003EbhBy2lMKll,華語,8T5b7bt0OE4,"2,115"
2026-09-20,新歌榜,4,漫游,田栩宁,X,2026-09-19,0016Cya814ffnP,華語,xYhOvLFoyjM,"1,591"
2026-09-20,新歌榜,5,雨终曲,宋雨琦 (YUQI),雨终曲,2026-09-15,001ES52Q3qN0u7,華語,HiOhToLC_W8,"47,319"
2026-09-20,新歌榜,6,未完路线,田栩宁,X,2026-09-19,000TOyOU2IqsWi,華語,lmSo0qS2UQ4,"2,764"
2026-09-20,新歌榜,7,态度 (Attitude),田栩宁,X,2026-09-19,004g9tuY2FaQPj,其它,tu78CoHezRM,"11,851"
2026-09-20,新歌榜,8,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,003sbk7o3sytRU,西洋,46h0LvDHgIs,"21,560,481"
2026-09-20,新歌榜,9,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"310,208"
2026-09-20,新歌榜,10,思念若是一首诗,万妮达Vinida Weng,思念若是一首诗,2026-09-08,000gRK0i44cAYG,華語,g7NjCbxYQUI,"44,826"
2026-09-20,新歌榜,11,new trick,ROSÉ,new trick,2026-09-17,000UmBCZ29YOYt,西洋,Lufa9QAFFeY,"27,647,573"
2026-09-20,新歌榜,12,就骗我一次,沈佳润Nina,WHY NOT ME?,2026-08-30,002z4ttk1mUUb4,華語,j-u_fceGlUc,"4,128"
2026-09-20,新歌榜,13,After Everything,曾沛慈,After Everything,2026-09-15,001YjUip0FFzjk,華語,uub_qJXT3tI,"106,198"
2026-09-20,新歌榜,14,山风山风等等我,半吨兄弟,山风山风等等我,2026-09-15,000xZ9Kn1W9w2Q,華語,Fv2blJj7Z78,295
2026-09-20,新歌榜,15,I Love You But I Gotta Let You Go (NINGNING Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,0010bg4l1LWTmv,韓語,If1HVSSs4Ts,"1,138,522"
2026-09-20,新歌榜,16,失忆,李佳薇,失忆,2026-09-05,004DtEju33F124,華語,x-oZXNIlJu0,"32,679"
2026-09-20,新歌榜,17,我们之间到底算什么呢（Bigger than us）,蒲熠星,我们之间到底算什么呢（Bigger than us）,2026-09-19,003nPEAq0wKVrb,華語,Umg66MbNvVI,"2,010"
2026-09-20,新歌榜,18,落空 ​,羊羊,落空 ​,2026-09-03,0044rXbs2ZALDz,華語,-,-
2026-09-20,新歌榜,19,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"289,272"
2026-09-20,新歌榜,20,笨蛋,汪苏泷/五月天 阿信,笨蛋,2026-09-09,002B0d2H4VRqQs,華語,j5Kk7dzUj6A,"7,051,521"
2026-09-20,新歌榜,21,爱的意义,余佳运,爱的意义,2026-09-14,001C6xm81qQPv1,華語,NMNM2JSRSKs,"15,239"
2026-09-20,新歌榜,22,世界如此,田栩宁,X,2026-09-19,004c8lwy1OB6qe,華語,z843vmVrfmQ,"9,702"
2026-09-20,新歌榜,23,爱像尘埃石沉大海,Mogoo蘑菇,爱像尘埃石沉大海,2026-09-12,0010wCba0kbF3H,華語,lGfZrfxsfT0,510
2026-09-20,新歌榜,24,Live My Life (我行我路),HEARTSTEEL (心之钢)/英雄联盟/伯贤/Connor Price/Anderson .Paak/Nic D,Live My Life (我行我路),2026-09-18,003XWUgq1XgbAM,西洋,gMkuV5hh7-s,"2,934,197"
2026-09-20,新歌榜,25,大梦归,周深,大梦归,2026-09-11,000EPEhY2os1I0,華語,Xb8AQoiofOY,"82,849"
2026-09-20,新歌榜,26,冰箱没有鸡蛋,马嘉祺,心室,2026-09-07,003rucaJ1vkeYx,華語,XU-c7XSFJFw,"25,271"
2026-09-20,新歌榜,27,慢品人间烟火气,涂一乐,慢品人间烟火气（落日微醺版）,2026-08-28,001vKOMY0YCxQ1,華語,-756XAeKtik,"5,312"
2026-09-20,新歌榜,28,Like That,王栎鑫,Like That,2026-09-19,004PWuOH13aXuT,華語,g1j290hKCe0,289
2026-09-20,新歌榜,29,我不难过,en (王翊恩),我不难过,2026-09-03,0038DoVG1Lg3kE,華語,WuS9D82hSV4,"166,129"
2026-09-20,新歌榜,30,如果季节更替,La Mer/叫姐/Pao7oO,如果季节更替（氛围版）,2026-09-09,003tmm0j4BLJUG,華語,-,-
2026-09-20,新歌榜,31,说文解字,灯叔/方大树,说文解字,2026-08-29,000bCM2f3nhooK,華語,45OKCZb0Zlk,"27,833"
2026-09-20,新歌榜,32,没有你是漫长雨季,梓渝,梓渝,2026-08-05,000eMXbM0hmJmi,華語,upblmi2XwGs,"22,533"
2026-09-20,新歌榜,33,MONEYMONEYMONEY,CORTIS,GREENGREEN_playextended,2026-08-23,003ufBbJ3ifsBX,西洋,OhdvNHmJDsw,"7,341,597"
2026-09-20,新歌榜,34,遗憾,陈婉菁,遗憾（如果回到那从前）,2026-08-28,0019fL9V24AaNc,華語,-,-
2026-09-20,新歌榜,35,短发女孩,Zzh/白允y,短发女孩(她留短发淡的妆),2026-08-25,00057rq01GG3ga,華語,eOVqtsMANDs,"31,142"
2026-09-20,新歌榜,36,再一次见面,周深,再一次见面,2026-09-06,0021HGmn1wHoOJ,華語,ezy0WMuqWwo,"117,351"
2026-09-20,新歌榜,37,删了一百遍,A-Lin,删了一百遍,2026-09-01,000Q8gRW2WkkDS,華語,HzpDg83IElA,"323,636"
2026-09-20,新歌榜,38,甲乙丙丁,李佳薇,甲乙丙丁 (粤语版),2026-09-03,000KrmLU1imE68,華語,YhiQDARUJ7Y,"9,106,841"
2026-09-20,新歌榜,39,16 Bit (KARINA Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,000OhJpT0qSFXW,韓語,MD36f_hPXHc,"1,004,658"
2026-09-20,新歌榜,40,互删 (我走以后),江辰,互删 (我走以后),2026-08-29,000c6NsT1go9hy,華語,dq-FAOsQKGg,"27,565"
2026-09-20,新歌榜,41,森林狂想曲,黛青塔娜,森林狂想曲,2026-08-24,001Qijjt0i0Olj,華語,P8GXIbRl-Qw,238
2026-09-20,新歌榜,42,可惜春风不懂我伤悲,吕口口,可惜春风不懂我伤悲,2026-08-27,001Tue0M1YYaXQ,華語,-,-
2026-09-20,新歌榜,43,我要幽默,李宇春,我要幽默,2026-08-28,003JKgmD17Lrld,華語,tJm_TeOY8LA,568
2026-09-20,新歌榜,44,时间漫步,梓渝,梓渝,2026-08-05,002GPTYm2w6qQD,華語,8iqJ7dGVW50,"12,037"
2026-09-20,新歌榜,45,你是我等不到的人,正在进行石女士,你是我等不到的人,2026-09-12,0036LEVm3t54Fn,華語,dzMgxDDg_zs,934
2026-09-20,新歌榜,46,Moonride,Hearts2Hearts,Moonride,2026-09-09,001qW0XY1BqDiE,其它,gNUMxMuxH20,"3,044,337"
2026-09-20,新歌榜,47,侧脸,黄霄雲,侧脸,2026-09-10,001JiBb24YOwZW,華語,2v1YURVY_rA,"254,683"
2026-09-20,新歌榜,48,落日飞行,赵希予,落日飞行,2026-08-24,002Rv8w50kFga8,華語,k75H8DHE014,141
2026-09-20,新歌榜,49,Saddle Up (WINTER Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,001o8tFg35JbFV,韓語,qCOvn2GVn6g,"852,458"
2026-09-20,新歌榜,50,麻花情,海来阿木,麻花情,2026-09-12,0020yDRe0LHeFm,華語,BRJK56Y16ac,"14,278"
2026-09-20,新歌榜,51,昨天，今天,莫文蔚,昨天，今天,2026-08-25,003G4D6x1e8J8k,華語,Z92SE7ZSTRg,"41,934"
2026-09-20,新歌榜,52,出卖,轻烟大叔,出卖,2026-08-26,004Ofutg3vcTaQ,華語,jRwreNzElKo,"1,230"
2026-09-20,新歌榜,53,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,000yC8KR2ukwGc,西洋,pHciG9_2xXM,"9,792,532"
2026-09-20,新歌榜,54,Dear You,宇宙人,Dear You,2026-09-10,004TNq6r33qD4P,華語,EDqib7BNE-M,"967,739"
2026-09-20,新歌榜,55,琵琶曲,刘宇,琵琶曲,2026-09-11,001RRw591wNZHp,其它,Gvq8NL8NuDA,"20,540"
2026-09-20,新歌榜,56,我做了个梦,李佳薇,我做了个梦,2026-09-16,000ujwWg0s3dYd,華語,rjIf6DerygM,"150,728"
2026-09-20,新歌榜,57,PACK IT UP,CORTIS,GREENGREEN_playextended,2026-08-23,004AUYvn4SK3Xy,西洋,Eg4-vCHc7eQ,"2,000,498"
2026-09-20,新歌榜,58,此间是少年,梓渝,梓渝,2026-08-05,003YH7VB1zA0hP,華語,0_ld2Btgweo,"6,146"
2026-09-20,新歌榜,59,BYEB4HELLO (GISELLE Solo),aespa,SYNK : COMPLaeXITY - 2026 Special Digital Single,2026-09-14,0033bysM2bbYkF,韓語,DGKwuLXY3jc,"640,648"
2026-09-20,新歌榜,60,她一定很爱你,X-Yarkin,她一定很爱你,2026-08-20,002Q4Eeo0k0XP0,華語,ch0QtKFnbH0,115
2026-09-20,新歌榜,61,最佳损友,en (王翊恩),最佳损友,2026-09-19,002czxRF4AZFt1,華語,3V0nvfQwoe4,"9,802"
2026-09-20,新歌榜,62,哎呀 爱呀,罗昕妤,哎呀 爱呀,2026-09-01,000jeB2C2BzUrh,華語,-,-
2026-09-20,新歌榜,63,单身情歌,赵乃吉,单身情歌,2026-09-13,002MTvBj3hvyEF,華語,EOFV5EBMGOo,252
2026-09-20,新歌榜,64,回到小村落,吕口口,回到小村落（女声版）,2026-08-21,001yIoav0Xs5au,華語,Pvk0Iq7soAg,339
