抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-17,新歌榜,45,No More Tomorrow,严浩翔,No More Tomorrow,2026-08-03,Ls6y4JbkNa0,"8,630"
2026-08-17,新歌榜,46,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,1265qQnOhfo,"17,660"
2026-08-17,新歌榜,47,SWEET SOUR,KiiiKiii,WhyKiiiKiii,2026-08-10,NBIu5QpD3X8,"239,351"
2026-08-17,新歌榜,48,无名氏,张真源,无名氏,2026-08-04,6lRRgMEqb2g,"44,183"
2026-08-17,新歌榜,49,「最好的地方Ⅱ」演唱会主题曲,王力宏,「最好的地方Ⅱ」演唱会主题曲,2026-08-13,jZPYBo2_pv8,"1,303"
2026-08-17,新歌榜,50,电台情歌,轻烟大叔,电台情歌,2026-08-12,-,-
2026-08-17,新歌榜,51,如约,周深,如约,2026-07-26,CU60L5ck_Vo,"211,181"
2026-08-17,新歌榜,52,Pretty Much（半夏心动）,赵希予,Pretty Much（半夏心动）,2026-07-17,-,-
2026-08-17,新歌榜,53,如果你也刚好抬头看树,孙天宇,如果你也刚好抬头看树,2026-07-20,9HWZgQTXRW0,"28,461"
2026-08-17,新歌榜,54,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,relM8XBrdpM,"2,680"
2026-08-17,新歌榜,55,夜喵子,Sus.,夜喵子,2026-07-29,Kjf8CkCgVAI,"3,232"
2026-08-17,新歌榜,56,每个人,周深,每个人 (舒楠监制 官方正式版),2026-08-07,hMRKkipmWT0,"82,747"
2026-08-17,新歌榜,57,竞速游戏,TOP登陆少年组合,竞速游戏,2026-07-25,H7SSEIodiE4,"24,606"
2026-08-17,新歌榜,58,petal,Ariana Grande,petal (Explicit),2026-07-31,afSgBNwmZrQ,"23,885,332"
2026-08-17,新歌榜,59,Candy Pink Magic Hole Flip Phone (나 어떡해),KiiiKiii,WhyKiiiKiii,2026-08-10,R9miRFaYbWo,"1,702,698"
2026-08-17,新歌榜,60,DON'T STOP,刘耀文,DON'T STOP,2026-08-05,BVRouFkXMY4,"1,252"
2026-08-17,新歌榜,61,山风山风等等我,鱼精,山风山风等等我,2026-07-22,_03_7Vi9xOQ,119
2026-08-17,新歌榜,62,这城市那么空这回忆那么凶,安北辰,这城市那么空这回忆那么凶,2026-08-03,-,-
2026-08-17,新歌榜,63,你我他,en (王翊恩),你我他,2026-07-31,GzkHT-k-Ors,"526,631"
2026-08-17,新歌榜,64,月像,刘宇,月像·开始奏乐开始舞,2026-08-09,U3vtRkUX6OY,"13,446"
2026-08-17,新歌榜,65,第57次取消发送,羊羊,第57次取消发送,2026-08-07,yyMuPEZ0-eQ,"8,365"
2026-08-17,新歌榜,66,爱你太多,刘一手,爱你太多,2026-07-29,3XnCatRiT4o,544
2026-08-17,新歌榜,67,Little Songs(无人知晓的小歌),七元,Little Songs(无人知晓的小歌),2026-08-07,-,-
2026-08-17,新歌榜,68,山风山风等等我,吕口口,山风山风等等我,2026-08-06,-,-
2026-08-17,新歌榜,69,Setsuna Hanabi,TOMORROW X TOGETHER,Setsuna Hanabi,2026-08-16,Z5pGz8fkaDQ,"97,732"
2026-08-17,新歌榜,70,爱旧爱（怪我曾爱你爱的太深）,恩几,爱旧爱（怪我曾爱你爱的太深）,2026-07-23,r01wQDvnNng,"2,463"
2026-08-17,新歌榜,71,失忆,正在进行石女士,失忆（温柔版）,2026-08-04,yJyDLVR2XrE,705
2026-08-17,新歌榜,72,一吻 (Poison Kiss),曾舜晞,一吻 (Poison Kiss),2026-08-15,p-0J0-skPXI,"4,669"
2026-08-17,新歌榜,73,Lollipop (GISELLE & NINGNING),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,isqsKaUoMFA,"771,677"
2026-08-17,新歌榜,74,oh yeah?,Steve Lacy,Oh yeah? (Explicit),2026-07-17,2zPGWGqdfJ8,"3,436,322"
2026-08-17,新歌榜,75,oh well,Ariana Grande,petal (Explicit),2026-07-31,_lKbPBS5HEQ,"1,958,279"
2026-08-17,新歌榜,76,来我的岛,刘宇宁,来我的岛,2026-08-03,udTSazfAfEo,"54,904"
2026-08-17,新歌榜,77,FLIRTY,다영 (DAYOUNG)/朴宰范,FLIRTY,2026-08-04,M0v-AeoIsTU,"1,190,709"
2026-08-17,新歌榜,78,如果还会遇见,何遇Hayu/Crybird,如果还会遇见,2026-07-31,-,-
2026-08-17,新歌榜,79,落选,戴羽彤,落选,2026-08-13,T79CK-TvnRk,"4,054"
2026-08-17,新歌榜,80,后来没有后来 (有些人爱或不爱都会分开),承桓/顾叮当,后来没有后来 (有些人爱或不爱都会分开),2026-08-06,-,-
2026-08-17,新歌榜,81,kiss me,Ariana Grande,petal (Explicit),2026-07-31,RJHxDOD66mk,"5,536,541"
2026-08-17,新歌榜,82,你爱我像谁,橘子妹,你爱我像谁,2026-08-06,-,-
2026-08-17,新歌榜,83,Hey Hi,KiiiKiii,WhyKiiiKiii,2026-08-10,TUU00zw6cgM,"353,417"
2026-08-17,新歌榜,84,这最后一次的分离（发了疯的想你）,橘子妹,梦里梦外都是你,2026-08-12,-,-
2026-08-17,新歌榜,85,踏马寻花向自由(就别管那么多),徐剑秋,踏马寻花向自由(就别管那么多),2026-07-27,-,-
2026-08-17,新歌榜,86,Broken Trust,卓沅,Broken Trust,2026-08-12,XdpswnFz0l8,38
2026-08-17,新歌榜,87,在深秋,白允y,在深秋（她一定比我成熟）,2026-08-04,-,-
2026-08-17,新歌榜,88,人一個,陈小春,人一個,2026-08-16,uWFsAAVCnuA,"9,221"
2026-08-17,新歌榜,89,Less than a Lover,JENNIE,Less than a Lover,2026-07-24,_IT83Y_HcAw,"21,639,973"
2026-08-17,新歌榜,90,远距离,梁咏琪,远距离,2026-08-05,jMEbbGsPkIo,"19,906"
2026-08-17,新歌榜,91,有缘无份,文夫,有缘无份,2026-08-13,-,-
2026-08-17,新歌榜,92,云中鸟,小阿七,云中鸟,2026-08-07,xBOmrRTzi9M,"6,407"
2026-08-17,新歌榜,93,画心,周深深,画心（氛围版）,2026-08-12,-,-
2026-08-17,新歌榜,94,She’s the Best,Troye Sivan,She’s the Best (Explicit),2026-08-14,mFA1P8ZzoLw,"1,248,697"
2026-08-17,新歌榜,95,夏天如约而来 (Summer Sparkle),银河快递 (Galaxy Express),夏天如约而来 (Summer Sparkle) (《全职高手》黄少天官方生贺主题曲),2026-08-10,G0fkTpaWv28,148
2026-08-17,新歌榜,96,梦哑,云汐,梦哑,2026-07-20,JucVZ39qDjM,"105,581"
2026-08-17,新歌榜,97,座位,陆杰awr,座位,2026-08-06,ZsgKZbDCxZY,"6,081"
2026-08-17,新歌榜,98,Sunburst,RIIZE,Sunburst,2026-07-26,jAI0LeyASwI,"303,928"
2026-08-17,新歌榜,99,点歌的人2026,海来阿木,点歌的人2026,2026-08-04,-,-
2026-08-17,新歌榜,100,窒息 (那天我哭到窒息),何洁,窒息 (那天我哭到窒息),2026-07-25,6c3IkKBudYY,"28,505"
