抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-10,新歌榜,27,FLIRTY,다영 (DAYOUNG)/朴宰范,FLIRTY,2026-08-04,-,0
2026-08-10,新歌榜,28,点歌的人2026,海来阿木,点歌的人2026,2026-08-04,-,0
2026-08-10,新歌榜,29,Lollipop (GISELLE & NINGNING),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,-,0
2026-08-10,新歌榜,30,讨厌情歌,张艺兴,斗战胜佛,2026-07-03,-,0
2026-08-10,新歌榜,31,WET,J.Y. Park,WET,2026-07-23,-,0
2026-08-10,新歌榜,32,中国人会飞,Chalky Wong/揽佬SKAI ISYOURGOD,BALDNESS,2026-08-07,-,0
2026-08-10,新歌榜,33,petal,Ariana Grande,petal (Explicit),2026-07-31,-,0
2026-08-10,新歌榜,34,回到小村落 (听着蛐蛐唱着歌),宋盐球,回到小村落（听着蛐蛐唱着歌）,2026-07-21,-,0
2026-08-10,新歌榜,35,你我他,en (王翊恩),你我他,2026-07-31,-,0
2026-08-10,新歌榜,36,别哭 我最爱的人,周深深,别哭 我最爱的人（氛围版）,2026-07-10,-,0
2026-08-10,新歌榜,37,游京,苏子墨/sunnd,游京(超燃合唱版),2026-07-13,-,0
2026-08-10,新歌榜,38,爱你太多,刘一手,爱你太多,2026-07-29,-,0
2026-08-10,新歌榜,39,Animal,KATSEYE,Animal,2026-07-27,-,0
2026-08-10,新歌榜,40,别在伤口撒盐,赵家豪,别在伤口撒盐 (男声版),2026-07-13,-,0
2026-08-10,新歌榜,41,其实雨也没多大,弹棉花的小花,其实雨也没多大,2026-07-28,-,0
2026-08-10,新歌榜,42,也许你就在对岸,张杰,也许你就在对岸,2026-07-30,-,0
2026-08-10,新歌榜,43,"nowhere, nobody",Ariana Grande,petal (Explicit),2026-07-31,-,0
2026-08-10,新歌榜,44,光阴的故事,轻烟大叔,光阴的故事,2026-07-14,-,0
2026-08-10,新歌榜,45,如果你也刚好抬头看树,孙天宇,如果你也刚好抬头看树,2026-07-20,-,0
2026-08-10,新歌榜,46,左转灯 (1000 Times+1),派伟俊/mac ova seas,BAD IDEA,2026-07-31,-,0
2026-08-10,新歌榜,47,如约,周深,如约,2026-07-26,-,0
2026-08-10,新歌榜,48,我只要我开心,时代少年团,我只要我开心,2026-07-13,-,0
2026-08-10,新歌榜,49,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,-,0
2026-08-10,新歌榜,50,竞速游戏,TOP登陆少年组合,竞速游戏,2026-07-25,-,0
2026-08-10,新歌榜,51,一直下雨的星期天,印子月,一直下雨的星期天,2026-07-14,-,0
2026-08-10,新歌榜,52,来我的岛,刘宇宁,来我的岛,2026-08-03,-,0
2026-08-10,新歌榜,53,在深秋,白允y,在深秋（她一定比我成熟）,2026-08-04,-,0
2026-08-10,新歌榜,54,踏马寻花向自由(就别管那么多),徐剑秋,踏马寻花向自由(就别管那么多),2026-07-27,-,0
2026-08-10,新歌榜,55,Pretty Much（半夏心动）,赵希予,Pretty Much（半夏心动）,2026-07-17,-,0
2026-08-10,新歌榜,56,水为媒,礼越,水为媒,2026-07-24,-,0
2026-08-10,新歌榜,57,Bad Boy,万妮达Vinida Weng,Bad Boy,2026-07-11,-,0
2026-08-10,新歌榜,58,红颜旧,周深深,红颜旧（氛围版）,2026-07-10,-,0
2026-08-10,新歌榜,59,这场雨下完就忘了你,戎大姨,这场雨下完就忘了你,2026-07-11,-,0
2026-08-10,新歌榜,60,总有人间一两风,周深深,总有人间一两风,2026-07-10,-,0
2026-08-10,新歌榜,61,清明上河图（同花顺进行曲）,周深深,清明上河图（同花顺进行曲）,2026-07-18,-,0
2026-08-10,新歌榜,62,听说你当初找过我,吕口口,听说当初你找过我,2026-07-18,-,0
2026-08-10,新歌榜,63,失重色,世勋,失重色,2026-07-29,-,0
2026-08-10,新歌榜,64,风与花的约定,半吨兄弟,风与花的约定,2026-07-31,-,0
2026-08-10,新歌榜,65,野草（致老狗）,曾舜晞,野草（致老狗）,2026-08-05,-,0
2026-08-10,新歌榜,66,我和你的影子拥抱,徐靖雯,我和你的影子拥抱,2026-08-05,-,0
2026-08-10,新歌榜,67,消失的恋人,江堇,消失的恋人,2026-07-29,-,0
2026-08-10,新歌榜,68,kiss me,Ariana Grande,petal (Explicit),2026-07-31,-,0
2026-08-10,新歌榜,69,第57次取消发送,羊羊,第57次取消发送,2026-08-07,-,0
2026-08-10,新歌榜,70,桥边姑娘,轻烟大叔,桥边姑娘,2026-07-28,-,0
2026-08-10,新歌榜,71,倘若你爱一人,王唯旖,倘若你爱一人,2026-07-14,-,0
2026-08-10,新歌榜,72,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,-,0
2026-08-10,新歌榜,73,我在等一个人,郑鱼,我在等一个人,2026-07-13,-,0
2026-08-10,新歌榜,74,Less than a Lover,JENNIE,Less than a Lover,2026-07-24,-,0
2026-08-10,新歌榜,75,尚能独舞,侧田,尚能独舞,2026-08-07,-,0
2026-08-10,新歌榜,76,北京的雨,张艺兴,斗战胜佛,2026-07-03,-,0
2026-08-10,新歌榜,77,都有这一天,老中青民谣/小巷先生,都有这一天,2026-07-14,-,0
2026-08-10,新歌榜,78,愿我,加木措,愿我,2026-07-13,-,0
2026-08-10,新歌榜,79,放弃的界限,张敬轩,放弃的界限,2026-07-30,-,0
2026-08-10,新歌榜,80,No Boundaries,周深/北京环球度假区,环球五周年，任你超无限,2026-08-02,-,0
2026-08-10,新歌榜,81,我不该动情,万能和弦,我不该动情（藏语男女合唱版）,2026-07-15,-,0
2026-08-10,新歌榜,82,只是太爱你,正在进行石女士,只是太爱你,2026-07-31,-,0
2026-08-10,新歌榜,83,叹流年忆往昔,QAQA,叹流年忆往昔（氛围纯享版）,2026-07-17,-,0
2026-08-10,新歌榜,84,Sunburst,RIIZE,Sunburst,2026-07-26,-,0
2026-08-10,新歌榜,85,爱旧爱（怪我曾爱你爱的太深）,恩几,爱旧爱（怪我曾爱你爱的太深）,2026-07-23,-,0
2026-08-10,新歌榜,86,梦哑,云汐,梦哑,2026-07-20,-,0
2026-08-10,新歌榜,87,爱你到100岁,逵逵爱唱歌（KuiKui）,爱你到100岁,2026-07-27,-,0
2026-08-10,新歌榜,88,灵魂相愿,张敬轩,灵魂相愿,2026-07-31,-,0
2026-08-10,新歌榜,89,月满西楼约,巴扎黑,月满西楼约 (旧路上的晚风啊),2026-07-10,-,0
2026-08-10,新歌榜,90,后来没有后来 (有些人爱或不爱都会分开),承桓/顾叮当,后来没有后来 (有些人爱或不爱都会分开),2026-08-06,-,0
2026-08-10,新歌榜,91,偿还,阿梨粤,偿还 (红豆粤语版),2026-07-11,-,0
2026-08-10,新歌榜,92,我难过,毒药,我难过 （R&B版）,2026-07-10,-,0
2026-08-10,新歌榜,93,一直下雨的星期天,很美味,一直下雨的星期天,2026-07-10,-,0
2026-08-10,新歌榜,94,oh well,Ariana Grande,petal (Explicit),2026-07-31,-,0
2026-08-10,新歌榜,95,黄昏(纵然青丝如霜),正在进行石女士,黄昏(纵然青丝如霜)(深情版),2026-07-22,-,0
2026-08-10,新歌榜,96,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,-,0
2026-08-10,新歌榜,97,后来没有后来 (有些人爱或不爱都会分开),郑鱼/顾叮当,后来没有后来 (有些人爱或不爱都会分开),2026-07-22,-,0
2026-08-10,新歌榜,98,奔赴超无限,周深/北京环球度假区,环球五周年，任你超无限,2026-08-02,-,0
2026-08-10,新歌榜,99,原谅,橘子妹,原谅 (原谅把你带走的雨天),2026-08-06,-,0
2026-08-10,新歌榜,100,stay,Ariana Grande,petal (Explicit),2026-07-31,-,0
