抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-05,新歌榜,1,无名氏,张真源,无名氏,2026-08-04,-,-
2026-08-05,新歌榜,2,No More Tomorrow,严浩翔,No More Tomorrow,2026-08-03,-,-
2026-08-05,新歌榜,3,过海,王赫野/黄龄,过海,2026-07-16,-,-
2026-08-05,新歌榜,4,全世界的雨,周深/Ella陈嘉桦,全世界的雨,2026-07-18,-,-
2026-08-05,新歌榜,5,唯我论者的独白,马嘉祺,唯我论者的独白,2026-07-27,-,-
2026-08-05,新歌榜,6,吹吹山顶的风,巴扎黑,吹吹山顶的风,2026-07-05,-,-
2026-08-05,新歌榜,7,讨厌情歌,张艺兴,斗战胜佛,2026-07-03,-,-
2026-08-05,新歌榜,8,只是片刻,冯建宇/赵志刚,只是片刻,2026-08-04,-,-
2026-08-05,新歌榜,9,周旋,王以太/艾热AIR,太热爱,2026-07-12,-,-
2026-08-05,新歌榜,10,汹涌,吴莫愁,这一秒过火 影视原声带,2026-07-18,-,-
2026-08-05,新歌榜,11,江湖再见,刘芊螢,江湖再见,2026-07-31,-,-
2026-08-05,新歌榜,12,山风山风等等我,万海东,山风山风等等我,2026-07-20,-,-
2026-08-05,新歌榜,13,也许你就在对岸,张杰,也许你就在对岸,2026-07-30,-,-
2026-08-05,新歌榜,14,MOTION (feat. Juicy J),CORTIS/Juicy J,MOTION (feat. Juicy J),2026-07-31,-,-
2026-08-05,新歌榜,15,petal,Ariana Grande,petal (Explicit),2026-07-31,-,-
2026-08-05,新歌榜,16,失重色,世勋,失重色,2026-07-29,-,-
2026-08-05,新歌榜,17,Hope,王力宏,Hope,2026-08-04,-,-
2026-08-05,新歌榜,18,KISS N TELL,aespa,KISS N TELL,2026-07-23,-,-
2026-08-05,新歌榜,19,媚人,薛之谦,媚人,2026-07-17,-,-
2026-08-05,新歌榜,20,你我怎么两清(甲乙丙丁),半糖记,你我怎么两清(甲乙丙丁),2026-07-08,-,-
2026-08-05,新歌榜,21,都有这一天,老中青民谣/小巷先生,都有这一天,2026-07-14,-,-
2026-08-05,新歌榜,22,我曾,菜园子不CAi,我曾,2026-07-14,-,-
2026-08-05,新歌榜,23,踏马寻花向自由,半吨兄弟,踏马寻花向自由,2026-07-07,-,-
2026-08-05,新歌榜,24,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,-,-
2026-08-05,新歌榜,25,"nowhere, nobody",Ariana Grande,petal (Explicit),2026-07-31,-,-
2026-08-05,新歌榜,26,别在伤口撒盐,赵家豪,别在伤口撒盐 (男声版),2026-07-13,-,-
2026-08-05,新歌榜,27,你我他,en (王翊恩),你我他,2026-07-31,-,-
2026-08-05,新歌榜,28,WET,J.Y. Park,WET,2026-07-23,-,-
2026-08-05,新歌榜,29,放弃的界限,张敬轩,放弃的界限,2026-07-30,-,-
2026-08-05,新歌榜,30,黄昏(纵然青丝如霜),正在进行石女士,黄昏(纵然青丝如霜)(深情版),2026-07-22,-,-
2026-08-05,新歌榜,31,灵魂相愿,张敬轩,灵魂相愿,2026-07-31,-,-
2026-08-05,新歌榜,32,Animal,KATSEYE,Animal,2026-07-27,-,-
2026-08-05,新歌榜,33,别回头 别停留 往前走,苏子墨,别回头 别停留 往前走（宿命版）,2026-07-16,-,-
2026-08-05,新歌榜,34,kiss me,Ariana Grande,petal (Explicit),2026-07-31,-,-
2026-08-05,新歌榜,35,红颜旧,周深深,红颜旧（氛围版）,2026-07-10,-,-
