抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-30,新歌榜,25,여름의 속도,WINTER,여름의 속도,2026-08-27,韓語,YTeFLKMnwjg,"3,556,959"
2026-08-30,新歌榜,26,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,西洋,pHciG9_2xXM,"7,690,519"
2026-08-30,新歌榜,27,情网,半吨兄弟,情网（烟嗓版）,2026-08-25,華語,7BtnY-VDMD0,"2,318"
2026-08-30,新歌榜,28,别说我的眼泪你无所谓,周深深,别说我的眼泪你无所谓,2026-08-19,華語,-,-
2026-08-30,新歌榜,29,好巧是你,周深,好巧是你 (2026中央广播电视总台七夕晚会主题曲),2026-08-19,華語,QPcvwly2pVY,"31,445"
2026-08-30,新歌榜,30,时间漫步,梓渝,梓渝,2026-08-05,華語,8iqJ7dGVW50,"5,094"
2026-08-30,新歌榜,31,MOTION (feat. Juicy J),CORTIS/Juicy J,MOTION (feat. Juicy J),2026-07-31,西洋,h7ITAdTxdxM,"4,250,565"
2026-08-30,新歌榜,32,Serenade (KARINA & WINTER),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,韓語,hGqYdubpcCM,"25,661,343"
2026-08-30,新歌榜,33,昨天，今天,莫文蔚,昨天，今天,2026-08-25,華語,Z92SE7ZSTRg,"7,816"
2026-08-30,新歌榜,34,她,刘宇宁,她,2026-08-25,華語,7Buj2xUlZo0,"20,854"
2026-08-30,新歌榜,35,You Can't Give Up,TF/我期待的不是你/Pao7oO,Cry For Me,2026-08-05,西洋,-,-
2026-08-30,新歌榜,36,贰拾肆,梓渝,梓渝,2026-08-05,華語,zeGLBhDbwt0,"71,889"
2026-08-30,新歌榜,37,山风山风等等我,佳佳,山风山风等等我,2026-08-12,華語,iT588U-GsI0,57
2026-08-30,新歌榜,38,等下完这场雨,杨友友/田园,等下完这场雨 (合唱版),2026-08-10,華語,-iv04Ej2qac,88
2026-08-30,新歌榜,39,Less than a Lover,JENNIE,Fallen Angel (Digital EP) [Explicit],2026-08-28,西洋,_IT83Y_HcAw,"24,253,277"
2026-08-30,新歌榜,40,如果还会遇见,何遇Hayu/Crybird,如果还会遇见,2026-07-31,華語,WfI5vDFWFlc,294
2026-08-30,新歌榜,41,"nowhere, nobody",Ariana Grande,petal (Explicit),2026-07-31,西洋,k7SDstVAD78,"1,985,260"
2026-08-30,新歌榜,42,擦干眼泪爱你,杨友友/烟嗓船长,擦干眼泪爱你 (合唱版),2026-08-10,華語,NiOVOr1m46Q,137
2026-08-30,新歌榜,43,致亲爱的自己,梓渝,梓渝,2026-08-05,華語,-sgLTL_8Wwg,"4,166"
2026-08-30,新歌榜,44,不是我不小心,半吨兄弟,不是我不小心,2026-08-23,華語,-,-
2026-08-30,新歌榜,45,大约在冬季,赵乃吉,大约在冬季,2026-08-20,華語,OcE3Vqu90HM,"4,372"
2026-08-30,新歌榜,46,渝人码头,梓渝,梓渝,2026-08-05,華語,QH7D9S0XhZs,"3,352"
2026-08-30,新歌榜,47,我不该动情,吕口口,我不该动情,2026-08-12,華語,B4hRfZy2ZVg,56
2026-08-30,新歌榜,48,闯,梓渝,梓渝,2026-08-05,華語,LmBWpdMxWgU,"24,501"
2026-08-30,新歌榜,49,山风山风等等我,李晓杰,山风山风等等我,2026-08-18,華語,vNJGaooWa0s,433
2026-08-30,新歌榜,50,踏马寻花向自由,轻烟大叔,踏马寻花向自由,2026-08-04,華語,-,-
2026-08-30,新歌榜,51,Setsuna Hanabi,TOMORROW X TOGETHER,Setsuna Hanabi,2026-08-16,日語,Z5pGz8fkaDQ,"1,460,497"
2026-08-30,新歌榜,52,不回头的人,梓渝,梓渝,2026-08-05,華語,hG6H-Gi4lNU,"2,945"
2026-08-30,新歌榜,53,游向陆地的鱼,梓渝,梓渝,2026-08-05,華語,R-FdIwzlC_s,"60,852"
2026-08-30,新歌榜,54,这城市那么空这回忆那么凶,安北辰,这城市那么空这回忆那么凶,2026-08-03,華語,-,-
2026-08-30,新歌榜,55,左转灯 (1000 Times+1),派伟俊/mac ova seas,BAD IDEA,2026-07-31,華語,kUZZIBciO6A,"12,005,987"
2026-08-30,新歌榜,56,爱久见人心,赵乃吉,爱久见人心,2026-08-02,華語,1TJ4DXlfcTc,"24,123"
2026-08-30,新歌榜,57,孤独的葡萄酒,卢润泽,孤独的葡萄酒,2026-08-11,華語,07dcSqTvqC8,216
2026-08-30,新歌榜,58,我们总是喜欢在夏天讨论永远,时代少年团,加冠,2026-08-25,華語,AH2ibOsKgzs,"97,866"
2026-08-30,新歌榜,59,旧记忆,黄子韬/刘宇宁,旧记忆,2026-08-20,華語,VvDUInqyDuQ,"36,316"
2026-08-30,新歌榜,60,不挽留没回头,烟嗓船长,不挽留没回头,2026-08-16,華語,-,-
2026-08-30,新歌榜,61,云中鸟,小阿七,花开锦绣 影视原声带,2026-08-20,華語,xBOmrRTzi9M,"26,297"
2026-08-30,新歌榜,62,BiiiG,BIGBANG,BiiiG,2026-08-19,韓語,L8ZnXgbyUuc,"12,396,682"
2026-08-30,新歌榜,63,故香,张艺兴,故香,2026-08-22,華語,EDpcOGXmZ_A,"24,654"
2026-08-30,新歌榜,64,这最后一次的分离（发了疯的想你）,橘子妹,梦里梦外都是你,2026-08-12,華語,FP-9V0-Sr7o,261
2026-08-30,新歌榜,65,也许你就在对岸,张杰,也许你就在对岸,2026-07-30,華語,YPy4E04LErU,"13,247"
2026-08-30,新歌榜,66,杀破狼,萧泽,杀破狼,2026-08-13,華語,Dgq9BadXDhw,"39,486"
2026-08-30,新歌榜,67,我会好好的,烟嗓船长,我会好好的(深情男版),2026-08-15,華語,-,-
2026-08-30,新歌榜,68,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,西洋,chl0R8C4NJ8,"6,702,156"
2026-08-30,新歌榜,69,My Jealousy,于梓贝,My Jealousy(粤语版),2026-08-21,西洋,-,-
2026-08-30,新歌榜,70,SAUCIN′,NEXZ,SAUCIN',2026-08-24,西洋,6T6xielI6NI,"197,056"
2026-08-30,新歌榜,71,呆头鸟,礼越,呆头鸟,2026-08-15,華語,I5u4kx4EoqM,"4,482"
2026-08-30,新歌榜,72,如果累了就回故乡,酷酷里/面妹孔佳奇,如果累了就回故乡,2026-08-13,華語,TlIciP4_aMA,228
2026-08-30,新歌榜,73,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,華語,1265qQnOhfo,"24,585"
2026-08-30,新歌榜,74,远走高飞,金志文,远走高飞（2026版）,2026-08-22,華語,TSeruwcAqgM,"7,332,428"
2026-08-30,新歌榜,75,森林狂想曲,黛青塔娜,森林狂想曲,2026-08-24,華語,P8GXIbRl-Qw,75
2026-08-30,新歌榜,76,命运好幽默让爱的人都沉默,周深深,命运好幽默让爱的人都沉默,2026-08-15,華語,-,-
2026-08-30,新歌榜,77,回到小村落,吕口口,回到小村落（女声版）,2026-08-21,華語,Pvk0Iq7soAg,141
2026-08-30,新歌榜,78,顺其自然,国产阿发,顺其自然,2026-08-19,華語,2fGDe6QVypA,"78,668"
2026-08-30,新歌榜,79,我是真的爱上你,弹棉花的小花,我是真的爱上你,2026-08-24,華語,-,-
2026-08-30,新歌榜,80,后来的你在哪,烟(许佳豪),后来的你在哪,2026-08-25,華語,k8HCi9Lw__g,134
2026-08-30,新歌榜,81,晴天娃娃,吴青峰,晴天娃娃,2026-08-28,華語,-,-
2026-08-30,新歌榜,82,临界点,郭静,临界点·开始奏乐开始舞,2026-08-23,華語,Am7GYnkgoy0,"19,167"
2026-08-30,新歌榜,83,我想呼风唤雨,法老/泠风/杨秋儒/喉结蜥蜴/杨迪,我想呼风唤雨,2026-08-25,華語,wMHeay-uEec,138
2026-08-30,新歌榜,84,山风山风等等我,吕口口,山风山风等等我,2026-08-06,華語,NCKRAlzlH7M,39
2026-08-30,新歌榜,85,Little Songs(无人知晓的小歌),七元,Little Songs(无人知晓的小歌),2026-08-07,華語,zxwR7ZG4bH4,63
2026-08-30,新歌榜,86,神女令,Accco小爱,神女令,2026-08-20,華語,ACAQgjcUB9M,"8,653"
2026-08-30,新歌榜,87,无情的情书,半吨兄弟,无情的情书,2026-08-15,華語,Y8avy-ucFyw,223
2026-08-30,新歌榜,88,山风不语,正在进行石女士,山风不语,2026-08-18,華語,rLIFDSRzO5M,-
2026-08-30,新歌榜,89,Run Away -动感节奏,TF/еяхат музыка/Now Funk,Take Over -氛围节奏,2026-08-06,其它,-,-
2026-08-30,新歌榜,90,感我此言良久立,TF/404Hz/暗号Mobye,相爱过如果是爱的够久,2026-07-31,華語,-,-
2026-08-30,新歌榜,91,一直在身边,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,華語,0RAqPS4JQyQ,"10,633"
2026-08-30,新歌榜,92,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,華語,relM8XBrdpM,"4,811"
2026-08-30,新歌榜,93,Think About It,D.N.A/张艺兴/颜人中/GALI/TEN/李治廷,Think About It,2026-08-07,華語,p-LnAnYPo4I,"24,794"
2026-08-30,新歌榜,94,你爱我究竟有几分,阿美呀,你爱我究竟有几分,2026-08-17,華語,-,-
2026-08-30,新歌榜,95,白日慢游,李昀锐,白日慢游,2026-08-24,華語,KgV_bnmLSoo,"8,514"
2026-08-30,新歌榜,96,祈神怜,一颗狼星,祈神怜,2026-08-11,華語,e8cQnoIUSX4,"6,585"
2026-08-30,新歌榜,97,静音恋人 (两颗缠绕的心),邹沛沛,静音恋人,2026-08-12,華語,-Hl1gke4U48,"1,948"
2026-08-30,新歌榜,98,M A M I,Groove Delight,M A M I,2026-08-14,西洋,hwAdpyAnnnA,"25,823"
2026-08-30,新歌榜,99,爸爸妈妈,乡野低频,爸爸妈妈,2026-08-07,華語,J59-924vcoU,"7,931"
2026-08-30,新歌榜,100,红颜旧,晚月moon,红颜旧(氛围版),2026-07-29,華語,-,-
