抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-21,抖音熱歌榜,19,搁浅,周杰伦,七里香,2004-08-03,華語,YJfHuATJYsQ,"82,340,063"
2026-08-21,抖音熱歌榜,20,特别的人,方大同,危险世界,2014-04-11,華語,IscPlLsh6iU,"31,598,132"
2026-08-21,抖音熱歌榜,21,发如雪,周杰伦,十一月的萧邦,2005-11-01,華語,gnz7It0-F4g,"4,384,669"
2026-08-21,抖音熱歌榜,22,那时雨,徐良,那时雨,2013-03-14,華語,7BJ_onc5itA,"197,538"
2026-08-21,抖音熱歌榜,23,美人鱼,林俊杰,第二天堂,2004-06-04,華語,3Nu7C4zU0Vs,"11,868,797"
2026-08-21,抖音熱歌榜,24,演员,薛之谦,绅士,2015-06-05,華語,jQu4cJ00UEo,"23,153,035"
2026-08-21,抖音熱歌榜,25,ANGEL,尹美莱/Tiger JK/Bizzy,Angel,2014-12-08,韓語,sXP4uMm0teA,"19,243,173"
2026-08-21,抖音熱歌榜,26,素颜,许嵩/何曼婷,素颜,2010-08-18,華語,SwBEmdhqb6M,"4,154,916"
2026-08-21,抖音熱歌榜,27,坏女孩,徐良/小凌,不良少年,2011-12-26,華語,xKfBknbOsz0,"4,416,109"
2026-08-21,抖音熱歌榜,28,出现又离开,梁博,我是唱作人 第2期,2019-04-19,華語,n0Y7J-TzgZE,"8,678,262"
2026-08-21,抖音熱歌榜,29,我们俩,郭顶,微微,2009-08-18,華語,2kc1FDmzLkI,"17,853,117"
2026-08-21,抖音熱歌榜,30,多远都要在一起,G.E.M. 邓紫棋,新的心跳,2015-11-06,華語,D9ksLn6hZ7Q,"70,632,500"
2026-08-21,抖音熱歌榜,31,阴天,莫文蔚,You Can,1999-04-20,華語,tYWufUugeUc,"16,689,669"
2026-08-21,抖音熱歌榜,32,最佳损友,陈奕迅,Life Continues,2006-02-18,華語,0fcKEN4_QoM,"7,672,977"
2026-08-21,抖音熱歌榜,33,小半,陈粒,小梦大半,2016-07-26,華語,Xw8zuUKauxs,"13,233,289"
2026-08-21,抖音熱歌榜,34,盛夏的果实,莫文蔚,NO.1新曲精选全记录20首,2000-06-01,華語,N2d9vPacdmw,"5,950,746"
2026-08-21,抖音熱歌榜,35,黄昏,周传雄,Transfer,2000-12-25,華語,6ca_YHZvzls,"75,496,245"
2026-08-21,抖音熱歌榜,36,亲爱的你啊,任素汐,亲爱的你啊,2025-04-24,華語,VnQWBaJJcq0,"4,044,792"
2026-08-21,抖音熱歌榜,37,江南,林俊杰,第二天堂,2004-06-04,華語,G97_rOdHcnY,"43,345,397"
2026-08-21,抖音熱歌榜,38,我们的歌,王力宏,改变自己,2007-07-13,華語,FpPDwP0NWnw,"7,470,552"
2026-08-21,抖音熱歌榜,39,偏爱,张芸京,破天荒,2009-06-03,華語,QDwLjCGdmYM,"18,022,664"
2026-08-21,抖音熱歌榜,40,关键词,林俊杰,和自己对话 From M.E. To Myself,2015-12-25,華語,YFr6p7vB9hc,"62,181,945"
2026-08-21,抖音熱歌榜,41,后会无期,徐良/汪苏泷,不良少年,2011-12-26,華語,iKrMvFYaFzg,"6,566,469"
2026-08-21,抖音熱歌榜,42,樱花草,Sweety,花言乔语 (精装版),2006-06-23,華語,vYcl7cw8gWo,"12,033,553"
2026-08-21,抖音熱歌榜,43,其实,薛之谦,意外,2013-11-11,華語,YT3HI5hyMi4,"7,252,087"
2026-08-21,抖音熱歌榜,44,IF YOU,BIGBANG,MADE SERIES 《D》,2015-07-01,韓語,h9hdorPqukU,"85,529,375"
2026-08-21,抖音熱歌榜,45,遇见,孙燕姿,The Moment,2003-08-22,華語,zgmnU8BxE2c,"21,929,412"
2026-08-21,抖音熱歌榜,46,瞬,郑润泽,瞬,2023-07-17,華語,yJq54boC5RA,"10,131,510"
2026-08-21,抖音熱歌榜,47,如愿,王菲,如愿,2021-09-25,華語,6fV2dRqJHvw,"25,184,116"
2026-08-21,抖音熱歌榜,48,我记得,赵雷,署前街少年,2022-08-29,華語,VBUmDbpY7zM,"7,330,901"
2026-08-21,抖音熱歌榜,49,老街,李荣浩,小黄,2010-09-09,華語,XadF4AbmHeA,"9,939,538"
2026-08-21,抖音熱歌榜,50,空心,光泽,光泽,2017-01-05,華語,PXnhdl_URro,"19,476,920"
2026-08-21,抖音熱歌榜,51,第57次取消发送,菲菲公主（陆绮菲）,第57次取消发送,2025-02-10,華語,gHk8MIx6nfY,"17,546,173"
2026-08-21,抖音熱歌榜,52,虚拟,陈粒,小梦大半,2016-07-26,華語,qxjYJVz64LQ,"6,473,550"
2026-08-21,抖音熱歌榜,53,青花,周传雄,蓝色土耳其,2007-10-24,華語,WfYO_Q2n-Vk,"3,358,989"
2026-08-21,抖音熱歌榜,54,愿与愁,林俊杰,重拾_快乐,2023-04-21,華語,MISqtaNt1vg,"6,850,413"
2026-08-21,抖音熱歌榜,55,奢香夫人,凤凰传奇,最炫民族风,2009-06-02,華語,i6W3qRIH1kc,"2,649,692"
2026-08-21,抖音熱歌榜,56,有何不可,许嵩,自定义,2009-01-10,華語,_2f-7oQIS8M,"6,242,564"
2026-08-21,抖音熱歌榜,57,一直很安静,阿桑,仙剑奇侠传 电视剧原声带,2005-01-21,華語,XQgXzPFZbzA,"6,236,106"
2026-08-21,抖音熱歌榜,58,离开我的依赖,王艳薇,离开我的依赖,2020-02-17,華語,RFNRzN3jDmk,"32,276,890"
2026-08-21,抖音熱歌榜,59,感谢你曾来过,Ayo97/周思涵,卧龙与酒,2020-03-26,華語,hVlmlDwhpWY,"107,723,663"
2026-08-21,抖音熱歌榜,60,天外来物,薛之谦,天外来物,2020-12-31,華語,fvkKk5ozyeI,"7,958,180"
2026-08-21,抖音熱歌榜,61,心墙,郭静,在树上唱歌,2009-05-22,華語,VhCRokYVF1I,"31,934,580"
2026-08-21,抖音熱歌榜,62,会呼吸的痛,梁静茹,崇拜,2007-11-09,華語,TY3nj5ANRrk,"11,991,385"
2026-08-21,抖音熱歌榜,63,我好像在哪见过你,薛之谦,初学者,2016-07-18,華語,4krYbNuNdPo,"7,551,903"
2026-08-21,抖音熱歌榜,64,勋章,鹿晗,勋章,2015-10-14,華語,OF5WnhcZnFU,"3,755,623"
2026-08-21,抖音熱歌榜,65,Come Back To Me,Utada,This Is The One (Japanese version),2009-12-23,西洋,CKPA8L5ZpqU,"33,995,392"
2026-08-21,抖音熱歌榜,66,此生不换,青鸟飞鱼,仙剑奇侠传三 电视剧原声带,2009-06-18,華語,yz80TCsFDaA,"1,718,508"
2026-08-21,抖音熱歌榜,67,倒数,G.E.M. 邓紫棋,另一个童话,2018-08-16,華語,ma7r2HGqwXs,"153,164,606"
2026-08-21,抖音熱歌榜,68,牵丝戏,银临/Aki阿杰,牵丝戏,2015-01-01,華語,C6YobfNjeqc,"13,388,127"
2026-08-21,抖音熱歌榜,69,来不及爱你,h3R3刘清云,来不及爱你,2023-07-30,華語,CtppsmagVVs,"899,459"
2026-08-21,抖音熱歌榜,70,海阔天空,BEYOND,乐与怒,1993-05-14,華語,qu_FSptjRic,"178,954,425"
2026-08-21,抖音熱歌榜,71,最好的我,龚芝怡/房祖名,55:38:07,2010-05-14,華語,0zmmHNGHRds,"4,466,233"
2026-08-21,抖音熱歌榜,72,可不可以,张紫豪,可不可以,2018-05-03,華語,hgIDXTmmgDg,"149,450,519"
2026-08-21,抖音熱歌榜,73,恶作剧,王蓝茵,恶作剧之吻 电视剧原声带,2005-10-14,華語,VaSjWclJKGE,"22,608,572"
2026-08-21,抖音熱歌榜,74,十年,陈奕迅,黑白灰,2003-04-15,華語,tjr3SrCg3pc,"13,459,991"
2026-08-21,抖音熱歌榜,75,指纹,杜宣达,指纹,2021-11-02,華語,oAxs4Ou1N_M,"18,019,498"
2026-08-21,抖音熱歌榜,76,Letting Go,蔡健雅,说到爱,2011-11-18,華語,SMXWjumui5s,"21,012,935"
2026-08-21,抖音熱歌榜,77,十面埋伏,陈奕迅,Live For Today,2003-07-22,華語,7t2wtSSIF1I,"6,114,504"
2026-08-21,抖音熱歌榜,78,如果可以,韦礼安,如果可以,2021-11-05,華語,8MG--WuNW1Y,"206,371,173"
2026-08-21,抖音熱歌榜,79,不将就,李荣浩,有理想,2016-01-22,華語,a9ot-Fa9KHk,"32,663,356"
2026-08-21,抖音熱歌榜,80,葡萄成熟时,陈奕迅,U 87,2005-06-07,華語,NCsVnmmNA3E,"11,045,788"
2026-08-21,抖音熱歌榜,81,一样的月光,徐佳莹,LaLa首张创作专辑,2009-05-29,華語,J28oOfvNVD8,"9,911,265"
2026-08-21,抖音熱歌榜,82,爱的回归线,陈韵若/陈每文,爱情公寓3 电视剧原声带,2012-07-31,華語,SYZFnqPXLGI,"138,616"
2026-08-21,抖音熱歌榜,83,你瞒我瞒,陈柏宇,Close Up,2009-05-13,華語,JWcuUHVD4Ng,"40,954,979"
2026-08-21,抖音熱歌榜,84,认真的雪,薛之谦,薛之谦,2006-06-09,華語,Un8kwjcpKZA,"17,319,008"
2026-08-21,抖音熱歌榜,85,泡沫,G.E.M. 邓紫棋,Xposed,2012-07-05,華語,mGeiABBB5f8,"18,971,401"
2026-08-21,抖音熱歌榜,86,别怕变老,王以太/艾热AIR,幸存者的负罪感 (Explicit),2021-09-09,華語,97--ipTEtJs,"5,381,104"
2026-08-21,抖音熱歌榜,87,到时说爱我,茜拉 (Shila Amzah),心旅,2016-04-30,華語,4C8E7KA7kxE,"1,841,718"
2026-08-21,抖音熱歌榜,88,不遗憾,李荣浩,你的婚礼 电影原声带,2021-05-08,華語,u5ZsoP8FZUQ,"25,393,583"
2026-08-21,抖音熱歌榜,89,如果爱忘了,汪苏泷/单依纯,声生不息·家年华 第12期,2024-02-17,華語,40iCGaUhTbE,"29,634,886"
2026-08-21,抖音熱歌榜,90,句号,G.E.M. 邓紫棋,摩天动物园,2019-12-27,華語,7XlqcS6B7WA,"66,493,326"
2026-08-21,抖音熱歌榜,91,刻在我心底的名字,卢广仲,刻在我心底的名字,2020-08-25,華語,m78lJuzftcc,"81,340,721"
2026-08-21,抖音熱歌榜,92,雨天,孙燕姿,My Story 2006 新歌+精选,2006-09-21,華語,n3-ZMNOeL6M,"6,491,202"
2026-08-21,抖音熱歌榜,93,幻听,许嵩,梦游计,2012-07-11,華語,IdI4JOqlvVU,"3,789,978"
2026-08-21,抖音熱歌榜,94,夏夜最后的烟火,颜人中,夏夜最后的烟火,2024-01-01,華語,SVdZy0uZBUg,"13,097,166"
2026-08-21,抖音熱歌榜,95,Beauty And A Beat,Justin Bieber/Nicki Minaj,Believe (Deluxe Edition),2012-01-01,西洋,Ys7-6_t7OEQ,"1,346,110,826"
2026-08-21,抖音熱歌榜,96,红豆,王菲,唱游,1998-10-02,華語,5wmfXve11rM,"51,648,958"
2026-08-21,抖音熱歌榜,97,至少还有你,林忆莲,林忆莲's,2000-01-18,華語,pQlAWZLOpgo,"41,933,883"
2026-08-21,抖音熱歌榜,98,爱情讯息,郭静,下一个天亮,2008-05-09,華語,t7Q-MkGfdHg,"1,581,420"
2026-08-21,抖音熱歌榜,99,就是爱你,陶喆,太平盛世,2005-01-21,華語,EvIXazCYOls,"9,291,028"
2026-08-21,抖音熱歌榜,100,你要的全拿走,胡彦斌,覅忒好,2018-01-26,華語,9HDHnU-Vl0g,"60,038,873"
