抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-14,新歌榜,1,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"173,758"
2026-09-14,新歌榜,2,思念若是一首诗,万妮达Vinida Weng,思念若是一首诗,2026-09-08,000gRK0i44cAYG,華語,g7NjCbxYQUI,"37,018"
2026-09-14,新歌榜,3,失忆,李佳薇,失忆,2026-09-05,004DtEju33F124,華語,x-oZXNIlJu0,"25,328"
2026-09-14,新歌榜,4,说文解字,灯叔/方大树,说文解字,2026-08-29,000bCM2f3nhooK,華語,45OKCZb0Zlk,"22,867"
2026-09-14,新歌榜,5,世界如此,田栩宁,世界如此,2026-09-11,004c8lwy1OB6qe,華語,z843vmVrfmQ,"5,242"
2026-09-14,新歌榜,6,冰箱没有鸡蛋,马嘉祺,心室,2026-09-07,003rucaJ1vkeYx,華語,XU-c7XSFJFw,"22,136"
2026-09-14,新歌榜,7,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,003sbk7o3sytRU,西洋,46h0LvDHgIs,"19,275,319"
2026-09-14,新歌榜,8,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"235,443"
2026-09-14,新歌榜,9,笨蛋,汪苏泷/五月天 阿信,笨蛋,2026-09-09,002B0d2H4VRqQs,華語,j5Kk7dzUj6A,"7,068,064"
2026-09-14,新歌榜,10,再一次见面,周深,再一次见面,2026-09-06,0021HGmn1wHoOJ,華語,ezy0WMuqWwo,"107,933"
2026-09-14,新歌榜,11,破局者,张杰,破局者,2026-09-12,001uop2Z4LajQ6,華語,vZMVrZuZfU8,"1,431"
2026-09-14,新歌榜,12,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"182,630"
2026-09-14,新歌榜,13,해줘 (就骗我一次),沈佳润Nina,WHY NOT ME?,2026-08-30,002z4ttk1mUUb4,華語,-,-
2026-09-14,新歌榜,14,琵琶曲,刘宇,琵琶曲,2026-09-11,001RRw591wNZHp,其它,Gvq8NL8NuDA,"17,506"
2026-09-14,新歌榜,15,没有你是漫长雨季,梓渝,梓渝,2026-08-05,000eMXbM0hmJmi,華語,upblmi2XwGs,"18,525"
2026-09-14,新歌榜,16,删了一百遍,A-Lin,删了一百遍,2026-09-01,000Q8gRW2WkkDS,華語,HzpDg83IElA,"265,550"
2026-09-14,新歌榜,17,互删 (我走以后),江辰,互删 (我走以后),2026-08-29,000c6NsT1go9hy,華語,dq-FAOsQKGg,"20,898"
2026-09-14,新歌榜,18,MONEYMONEYMONEY,CORTIS,GREENGREEN_playextended,2026-08-23,003ufBbJ3ifsBX,西洋,OhdvNHmJDsw,"6,549,972"
2026-09-14,新歌榜,19,呆头鸟,礼越,呆头鸟,2026-08-15,000cwv0w3FHevL,華語,I5u4kx4EoqM,"25,603"
2026-09-14,新歌榜,20,甲乙丙丁,李佳薇,甲乙丙丁 (粤语版),2026-09-03,000KrmLU1imE68,華語,YhiQDARUJ7Y,"8,167,743"
