抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-07,新歌榜,47,如果你也刚好抬头看树,孙天宇,如果你也刚好抬头看树,2026-07-20,9HWZgQTXRW0,"22,034"
2026-08-07,新歌榜,48,别在伤口撒盐,赵家豪,别在伤口撒盐 (男声版),2026-07-13,au4L9mvaPvA,"27,893"
2026-08-07,新歌榜,49,回到小村落 (听着蛐蛐唱着歌),宋盐球,回到小村落 (听着蛐蛐唱着歌),2026-07-21,sPVDVmHzs6w,437
2026-08-07,新歌榜,50,你我他,en (王翊恩),你我他,2026-07-31,GzkHT-k-Ors,"325,577"
2026-08-07,新歌榜,51,窝囊废,刘凤瑶/曾一鸣/张玮/李琦/派克特,窝囊废,2026-07-09,47ZjO-K_3V4,"71,763"
2026-08-07,新歌榜,52,竞速游戏,TOP登陆少年组合,竞速游戏,2026-07-25,H7SSEIodiE4,"21,318"
2026-08-07,新歌榜,53,踏马寻花向自由,轻烟大叔,踏马寻花向自由(雷鬼版),2026-07-07,-,-
2026-08-07,新歌榜,54,放弃的界限,张敬轩,放弃的界限,2026-07-30,qkgeZe4R2Bw,"382,815"
2026-08-07,新歌榜,55,春,黄龄,春,2026-07-30,mXmZjmP4FEM,"16,315"
2026-08-07,新歌榜,56,红尘慌慌,周深,百花杀 原声音乐专辑,2026-07-28,h3596Dg4HT8,"229,233"
2026-08-07,新歌榜,57,Pretty Girl,RESCENE (리센느),Pretty Girl - Special Single,2026-07-08,YVjcmz9sBIs,"12,484,896"
2026-08-07,新歌榜,58,后来没有后来,承桓/顾叮当,后来没有后来(青春遗憾告别版),2026-07-30,-,-
2026-08-07,新歌榜,59,oh well,Ariana Grande,petal (Explicit),2026-07-31,_lKbPBS5HEQ,"1,715,447"
2026-08-07,新歌榜,60,忘了吗忘了吧,张颜齐/姚晓棠,忘了吗忘了吧·开始奏乐开始舞,2026-08-02,4JpZKgXr2lI,"1,829"
2026-08-07,新歌榜,61,奔赴超无限,周深/北京环球度假区,环球五周年，任你超无限,2026-08-02,YvmmyNWSd0g,"11,592"
2026-08-07,新歌榜,62,No Boundaries,周深/北京环球度假区,环球五周年，任你超无限,2026-08-02,f5vn-DcImgg,"4,819"
2026-08-07,新歌榜,63,stay,Ariana Grande,petal (Explicit),2026-07-31,0J6tGMnBLlM,"1,820,801"
2026-08-07,新歌榜,64,灵魂相愿,张敬轩,灵魂相愿,2026-07-31,1gV5Ij8e4rg,"491,826"
2026-08-07,新歌榜,65,我难过,毒药,我难过 （R&B版）,2026-07-10,-,-
2026-08-07,新歌榜,66,山风不语,伍零五,山风不语,2026-07-16,-,-
2026-08-07,新歌榜,67,一诺,刘宇宁,一诺,2026-08-05,JGGL56GMMsM,"70,769"
2026-08-07,新歌榜,68,北京的雨,张艺兴,斗战胜佛,2026-07-03,XsW6KbnYDYg,"26,492"
2026-08-07,新歌榜,69,相见恨晚,橘子妹,相见恨晚,2026-08-03,-,-
2026-08-07,新歌榜,70,花落花,陈少熙,花落花,2026-07-29,5gISlem0c8I,952
2026-08-07,新歌榜,71,总有人间一两风,周深深,总有人间一两风,2026-07-10,S0x-B-MV27g,40
2026-08-07,新歌榜,72,Less than a Lover,JENNIE,Less than a Lover,2026-07-24,_IT83Y_HcAw,"20,524,550"
2026-08-07,新歌榜,73,Bad Boy,万妮达Vinida Weng,Bad Boy,2026-07-11,KNudDMupDv4,"230,833"
2026-08-07,新歌榜,74,听无声处,周深,听无声处,2026-07-30,4Csp1xRwxA8,"66,740"
2026-08-07,新歌榜,75,雨一直下,晚月moon,雨一直下(氛围版),2026-07-21,VcAuNBRmEEA,"1,373"
2026-08-07,新歌榜,76,耀眼的我们,周深,天才，女友 影视原声带,2026-08-04,prjFbOzBVWU,"29,325"
2026-08-07,新歌榜,77,hate that i made you love me,Ariana Grande,petal (Explicit),2026-07-31,82-jTNka3uc,"68,487,934"
2026-08-07,新歌榜,78,风与花的约定,半吨兄弟,风与花的约定,2026-07-31,L6GOfO7jH0w,706
2026-08-07,新歌榜,79,我在等一个人,郑鱼,我在等一个人,2026-07-13,-,-
2026-08-07,新歌榜,80,我扭转了命运-戏腔版,李无名,我扭转了命运（同名书籍主题曲）,2026-06-15,-,-
2026-08-07,新歌榜,81,听说你当初找过我,吕口口,听说当初你找过我,2026-07-18,-,-
2026-08-07,新歌榜,82,值得(我们的故事爱就爱到值得),王佳音,值得(我们的故事爱就爱到值得),2026-07-17,-,-
2026-08-07,新歌榜,83,只是片刻,冯建宇/赵志刚,只是片刻,2026-08-04,DB6iUTn1dKs,24
2026-08-07,新歌榜,84,You,Appleby,You,2026-07-08,LYANS5AwwnA,"252,516"
2026-08-07,新歌榜,85,是我做了白日梦,姜添/听潮阁,是我做了白日梦,2026-08-02,KymF_2hV21o,"1,511"
2026-08-07,新歌榜,86,不如(Edit),何欢浪,不如,2026-07-07,-,-
2026-08-07,新歌榜,87,Sunburst,RIIZE,Sunburst,2026-07-26,jAI0LeyASwI,"278,085"
2026-08-07,新歌榜,88,张三的歌,曲肖冰/凤璃,张三的歌,2026-07-09,-,-
2026-08-07,新歌榜,89,SODA SODA,TWS,SODA SODA,2026-08-02,d1rWv8VeQO0,"8,604,820"
2026-08-07,新歌榜,90,破晓,王俊凯,WJK,2026-07-08,MQDAM-luCK8,"1,797"
2026-08-07,新歌榜,91,JUST FOR THE NIGHT,HENRY刘宪华,JUST FOR THE NIGHT,2026-07-24,OZwTCnA2fMs,"247,119"
2026-08-07,新歌榜,92,一直下雨的星期天,印子月,一直下雨的星期天,2026-07-14,-,-
2026-08-07,新歌榜,93,偿还,阿梨粤,偿还 (红豆粤语版),2026-07-11,tY23bR81IuY,353
2026-08-07,新歌榜,94,岛屿,棱镜乐队,石头想有糖的温度,2020-08-25,nCnFWwdQwCM,400
2026-08-07,新歌榜,95,来我的岛,刘宇宁,来我的岛,2026-08-03,udTSazfAfEo,"46,175"
2026-08-07,新歌榜,96,下一天,王俊凯,WJK,2026-07-08,dFoYvWoVtOQ,"8,267"
2026-08-07,新歌榜,97,缠,那英,这一秒过火 影视原声带,2026-07-18,_AitteIOuMc,"81,347"
2026-08-07,新歌榜,98,月满西楼约,巴扎黑,月满西楼约 (旧路上的晚风啊),2026-07-10,AzzuyTGhj8s,"1,039"
2026-08-07,新歌榜,99,后来没有后来 (有些人爱或不爱都会分开),郑鱼/顾叮当,后来没有后来 (有些人爱或不爱都会分开),2026-07-22,-,-
2026-08-07,新歌榜,100,想得美,TOP登陆少年组合,想得美,2026-07-10,IpiRPbNJ6MM,"25,257"
