抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-09-02,影視金曲榜,18,炙光,张碧晨/侯明昊,雀骨 影视原声带,2026-07-15,華語,83RQld52drA,"286,773"
2026-09-02,影視金曲榜,19,红尘慌慌,周深,百花杀 原声音乐专辑,2026-07-28,華語,h3596Dg4HT8,"319,380"
2026-09-02,影視金曲榜,20,怜心,黄霄雲,雀骨 影视原声带,2026-07-15,華語,YlnxaMhFSR0,"149,140"
2026-09-02,影視金曲榜,21,我在意的,单依纯,爱情有烟火 影视原声带,2026-07-03,華語,GKHSYBHak4U,"50,446"
2026-09-02,影視金曲榜,22,去你的岛,金玟岐,去你的岛,2026-08-09,華語,6xgkCXq7os8,"2,914"
2026-09-02,影視金曲榜,23,"I Knew It, I Knew You",Taylor Swift,"I Knew It, I Knew You",2026-06-05,西洋,hDU4GB1PTxc,"25,387,561"
2026-09-02,影視金曲榜,24,少年有种,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,華語,jWSWPa4G8ts,"16,464"
2026-09-02,影視金曲榜,25,别怕再见,房东的猫,我们的少年时代2 影视原声带,2026-08-16,華語,nGRG5TrwvII,"4,228"
2026-09-02,影視金曲榜,26,满纸,阿鲲,春山境 电视剧原声专辑,2026-06-14,華語,dqqehb_gEz0,"199,039"
2026-09-02,影視金曲榜,27,缠,那英,这一秒过火 影视原声带,2026-07-18,華語,_AitteIOuMc,"122,720"
2026-09-02,影視金曲榜,28,听无声处,周深,九门 影视原声带,2026-08-10,華語,4Csp1xRwxA8,"115,645"
2026-09-02,影視金曲榜,29,耀眼的我们,周深,天才，女友 影视原声带,2026-08-04,華語,prjFbOzBVWU,"47,985"
2026-09-02,影視金曲榜,30,放晴,胡夏,人鱼 影视原声专辑,2026-08-04,華語,810vYNE8okU,920
2026-09-02,影視金曲榜,31,成全,井胧,雀骨 影视原声带,2026-07-15,華語,h6rcI296mSI,"37,829"
2026-09-02,影視金曲榜,32,All For You,Eric周兴哲,All For You,2026-07-16,華語,osyH9yWWygA,"13,388,687"
2026-09-02,影視金曲榜,33,When I’m Home,James Blake/Travis Scott/Ludwig Göransson,The Odyssey (Original Motion Picture Soundtrack),2026-07-17,西洋,zTdDQ7v_Lb8,"1,444,453"
2026-09-02,影視金曲榜,34,千香,周深,千香 影视剧原声音乐专辑,2026-07-15,華語,o9ulZsWpFwE,"212,787"
2026-09-02,影視金曲榜,35,人间,刘宇宁,南部档案 影视原声带,2026-06-11,華語,awyc5u7s_hg,"148,929"
2026-09-02,影視金曲榜,36,倒悬之河,徐均朔/阿YueYue,百花杀 原声音乐专辑,2026-07-28,華語,xNVtmoES0WQ,"68,803"
2026-09-02,影視金曲榜,37,入阵,戴荃,师兄太稳健 影视原声带,2026-08-22,華語,mwixk9rbhbY,"2,888"
2026-09-02,影視金曲榜,38,知我,刘雨昕,雀骨 影视原声带,2026-07-15,華語,awKxszb6PL4,"110,725"
2026-09-02,影視金曲榜,39,野草（致老狗）,曾舜晞,野草（致老狗）,2026-08-05,華語,Zc8PeZe5Ecc,"4,096"
2026-09-02,影視金曲榜,40,时差,Jeffrey董又霖,耀眼 影视原声带,2026-06-02,華語,SI2SPivo8bA,"106,223"
2026-09-02,影視金曲榜,41,浮生若梦,周深,云秀行 影视原声带,2026-06-23,華語,IJ8kHZZD8O0,"201,324"
2026-09-02,影視金曲榜,42,Blind Spot,토모/원식 (WONSIK),검사실의 제안 OST Part.2,2026-06-26,韓語,ETiDRVhexco,"110,821"
2026-09-02,影視金曲榜,43,黑童话,黄龄,人鱼 影视原声专辑,2026-08-04,華語,a24jmkT9vnE,"9,438"
2026-09-02,影視金曲榜,44,Work,Ava Max/PAW Patrol,Work (from PAW Patrol: The Dino Movie),2026-07-31,西洋,cJRw7rYOOzA,"942,138"
2026-09-02,影視金曲榜,45,人生自定义,那英,小芳 电视剧影视原声带,2026-07-13,華語,IeZjH-TRqbY,"5,966"
2026-09-02,影視金曲榜,46,赤子,周深,问心2 原声OST大碟,2026-06-20,華語,wOpAuisJFVg,"85,406"
2026-09-02,影視金曲榜,47,云牵,叶炫清,师兄太稳健 影视原声带,2026-08-22,華語,OPQm1f-kEYM,"2,950"
2026-09-02,影視金曲榜,48,一诺成川,侯明昊,雀骨 影视原声带,2026-07-15,華語,L_BElNLdnEE,"148,642"
2026-09-02,影視金曲榜,49,因果,段奥娟,雀骨 影视原声带,2026-07-15,華語,rQYrp9dzCOA,"62,839"
2026-09-02,影視金曲榜,50,天地歌,李常超（Lao乾妈）/央吉玛,师兄太稳健 影视原声带,2026-08-22,華語,WXKCA7s0Z40,551
2026-09-02,影視金曲榜,51,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,華語,pPWj5zpyeG8,"23,661"
2026-09-02,影視金曲榜,52,추억이란 이름 (Sailing Back To You),Jeebanoff,그대에게 드림 OST Part.2 (Dream to You OST Part.2),2026-07-14,韓語,XWm35wuGqvY,"71,461"
2026-09-02,影視金曲榜,53,蚱蜢跃入星空,王源,蚱蜢跃入星空,2026-06-19,華語,41MkOkGmSQY,"2,351"
2026-09-02,影視金曲榜,54,Metal Flower,R.E.D,Metal Flower,2026-07-11,西洋,vFzq2TaeLkU,"19,347"
2026-09-02,影視金曲榜,55,兵自风中来,欧豪,兵自风中来 影视原声大碟,2026-07-24,華語,8_mMG39oXs0,"9,077"
2026-09-02,影視金曲榜,56,山河荒,阿云嘎,九门 影视原声带,2026-08-10,華語,QR3gtJhpgp0,"17,620"
2026-09-02,影視金曲榜,57,见幸福,郁可唯,见幸福,2026-06-11,華語,-Xps4sA6joA,"184,802"
2026-09-02,影視金曲榜,58,落下的光,袁娅维TIA RAY,落下的光,2026-08-04,華語,tqgSk5PMXwA,"2,410"
2026-09-02,影視金曲榜,59,袖里长风,张远,百花杀 原声音乐专辑,2026-07-28,華語,Up45ZAjL8_A,"51,354"
2026-09-02,影視金曲榜,60,花影,希林娜依高,百花杀 原声音乐专辑,2026-07-28,華語,4bvtmJf3kgM,"55,689"
2026-09-02,影視金曲榜,61,Tiger in my love,奥利,Tiger in my love,2026-06-26,西洋,vhIfGl5Hr0U,"213,997"
2026-09-02,影視金曲榜,62,同归,曾舜晞,九门 影视原声带,2026-08-10,華語,aQeZ2kpI7J8,"14,135"
2026-09-02,影視金曲榜,63,心世界,周深,心世界,2026-06-06,華語,EW-UO70eVL8,"263,270"
2026-09-02,影視金曲榜,64,食物顶端,郑云龙,蝉 影视原声带,2026-08-22,華語,lTK6wggP-3U,"1,078"
2026-09-02,影視金曲榜,65,上岸,任然,千香 影视剧原声音乐专辑,2026-07-15,華語,uon3hUO0eI8,"13,915"
2026-09-02,影視金曲榜,66,黄沙骨,费宇涛,花开锦绣 影视原声带,2026-08-20,華語,u8iPXKbwOsc,"4,791"
2026-09-02,影視金曲榜,67,漫过无尽岁月,张新成,南部档案 影视原声带,2026-06-11,華語,mSyU8k_hRDY,"60,067"
2026-09-02,影視金曲榜,68,照心,段奥娟,南部档案 影视原声带,2026-06-11,華語,-bzOKKOzEFs,"31,790"
2026-09-02,影視金曲榜,69,Stay With Me,DK,오싹한 연애 OST Part 2,2026-07-26,韓語,5cglnHp1mmo,"1,870,432"
2026-09-02,影視金曲榜,70,破阵子,李常超（Lao乾妈）,九门 影视原声带,2026-08-10,華語,iJBIcUo22q4,"10,003"
2026-09-02,影視金曲榜,71,Good night (晚安),张本煜,邻人可疑 影视原声带,2026-08-20,華語,3HVx6z6aBjg,"2,244"
2026-09-02,影視金曲榜,72,奉陪,陈伟霆,九门 影视原声带,2026-08-10,華語,ljJt5MUWYyo,"17,757"
2026-09-02,影視金曲榜,73,独藏心事,辰燦Orion/天天DayDay,赴海 电视剧原声带,2026-08-20,華語,8L5xmkCTq48,133
2026-09-02,影視金曲榜,74,你只是你,谭维维,你只是你,2026-06-29,華語,wiA0u-YQG7Q,635
2026-09-02,影視金曲榜,75,夜鷹 - Yodaka,米津玄師,夜鷹 - Yodaka,2026-07-13,日語,83dumZPbq-o,"12,275"
2026-09-02,影視金曲榜,76,Brand New,Mrs. GREEN APPLE,Brand New,2026-07-13,日語,dePs7UPp6GQ,"24,120,786"
2026-09-02,影視金曲榜,77,耀眼,刘宇宁,耀眼 影视原声带,2026-06-02,華語,pmiR74HbSjI,"237,064"
2026-09-02,影視金曲榜,78,执棋,张靓颖,翘楚 电视剧影视原声带,2026-06-08,華語,yj98tMDi6Xw,"310,088"
2026-09-02,影視金曲榜,79,想你了,刘瑞琦,想你了 电影原声专辑,2026-07-24,華語,XFGYYNz7gbw,"1,047"
2026-09-02,影視金曲榜,80,孤光,张新成,南部档案 影视原声带,2026-06-11,華語,aN4OnHZchmQ,"78,367"
2026-09-02,影視金曲榜,81,一路荣光,黄霄雲,云秀行 影视原声带,2026-06-23,華語,Oa7bcygFWUY,"77,981"
2026-09-02,影視金曲榜,82,寸断,张远,千香 影视剧原声音乐专辑,2026-07-15,華語,NGsMs7MGjUs,"25,945"
2026-09-02,影視金曲榜,83,未烬之火,沙宝亮,这一秒过火 影视原声带,2026-07-18,華語,-A41w3MHS-4,"42,144"
2026-09-02,影視金曲榜,84,贴心,梁咏琪,这一秒过火 影视原声带,2026-07-18,華語,dSX7D6XBGKY,"19,870"
2026-09-02,影視金曲榜,85,以伤为名,于贞,蝉 影视原声带,2026-08-22,華語,A0RE2-Miz5M,290
2026-09-02,影視金曲榜,86,游游,房东的猫,天才，女友 影视原声带,2026-08-04,華語,viama9Sdh78,"32,771"
2026-09-02,影視金曲榜,87,繁花流年,希林娜依高,九门 影视原声带,2026-08-10,華語,BLW69Na62E0,"8,845"
2026-09-02,影視金曲榜,88,不羁不羁,武艺,师兄太稳健 影视原声带,2026-08-22,華語,24dpywtxGpI,"5,043"
2026-09-02,影視金曲榜,89,何故,刘宇宁,云秀行 影视原声带,2026-06-23,華語,n5yL35f1IKI,"84,856"
2026-09-02,影視金曲榜,90,风与花,何与,百花杀 原声音乐专辑,2026-07-28,華語,_Sjd3NVh1og,"21,302"
2026-09-02,影視金曲榜,91,吹向花开,希林娜依高,灿如繁星 影视原声带,2026-07-06,華語,gcSdKIvM0bA,"12,739"
2026-09-02,影視金曲榜,92,END+ing,MINNIE,오싹한 연애 OST Part 6,2026-08-09,韓語,Z411zFDb2Dk,"219,500"
2026-09-02,影視金曲榜,93,渡,周深,渡,2026-06-09,華語,T_6vMCU50t0,"2,310,250"
2026-09-02,影視金曲榜,94,年少,康子奇,南部档案 影视原声带,2026-06-11,華語,zvhe1uzuqeU,"23,091"
2026-09-02,影視金曲榜,95,一百颗星星,关晓彤/李昀锐,耀眼 影视原声带,2026-06-02,華語,GbHiF2op4rQ,"190,662"
2026-09-02,影視金曲榜,96,有你,刘宇宁,爱情有烟火 影视原声带,2026-07-03,華語,kj11GU_h7IQ,"31,460"
2026-09-02,影視金曲榜,97,幻想家,张郁梓,幻想家,2026-08-19,華語,Vjc0ukCJLBM,704
2026-09-02,影視金曲榜,98,方寸之间,白鹿/丞磊,方寸之间,2026-06-03,華語,mykryGzMQ70,"172,077"
2026-09-02,影視金曲榜,99,モンストロ,Ado,モンストロ,2026-08-07,日語,4IKHox-DKrM,"5,131,682"
2026-09-02,影視金曲榜,100,奢求,淑元/奥利,奢求,2026-07-31,華語,tMk9RRRbKP4,"19,214"
