抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-13,綜藝新歌榜,36,问爱,Yamy郭颖,说唱巅峰对决2026 第4期,2026-07-18,000xSrdo10FFuY,華語,8tqVS2VpzEI,"385,076"
2026-09-13,綜藝新歌榜,37,我们的纪念,杨丞琳/侯明昊,天赐的声音第七季 第9期,2026-08-07,002n0SId3TkNwS,華語,qkKFbP0ZMLU,"578,728"
2026-09-13,綜藝新歌榜,38,同花顺,阿云嘎/满江/张睿,披荆斩棘2026 二公,2026-09-05,001qVNIX4O7vwA,華語,aNt2K8LWrtM,152
2026-09-13,綜藝新歌榜,39,Talk like me (像我这样说),弹壳,说唱巅峰对决2026 第4期,2026-07-18,0046opI92fWzil,華語,l-V4WOvSAfk,"571,208"
2026-09-13,綜藝新歌榜,40,花田错,万妮达Vinida Weng/吴碧霞,歌手2026 第12期,2026-08-08,0029yKnY3k4k2M,華語,Hnij47XWTeo,"74,008"
2026-09-13,綜藝新歌榜,41,锁,张靓颖/曾舜晞,天赐的声音第七季 第2期,2026-06-19,001X6UNl32DogT,華語,jTPeg10b3KI,"288,565"
2026-09-13,綜藝新歌榜,42,从前以后PT.1,盛宇D-SHINE,说唱巅峰对决2026 第11期,2026-09-05,0045WtPl1HkAJx,華語,PfbxXf-K7MY,"197,354"
2026-09-13,綜藝新歌榜,43,bad guy,黄霄雲/周震南,天赐的声音第七季 第11期,2026-08-21,000I1jop1Zq2FA,西洋,NLGRPVvMwm4,"134,774"
2026-09-13,綜藝新歌榜,44,红的 + NO HOOK FREESTYLE Pt.3 (永不重复第三部),Rapeter,说唱巅峰对决2026 第11期,2026-09-05,003nK38m3fOKyq,華語,hylzJhbgCRY,"5,458"
2026-09-13,綜藝新歌榜,45,二十五,陈一豪Clear,说唱巅峰对决2026 第10期,2026-08-29,0023D5940kbdP1,華語,pgUWPIgH_QA,"91,502"
2026-09-13,綜藝新歌榜,46,给我一个理由忘记,丁当/侯明昊,天赐的声音第七季 第10期,2026-08-14,002wC5ve1WFMgE,華語,GAdH8VaNkk4,"650,104"
2026-09-13,綜藝新歌榜,47,My job (老本行),ICE杨长青/那奇沃夫/张峻豪SHUN,说唱巅峰对决2026 第9期,2026-08-22,003tZXnB1DjVB5,華語,adoArsLQNuw,"511,942"
2026-09-13,綜藝新歌榜,48,别错过,杨宗纬/姚晓棠,天赐的声音第七季 第6期,2026-07-17,000vFMte49TRy4,華語,Tc23na0-Wlw,"248,754"
2026-09-13,綜藝新歌榜,49,开到荼蘼,王铮亮/金晨,天赐的声音第七季 第12期,2026-09-04,003W49TQ3qJc2Y,華語,DRYuT573TT8,"7,011"
2026-09-13,綜藝新歌榜,50,相思,齐豫/毛阿敏,歌手2026 第12期,2026-08-08,000ktkzr0216Nn,華語,ERUH2ClGmpg,"439,815"
2026-09-13,綜藝新歌榜,51,一点一滴,张信哲/黄子弘凡,天赐的声音第七季 第8期,2026-07-31,004IPRMi4ZbT03,華語,4DGi4BD5ccc,"73,511"
2026-09-13,綜藝新歌榜,52,巴拉莱卡 (The Rod),张靓颖/陈楚生,天赐的声音第七季 第1期,2026-06-12,002dB4xY3S3gCr,華語,U-ZSLPlaGhA,"311,043"
2026-09-13,綜藝新歌榜,53,答案,王铮亮/黄霄雲,天赐的声音第七季 第9期,2026-08-07,0031Yk7G2YxCiD,華語,htjPa9QhaY8,"192,470"
2026-09-13,綜藝新歌榜,54,爱与诚,欢子/弦子,天赐的声音第七季 第12期,2026-09-04,0044tM8w1e9YJ4,華語,C52kjEAStIg,"9,304"
2026-09-13,綜藝新歌榜,55,半壶纱,郁可唯/金晨,天赐的声音第七季 第6期,2026-07-17,000BGLG531zwVG,華語,vYS19ebfuAE,"259,104"
2026-09-13,綜藝新歌榜,56,九万字,弦子/张予曦/刘人语,天赐的声音第七季 第12期,2026-09-04,000oDbBI4Z8ppo,華語,-nQX3o9k5fQ,"14,318"
2026-09-13,綜藝新歌榜,57,梦哑,杨丞琳/黄子弘凡,天赐的声音第七季 第10期,2026-08-14,000R0HUX2d50PR,華語,dVg0j-feBo4,"57,642"
2026-09-13,綜藝新歌榜,58,若月亮没来,赵磊/小阿七/黄旭,天赐的声音第七季 第12期,2026-09-04,002MRROm1cF6dI,華語,aWZDZjTda08,"7,704"
2026-09-13,綜藝新歌榜,59,没关系,周深,国乐无双 第12期,2026-08-15,0046kWHj1M7s6z,華語,yD33NP5Zj_Y,"106,519"
2026-09-13,綜藝新歌榜,60,野草,金志文,国乐无双 第10期,2026-08-01,004HXL730UwVsK,華語,Fa2ZJ7u4Zrk,"42,637"
2026-09-13,綜藝新歌榜,61,指纹,杨坤/高睿,天赐的声音第七季 第10期,2026-08-14,0002SXCp1a2IZa,華語,2CihEcH9SfI,"28,114"
2026-09-13,綜藝新歌榜,62,庙堂之外,胡彦斌,歌手2026 第8期,2026-07-11,0040wHz60tLFV1,華語,g8Ga9SBDi7M,"28,264"
2026-09-13,綜藝新歌榜,63,我要找到你,刘惜君,国乐无双 第5期,2026-06-20,000Q8ONc00GqGy,華語,DtXgoZG_Q8E,"109,708"
2026-09-13,綜藝新歌榜,64,渭水钓翁,王铮亮,天赐的声音第七季 第12期,2026-09-04,004cxyKT1GG5pb,華語,YUJnpEnbx4s,"29,576"
2026-09-13,綜藝新歌榜,65,红线,杨丞琳/刘宇,天赐的声音第七季 第11期,2026-08-21,001CW8IK08rZJl,華語,qdfb2yIPI0Y,"54,068"
2026-09-13,綜藝新歌榜,66,蒙娜丽莎,余文乐/艾热AIR/王以太/米卡,披荆斩棘2026 二公,2026-09-05,003L1hY50Dy1id,華語,-93fQgke7zI,33
2026-09-13,綜藝新歌榜,67,暖色调,艾热AIR,说唱巅峰对决2026 第11期,2026-09-05,0026nRV340XMlE,華語,RmmXX5TZIhk,"15,607"
2026-09-13,綜藝新歌榜,68,讨厌,杨丞琳/欧阳娜娜,天赐的声音第七季 第5期,2026-07-10,001fFMNt0pzygI,華語,gw5ED3eAv5k,"190,182"
2026-09-13,綜藝新歌榜,69,Forever (永不凋零),弹壳/BrAnTB白景屹,说唱巅峰对决2026 第3期,2026-07-11,004QZvVo0KmxqK,華語,a0DZn9ST0JY,"290,149"
2026-09-13,綜藝新歌榜,70,春泥,金志文,国乐无双 第11期,2026-08-08,0016Fjjw28hEi9,華語,w1yfCaZzOCc,"83,269"
2026-09-13,綜藝新歌榜,71,了了,翁杰_Winjay/加木,说唱巅峰对决2026 第6期,2026-08-01,002LXzFN1aEStC,華語,vxqsvgq2ySQ,"308,129"
2026-09-13,綜藝新歌榜,72,真爱的力量,杨坤/张磊,天赐的声音第七季 第12期,2026-09-04,0000bWGv2lXYFo,華語,0s3lkPTMrq8,"3,753"
2026-09-13,綜藝新歌榜,73,trust me,姚晓棠/Top Barry,天赐的声音第七季 第8期,2026-07-31,002oEKRP0CeVWX,華語,aE9h04yMqBw,"271,987"
2026-09-13,綜藝新歌榜,74,是你没选我啊,欢子/黄霄雲,天赐的声音第七季 第3期,2026-06-26,0038Szmn3OLBya,華語,2vpDf4zVuCI,"389,787"
2026-09-13,綜藝新歌榜,75,喜欢你,周深,国乐无双 第12期,2026-08-15,000vTHcD2eHxlA,華語,hTYqbBnRyqs,"146,616"
2026-09-13,綜藝新歌榜,76,孤单北半球,王赫野/张星特,音你而来3 第3期,2026-04-24,000sSNon3XNdgO,華語,ZkZGMN623zQ,"190,219"
2026-09-13,綜藝新歌榜,77,二十二,宋亚轩,国乐无双 第10期,2026-08-01,003NAHxA1vkVrl,華語,ZTR3tg6GirY,"55,462"
2026-09-13,綜藝新歌榜,78,不停的,Top Barry,说唱巅峰对决2026 第11期,2026-09-05,001pqS4m2SgwJ3,其它,ebQqa3ITIjA,"482,900"
2026-09-13,綜藝新歌榜,79,一样的月光,曾沛慈,乘风2026 第7期,2026-05-23,002ISdsl4FvNGZ,華語,J28oOfvNVD8,"10,316,297"
2026-09-13,綜藝新歌榜,80,窝囊废,刘凤瑶/曾一鸣/李琦/张玮/派克特/多亮,天赐的声音第七季 第12期,2026-09-04,001tD3z54bdcLN,華語,S5NXu8gMmQc,"11,287"
2026-09-13,綜藝新歌榜,81,第一次爱的人,姚晓棠/袁一琦,音你而来3 第8期,2026-05-29,000fjCN52i5d8z,華語,EQBkiZKP-DA,"51,790"
2026-09-13,綜藝新歌榜,82,月光与吻痕,杨宗纬/欢子/喻言,天赐的声音第七季 第7期,2026-07-24,0016zo2207YG3u,華語,N5COHYSS51o,"87,196"
2026-09-13,綜藝新歌榜,83,RAINBOW (彩虹),Vinz-T,说唱巅峰对决2026 第10期,2026-08-29,003MJFv71mshR7,其它,ritRBb8ah0M,"119,256"
2026-09-13,綜藝新歌榜,84,依兰爱情故事,岳云鹏/金志文/管乐,天赐的声音第七季 第3期,2026-06-26,001cT7wO2PpQLk,華語,mDVbPLkssXI,"125,940"
2026-09-13,綜藝新歌榜,85,第三人称,杨丞琳/王栎鑫,天赐的声音第七季 第8期,2026-07-31,002Sxzxa4gZrhr,華語,RJaoLKOzn0o,"79,168"
2026-09-13,綜藝新歌榜,86,遗失的心跳,周笔畅/喻言,天赐的声音第七季 第9期,2026-08-07,000922nb1WwJ3u,華語,ZZudhk8lcC4,"33,502"
2026-09-13,綜藝新歌榜,87,Trouble Maker (麻烦你了),那奇沃夫/Yamy郭颖,说唱巅峰对决2026 第3期,2026-07-11,004Mk8Cb2aHfou,華語,BcR8bAFlFb4,"485,476"
2026-09-13,綜藝新歌榜,88,同花顺,宋亚轩,国乐无双 第5期,2026-06-20,000mR3og4D8x6Y,華語,WruTIPGb84U,"177,159"
2026-09-13,綜藝新歌榜,89,失眠,杨丞琳/en (王翊恩),天赐的声音第七季 第4期,2026-07-03,002BqNe936SYpF,華語,yM3jz8xVEqo,"269,660"
2026-09-13,綜藝新歌榜,90,无人之岛,罗云熙/姚晓棠,天赐的声音第七季 第5期,2026-07-10,002wVteG17sBE1,華語,Bv115M-BvQg,"5,451,000"
2026-09-13,綜藝新歌榜,91,欢喜就好,杨宗纬/岳云鹏,天赐的声音第七季 第9期,2026-08-07,002xXTih1Gxf38,華語,xFylv8r_KPI,"264,599"
2026-09-13,綜藝新歌榜,92,我爱的是爱我的你,杨宗纬/高睿,天赐的声音第七季 第5期,2026-07-10,001ddLXI2eZJ1k,華語,KPnvtYmFe9c,"145,154"
2026-09-13,綜藝新歌榜,93,再见,万妮达Vinida Weng,歌手2026 第12期,2026-08-08,001bT1xX36nQLP,華語,q-IowIzrMLY,"106,300"
2026-09-13,綜藝新歌榜,94,一个人想着一个人,姚晓棠/王栎鑫,天赐的声音第七季 第2期,2026-06-19,000slmdt1Vm0AH,華語,7OSCbE5cs3M,"1,077,074"
2026-09-13,綜藝新歌榜,95,寂寞寂寞不好,Ghost (王琳凯)/张新成,音你而来 - 特别解锁,2026-04-17,003Sncd93LWIJq,華語,2N5Toskbpvo,"22,643"
2026-09-13,綜藝新歌榜,96,是你没选我啊,张新成/吉娜·爱丽丝,音你而来3 第9期,2026-06-05,000d6b6q3t6bOK,華語,Fv8K_Opd-_o,"23,766"
2026-09-13,綜藝新歌榜,97,尕连手,赵骏,魔力歌先生 第9期,2026-05-08,004HTRWc3j0UII,華語,BgY8FqEM5mQ,"22,229"
2026-09-13,綜藝新歌榜,98,手掌,盛宇D-SHINE/加木,说唱巅峰对决2026 第3期,2026-07-11,000ADHCB3wvbwN,華語,4W3xtg7jLVo,"90,284"
2026-09-13,綜藝新歌榜,99,言不由衷,曾沛慈/张月,乘风2026 第4期,2026-04-25,004YliTX1ZIOjD,華語,me4As6zyJk4,"1,320,964"
2026-09-13,綜藝新歌榜,100,感官先生,张彬彬,披荆斩棘2026 初舞台,2026-08-16,002RtUY73HTnFY,華語,UYkbSizd5f4,"2,530"
