抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-13,新歌榜,1,说文解字,灯叔/方大树,说文解字,2026-08-29,000bCM2f3nhooK,華語,45OKCZb0Zlk,"22,042"
2026-09-13,新歌榜,2,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"162,284"
2026-09-13,新歌榜,3,世界如此,田栩宁,世界如此,2026-09-11,004c8lwy1OB6qe,華語,z843vmVrfmQ,"4,368"
2026-09-13,新歌榜,4,破局者,张杰,破局者,2026-09-12,001uop2Z4LajQ6,華語,vZMVrZuZfU8,408
2026-09-13,新歌榜,5,思念若是一首诗,万妮达Vinida Weng,思念若是一首诗,2026-09-08,000gRK0i44cAYG,華語,g7NjCbxYQUI,"33,943"
2026-09-13,新歌榜,6,冰箱没有鸡蛋,马嘉祺,心室,2026-09-07,003rucaJ1vkeYx,華語,XU-c7XSFJFw,"21,154"
2026-09-13,新歌榜,7,琵琶曲,刘宇,琵琶曲,2026-09-11,001RRw591wNZHp,其它,Gvq8NL8NuDA,"16,927"
2026-09-13,新歌榜,8,失忆,李佳薇,失忆,2026-09-05,004DtEju33F124,華語,x-oZXNIlJu0,"24,137"
2026-09-13,新歌榜,9,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"222,836"
2026-09-13,新歌榜,10,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,003sbk7o3sytRU,西洋,46h0LvDHgIs,"18,908,045"
2026-09-13,新歌榜,11,笨蛋,汪苏泷/五月天 阿信,笨蛋,2026-09-09,002B0d2H4VRqQs,華語,j5Kk7dzUj6A,"7,056,800"
2026-09-13,新歌榜,12,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"153,747"
2026-09-13,新歌榜,13,再一次见面,周深,再一次见面,2026-09-06,0021HGmn1wHoOJ,華語,ezy0WMuqWwo,"105,687"
2026-09-13,新歌榜,14,Emily，生命是件神奇的事 (The wonder of us),房东的猫,不擅生长的树 (Isness),2026-06-25,004dwasO1wgKGH,華語,jKUOVhVFiOA,"2,931"
2026-09-13,新歌榜,15,没有你是漫长雨季,梓渝,梓渝,2026-08-05,000eMXbM0hmJmi,華語,upblmi2XwGs,"17,706"
2026-09-13,新歌榜,16,留不住的夏天,黄霄雲,留不住的夏天,2026-09-12,004cb8oC3he8o8,華語,1v8WZ-83ggY,"8,174"
2026-09-13,新歌榜,17,해줘 (就骗我一次),沈佳润Nina,WHY NOT ME?,2026-08-30,002z4ttk1mUUb4,華語,-,-
2026-09-13,新歌榜,18,甲乙丙丁,李佳薇,甲乙丙丁 (粤语版),2026-09-03,000KrmLU1imE68,華語,YhiQDARUJ7Y,"7,995,830"
2026-09-13,新歌榜,19,大梦归,周深,大梦归,2026-09-11,000EPEhY2os1I0,華語,Xb8AQoiofOY,"36,435"
2026-09-13,新歌榜,20,删了一百遍,A-Lin,删了一百遍,2026-09-01,000Q8gRW2WkkDS,華語,HzpDg83IElA,"251,575"
2026-09-13,新歌榜,21,MONEYMONEYMONEY,CORTIS,GREENGREEN_playextended,2026-08-23,003ufBbJ3ifsBX,西洋,OhdvNHmJDsw,"6,404,506"
2026-09-13,新歌榜,22,潮汐锁定,马嘉祺,心室,2026-09-07,000OV6dD44VhCe,華語,jmPla-JRHqY,"7,946"
2026-09-13,新歌榜,23,穿帮,马嘉祺,心室,2026-09-07,004V93ZW0Y6jZF,華語,0OthFwB1yRQ,"3,447"
2026-09-13,新歌榜,24,呆头鸟,礼越,呆头鸟,2026-08-15,000cwv0w3FHevL,華語,I5u4kx4EoqM,"23,054"
2026-09-13,新歌榜,25,王牌加冕,无限王者团/Omniverse Audio/王者荣耀,王牌加冕,2026-09-08,003PhjEp3Qme3C,華語,uAlmNUMoHTE,"1,140"
2026-09-13,新歌榜,26,互删 (我走以后),江辰,互删 (我走以后),2026-08-29,000c6NsT1go9hy,華語,dq-FAOsQKGg,"19,772"
2026-09-13,新歌榜,27,黑与红,马嘉祺,心室,2026-09-07,002N0Q1x3b7Olz,華語,PboqC7bLH6g,"9,231"
2026-09-13,新歌榜,28,我不难过,en (王翊恩),我不难过,2026-09-03,0038DoVG1Lg3kE,華語,WuS9D82hSV4,"94,038"
2026-09-13,新歌榜,29,如是春,马嘉祺,心室,2026-09-07,0037OjL44KAvAw,華語,BNZH9pXFodA,"8,851"
2026-09-13,新歌榜,30,出卖,轻烟大叔,出卖,2026-08-26,004Ofutg3vcTaQ,華語,jRwreNzElKo,"1,175"
2026-09-13,新歌榜,31,RUN IT,梓渝,梓渝,2026-08-05,000niJmJ2LkmFm,華語,ovZ4T3Hv7RQ,"113,208"
2026-09-13,新歌榜,32,命运好幽默让爱的人都沉默,周深深,命运好幽默让爱的人都沉默,2026-08-15,000eovoz2xsTs0,華語,-,-
2026-09-13,新歌榜,33,My Jealousy,于梓贝,My Jealousy(粤语版),2026-08-21,000v4MNN1b4UTt,華語,ylcqX1Eaz5E,"20,544"
2026-09-13,新歌榜,34,可惜春风不懂我伤悲,吕口口,可惜春风不懂我伤悲,2026-08-27,001Tue0M1YYaXQ,華語,-,-
2026-09-13,新歌榜,35,如果累了就回故乡,酷酷里/面妹孔佳奇,如果累了就回故乡,2026-08-13,003wtWfF1pXG8n,華語,TlIciP4_aMA,710
2026-09-13,新歌榜,36,The World Slows Down,November Kid,The World Slows Down,2026-08-14,0043TvjH2INiRX,其它,DikNrDj0zX8,"776,447"
2026-09-13,新歌榜,37,Emotionally Unavailable,Niykee Heaton,Niykee (Explicit),2026-08-13,004HgHnz1CnSVj,西洋,-Ztf6Ps6Fl4,"121,123"
2026-09-13,新歌榜,38,Moonride,Hearts2Hearts,Moonride,2026-09-09,001qW0XY1BqDiE,其它,gNUMxMuxH20,"2,187,517"
2026-09-13,新歌榜,39,莫忙,乡野低频,莫忙,2026-08-13,001MAXbn0b3fH2,華語,xgQMemPpnmI,"38,284"
2026-09-13,新歌榜,40,眼泪KTV (feat. 王霏霏、孟佳、徐梦洁),曾沛慈/王霏霏/孟佳/徐梦洁,眼泪KTV,2026-09-08,002NWjFL0MoOsP,華語,D6yo7CZNVJA,"187,936"
2026-09-13,新歌榜,41,慢品人间烟火气,涂一乐,慢品人间烟火气（落日微醺版）,2026-08-28,001vKOMY0YCxQ1,華語,-756XAeKtik,"4,426"
2026-09-13,新歌榜,42,ORA,受伤的梅/王昱蒙,ORA,2026-08-17,002a555C11lSQK,其它,8CsmqEXCuns,"11,660"
2026-09-13,新歌榜,43,你不该权衡利弊,李婷雪,你不该权衡利弊,2026-08-17,002wKJsi2UEDAr,華語,7IlEG5xPHrQ,"108,787"
2026-09-13,新歌榜,44,只要有你,杨瑜婷,只要有你（温柔女版）,2026-08-18,00104Yjx3uMZa7,華語,8SjJ91f0W4o,211
2026-09-13,新歌榜,45,此间是少年,梓渝,梓渝,2026-08-05,003YH7VB1zA0hP,華語,0_ld2Btgweo,"5,289"
2026-09-13,新歌榜,46,遗憾,陈婉菁,遗憾（如果回到那从前）,2026-08-28,0019fL9V24AaNc,華語,-,-
2026-09-13,新歌榜,47,如果不爱了就别勉为其难,拖鞋pd/Ravixen,如果不爱了就别勉为其难（氛围版）,2026-09-01,002oytFD0dDeE8,華語,xhCP_QPx6hI,"531,692"
2026-09-13,新歌榜,48,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,000yC8KR2ukwGc,西洋,pHciG9_2xXM,"9,221,313"
2026-09-13,新歌榜,49,短发女孩,Zzh/白允y,短发女孩(她留短发淡的妆),2026-08-25,00057rq01GG3ga,華語,eOVqtsMANDs,"22,482"
2026-09-13,新歌榜,50,昨天，今天,莫文蔚,昨天，今天,2026-08-25,003G4D6x1e8J8k,華語,Z92SE7ZSTRg,"34,409"
2026-09-13,新歌榜,51,把孤独当做晚餐,弹棉花的小花,把孤独当做晚餐,2026-09-09,002P4cZP3iUOs4,華語,-,-
2026-09-13,新歌榜,52,山风不语,正在进行石女士,山风不语,2026-08-18,0047ZbKn4Ps7K3,華語,rLIFDSRzO5M,26
2026-09-13,新歌榜,53,情网,半吨兄弟,情网（烟嗓版）,2026-08-25,0034VCpK3DewWn,華語,7BtnY-VDMD0,"3,297"
2026-09-13,新歌榜,54,时间漫步,梓渝,梓渝,2026-08-05,002GPTYm2w6qQD,華語,8iqJ7dGVW50,"10,215"
2026-09-13,新歌榜,55,说分手的人也会难过,曾沛慈,说分手的人也会难过,2026-09-11,002Uk0gv1jzL0Z,華語,uKop94Ta_cg,"13,539"
2026-09-13,新歌榜,56,如果你也刚好抬头望,王巨星,如果你也刚好抬头望,2026-08-18,001Z82vu04RcRB,華語,Cqce0ZmxDJA,"2,918"
2026-09-13,新歌榜,57,梦影,黄霄雲,梦影,2026-09-07,003RegiW0T28DT,華語,ppKOiTjuFfs,"32,829"
2026-09-13,新歌榜,58,我真的好想你,袁小葳,我真的好想你,2026-08-13,0038ImcC4IqmKD,華語,kNrjwj5yJFc,"9,053"
2026-09-13,新歌榜,59,PACK IT UP,CORTIS,GREENGREEN_playextended,2026-08-23,004AUYvn4SK3Xy,西洋,Eg4-vCHc7eQ,"1,751,016"
2026-09-13,新歌榜,60,牡丹亭,浅影阿,牡丹亭,2026-08-13,001SAzBb2aH9HD,華語,QEIo7vlqSS8,"31,211"
2026-09-13,新歌榜,61,Close My Eyes,Marshmello/ILLENIUM/Sacha,Close My Eyes,2026-09-09,0039sGg62U1LQO,西洋,Mkk9-CVu1qg,"439,733"
2026-09-13,新歌榜,62,Setsuna Hanabi,TOMORROW X TOGETHER,Setsuna Hanabi,2026-08-16,002l98H80FFtQB,日語,Z5pGz8fkaDQ,"2,520,294"
2026-09-13,新歌榜,63,别说我的眼泪你无所谓,周深深,别说我的眼泪你无所谓,2026-08-19,002LtCxW0aW20M,華語,-,-
2026-09-13,新歌榜,64,Don't Talk Ense,Vnriet/DarK Haye/Nvraenr,After This Life (Slap House),2026-08-13,0005qqzV0bdU8A,西洋,-,-
2026-09-13,新歌榜,65,唯有追赶风的方向 (Only By Chasing the Wind),知更鸟/HOYO-MiX/Chevy,崩坏星穹铁道-唯有追赶风的方向 Only By Chasing the Wind,2026-08-26,000M3Yxt2tIuHZ,西洋,mFaxZdS6nYo,"38,230"
2026-09-13,新歌榜,66,回到小村落,吕口口,回到小村落（女声版）,2026-08-21,001yIoav0Xs5au,華語,Pvk0Iq7soAg,314
2026-09-13,新歌榜,67,我脑海中的泡沫展厅,蒋敦豪,我脑海中的泡沫展厅,2026-09-07,000macDA0ozKLj,華語,Gqa5XlBY68g,430
2026-09-13,新歌榜,68,你怕啥子嘛,乡野低频,你怕啥子嘛,2026-09-02,004Fdztv12TwG4,華語,wjI0EhQzoww,"5,796"
2026-09-13,新歌榜,69,퇴사할게여 (Narr. 기안84),田小娟 (SOYEON)/기안84,끝내주는 인생 (What a Wonderful Life),2026-09-07,000cWPCT1EMQUP,韓語,7mDDM0eBWR0,"10,304,690"
2026-09-13,新歌榜,70,好巧是你,周深,好巧是你 (2026中央广播电视总台七夕晚会主题曲),2026-08-19,0040Tlxh4YNKr3,華語,QPcvwly2pVY,"45,846"
2026-09-13,新歌榜,71,顺其自然,国产阿发,顺其自然,2026-08-19,0023nBVk308eK6,華語,2fGDe6QVypA,"92,433"
2026-09-13,新歌榜,72,我会好好的,烟嗓船长,我会好好的(深情男版),2026-08-15,004bGWUL2wMTa1,華語,OiYlOWl8vk0,101
2026-09-13,新歌榜,73,My Friend,Mark Lee (마크리),My Friend,2026-09-10,001fP87i0FMYRL,其它,mZcr-ALcRmQ,"3,026,069"
2026-09-13,新歌榜,74,再见太难,Joysaaaa,再见太难,2026-08-26,004FXedG06u5yr,華語,FjbmLEwVfn4,"148,085"
2026-09-13,新歌榜,75,Empty,Sasha Alex Sloan,Empty,2026-08-21,0014A26m43frmK,西洋,jv9GMCgWJhs,"419,371"
2026-09-13,新歌榜,76,思念漫过海岸线,欢子,思念漫过海岸线,2026-08-28,00279mQx0Z0DSX,華語,SMmvLT8pnnA,"2,934"
2026-09-13,新歌榜,77,小小的一片云,泥小蝶bye,山上的山花开呀,2026-08-31,0003Xscq03psfO,華語,zFcBiuuslW8,143
2026-09-13,新歌榜,78,思念是一种病,晚月moon/班班BAN,思念是一种病,2026-08-25,000CKWcS3dO73P,華語,-,-
2026-09-13,新歌榜,79,M A M I,Groove Delight,M A M I,2026-08-14,001TM5w20cmgUF,西洋,hwAdpyAnnnA,"31,739"
2026-09-13,新歌榜,80,耗尽浪漫,BZ1/吴岱林,耗尽浪漫,2026-08-24,0024HRBh36rfUH,華語,-VVBysKO1DE,342
2026-09-13,新歌榜,81,爱河（如果晚霞绕过火车）,正在进行石女士,爱河（如果晚霞绕过火车）,2026-08-14,000hJKRt4VTnLI,華語,-,-
2026-09-13,新歌榜,82,当爱在靠近,羊羊,当爱在靠近,2026-09-09,004Ergcu2Fdbd1,華語,cwBkv2dyZQs,11
2026-09-13,新歌榜,83,烟火,赵乃吉,烟火,2026-08-22,002aWbOt35Cr3H,華語,eF_8o-NUYdQ,"1,896,553"
2026-09-13,新歌榜,84,天生刺猬,张月,天生刺猬,2026-08-31,00024goq00gZd9,華語,HaL5Y1j2bbo,"11,310"
2026-09-13,新歌榜,85,夜半,Joysaaaa,夜半,2026-09-04,001rOd542Y9UCb,其它,3wPJsvWXzTk,"8,669"
2026-09-13,新歌榜,86,一笔惊鸿,李佳薇,一笔惊鸿,2026-09-11,000uFVtI1ICEyF,華語,m5ZUFT7H4mA,"17,823"
2026-09-13,新歌榜,87,侧脸,黄霄雲,侧脸,2026-09-10,001JiBb24YOwZW,華語,2v1YURVY_rA,"200,232"
2026-09-13,新歌榜,88,不是我不小心,半吨兄弟,不是我不小心,2026-08-23,001OxR3y0eJk1q,華語,PmU7ydq30ZE,26
2026-09-13,新歌榜,89,Training Season (London Sessions),Dua Lipa,Training Season's Over,2026-08-28,000lUIrW1bt3oJ,西洋,3DcoC8p9az8,"122,845,428"
2026-09-13,新歌榜,90,落空 ​,羊羊,落空 ​,2026-09-03,0044rXbs2ZALDz,華語,-,-
2026-09-13,新歌榜,91,如果累了就回故乡,鱼精,如果累了就回故乡,2026-08-13,003K62mg4b5bph,華語,oWMV8nAgjmg,"21,419"
2026-09-13,新歌榜,92,南山南,橘子妹,南山南,2026-09-08,002blLXD0ae9OP,華語,-,-
2026-09-13,新歌榜,93,闯,梓渝,梓渝,2026-08-05,003MG34d3EAE0t,華語,GXRYrdnm9_I,"7,547"
2026-09-13,新歌榜,94,霓梦 (Neon Dream),Kao Supassra 小九糕糕,霓梦 (Neon Dream),2026-09-10,002CiAWw0Sd7av,其它,tk1DARJdPKI,"2,402"
2026-09-13,新歌榜,95,新不了情,橘子妹,新不了情,2026-09-09,000K6l4W3IgFl2,華語,-,-
2026-09-13,新歌榜,96,SaWaDiKa,LISA,SaWaDiKa (Explicit),2026-09-04,002ouhb62W0DpM,西洋,FyS5dAywkEo,"160,596,182"
2026-09-13,新歌榜,97,落日飞行,赵希予,落日飞行,2026-08-24,002Rv8w50kFga8,華語,-,-
2026-09-13,新歌榜,98,渝人码头,梓渝,梓渝,2026-08-05,004ZBLqV41pHpF,華語,QH7D9S0XhZs,"6,567"
2026-09-13,新歌榜,99,难却 (戏幕开戏幕落),浅影阿,难却 (浅影版),2026-07-03,003HsDmo2XROI5,華語,ZDVvKA0gkBc,"16,621"
2026-09-13,新歌榜,100,SWEAT,KISS OF LIFE,SWEAT,2026-08-04,003vajCj0LMHs1,韓語,eTvUZymLyGY,"34,456,833"
