抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-19,新歌榜,53,如果你也刚好抬头看树,孙天宇,如果你也刚好抬头看树,2026-07-20,9HWZgQTXRW0,"31,374"
2026-08-19,新歌榜,54,All Soul Peace,Vnriet/DarK Haye,One Thou Calm (Slap House),2026-07-27,-,-
2026-08-19,新歌榜,55,Can’t give up,La Mer/Ameriie/Andree Son,Feel Chasing,2026-08-05,-,-
2026-08-19,新歌榜,56,竞速游戏,TOP登陆少年组合,竞速游戏,2026-07-25,H7SSEIodiE4,"26,054"
2026-08-19,新歌榜,57,第57次取消发送,羊羊,第57次取消发送,2026-08-07,yyMuPEZ0-eQ,"9,552"
2026-08-19,新歌榜,58,无名氏,张真源,无名氏,2026-08-04,6lRRgMEqb2g,"46,691"
2026-08-19,新歌榜,59,如约,周深,如约,2026-07-26,CU60L5ck_Vo,"211,627"
2026-08-19,新歌榜,60,三万英尺,瑞-Gary/东木木,三万英尺,2026-07-22,SD4dIYHTMFc,984
2026-08-19,新歌榜,61,我不该动情,吕口口,我不该动情,2026-08-12,B4hRfZy2ZVg,18
2026-08-19,新歌榜,62,Ever2Late!,KiiiKiii,WhyKiiiKiii,2026-08-10,vP6NceIuVkM,"278,632"
2026-08-19,新歌榜,63,花落花,陈少熙,花落花,2026-07-29,SKP9steiOM4,"2,816"
2026-08-19,新歌榜,64,你我他,en (王翊恩),你我他,2026-07-31,GzkHT-k-Ors,"574,923"
2026-08-19,新歌榜,65,Candy Pink Magic Hole Flip Phone (나 어떡해),KiiiKiii,WhyKiiiKiii,2026-08-10,R9miRFaYbWo,"1,779,070"
2026-08-19,新歌榜,66,一吻 (Poison Kiss),曾舜晞,一吻 (Poison Kiss),2026-08-15,p-0J0-skPXI,"4,669"
2026-08-19,新歌榜,67,擦干眼泪爱你,杨友友/烟嗓船长,擦干眼泪爱你 (合唱版),2026-08-10,NiOVOr1m46Q,95
2026-08-19,新歌榜,68,No More Tomorrow,严浩翔,No More Tomorrow,2026-08-03,Ls6y4JbkNa0,"9,143"
2026-08-19,新歌榜,69,petal,Ariana Grande,petal (Explicit),2026-07-31,afSgBNwmZrQ,"24,783,548"
2026-08-19,新歌榜,70,当爱在靠近,张茜（张惜淇）,当爱在靠近,2026-08-15,-,-
2026-08-19,新歌榜,71,DON'T STOP,刘耀文,DON'T STOP,2026-08-05,BVRouFkXMY4,"1,309"
2026-08-19,新歌榜,72,每个人,周深,每个人 (舒楠监制 官方正式版),2026-08-07,hMRKkipmWT0,"86,189"
2026-08-19,新歌榜,73,中国人会飞,Chalky Wong/揽佬SKAI ISYOURGOD,BALDNESS,2026-08-07,wlF0Rhj5ntY,"10,001"
2026-08-19,新歌榜,74,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,relM8XBrdpM,"2,902"
2026-08-19,新歌榜,75,一生能有多少个秋天,刘书云,一生能有多少个秋天,2026-08-07,xm6LpbzFJEs,210
2026-08-19,新歌榜,76,爱你太多,刘一手,爱你太多,2026-07-29,3XnCatRiT4o,574
2026-08-19,新歌榜,77,少年有种,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,jWSWPa4G8ts,"5,454"
2026-08-19,新歌榜,78,命运好幽默让爱的人都沉默,周深深,命运好幽默让爱的人都沉默,2026-08-15,-,-
2026-08-19,新歌榜,79,牡丹亭,浅影阿,牡丹亭,2026-08-13,QEIo7vlqSS8,"4,372"
2026-08-19,新歌榜,80,这城市那么空这回忆那么凶,安北辰,这城市那么空这回忆那么凶,2026-08-03,-,-
2026-08-19,新歌榜,81,电台情歌,轻烟大叔,电台情歌,2026-08-12,-,-
2026-08-19,新歌榜,82,窒息 (那天我哭到窒息),何洁,窒息 (那天我哭到窒息),2026-07-25,6c3IkKBudYY,"32,950"
2026-08-19,新歌榜,83,灯灭故人归,加木措,灯灭故人归,2026-08-03,gax5rhLf3hE,349
2026-08-19,新歌榜,84,来我的岛,刘宇宁,来我的岛,2026-08-03,udTSazfAfEo,"57,973"
2026-08-19,新歌榜,85,Always Been You,VZEUS,Always Been You,2026-08-07,-,-
2026-08-19,新歌榜,86,爸爸妈妈,乡野低频,爸爸妈妈,2026-08-07,J59-924vcoU,"3,786"
2026-08-19,新歌榜,87,Lollipop (GISELLE & NINGNING),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,isqsKaUoMFA,"775,258"
2026-08-19,新歌榜,88,oh well,Ariana Grande,petal (Explicit),2026-07-31,_lKbPBS5HEQ,"2,045,732"
2026-08-19,新歌榜,89,点歌的人2026,海来阿木,点歌的人2026,2026-08-04,-,-
2026-08-19,新歌榜,90,Less than a Lover,JENNIE,Less than a Lover,2026-07-24,_IT83Y_HcAw,"22,050,151"
2026-08-19,新歌榜,91,梦哑,云汐,梦哑,2026-07-20,JucVZ39qDjM,"116,211"
2026-08-19,新歌榜,92,这最后一次的分离（发了疯的想你）,橘子妹,梦里梦外都是你,2026-08-12,-,-
2026-08-19,新歌榜,93,kiss me,Ariana Grande,petal (Explicit),2026-07-31,RJHxDOD66mk,"5,537,696"
2026-08-19,新歌榜,94,像我这样爱你的人,落日微醺本薰/张多金,像我这样爱你的人,2026-07-29,uH5bsswy2sE,"20,687"
2026-08-19,新歌榜,95,后来遇见他·2026,七元,后来遇见他,2026-08-05,QK6qHEKiE_0,"1,822"
2026-08-19,新歌榜,96,山风山风等等我,鱼精,山风山风等等我,2026-07-22,_03_7Vi9xOQ,127
2026-08-19,新歌榜,97,hate that i made you love me,Ariana Grande,petal (Explicit),2026-07-31,82-jTNka3uc,"72,334,285"
2026-08-19,新歌榜,98,Sunburst,RIIZE,Sunburst,2026-07-26,jAI0LeyASwI,"316,063"
2026-08-19,新歌榜,99,只要你在身边,沈梦瑶/喵战队,无界,2026-05-02,8BrDe0-FDVo,20
2026-08-19,新歌榜,100,等风来等花开,曲肖冰/凤璃,等风来等花开,2026-08-05,-,-
