抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率,語言
2026-08-19,抖音熱歌榜,26,江南,林俊杰,第二天堂,2004-06-04,G97_rOdHcnY,"43,323,314",華語
2026-08-19,抖音熱歌榜,27,我好想你,苏打绿,秋：故事（苏打绿版）,2024-11-08,P_pyfLArjQg,"78,812,993",華語
2026-08-19,抖音熱歌榜,28,素颜,许嵩/何曼婷,素颜,2010-08-18,SwBEmdhqb6M,"4,152,092",華語
2026-08-19,抖音熱歌榜,29,美人鱼,林俊杰,第二天堂,2004-06-04,3Nu7C4zU0Vs,"11,866,790",華語
2026-08-19,抖音熱歌榜,30,小半,陈粒,小梦大半,2016-07-26,Xw8zuUKauxs,"13,193,156",華語
2026-08-19,抖音熱歌榜,31,其实,薛之谦,意外,2013-11-11,YT3HI5hyMi4,"7,230,508",華語
2026-08-19,抖音熱歌榜,32,出现又离开,梁博,我是唱作人 第2期,2019-04-19,n0Y7J-TzgZE,"8,672,146",華語
2026-08-19,抖音熱歌榜,33,坏女孩,徐良/小凌,不良少年,2011-12-26,xKfBknbOsz0,"4,415,829",華語
2026-08-19,抖音熱歌榜,34,多远都要在一起,G.E.M. 邓紫棋,新的心跳,2015-11-06,D9ksLn6hZ7Q,"70,600,272",華語
2026-08-19,抖音熱歌榜,35,我们俩,郭顶,微微,2009-08-18,2kc1FDmzLkI,"17,842,793",華語
2026-08-19,抖音熱歌榜,36,黄昏,周传雄,Transfer,2000-12-25,6ca_YHZvzls,"75,426,155",華語
2026-08-19,抖音熱歌榜,37,关键词,林俊杰,和自己对话 From M.E. To Myself,2015-12-25,YFr6p7vB9hc,"62,176,179",華語
2026-08-19,抖音熱歌榜,38,下完这场雨,后弦,下完这场雨,2017-01-13,lttm50z2-2s,"3,241,673",華語
2026-08-19,抖音熱歌榜,39,后会无期,徐良/汪苏泷,不良少年,2011-12-26,iKrMvFYaFzg,"6,562,949",華語
2026-08-19,抖音熱歌榜,40,遇见,孙燕姿,The Moment,2003-08-22,zgmnU8BxE2c,"21,926,045",華語
2026-08-19,抖音熱歌榜,41,无人之岛,任然,没有发生的爱情,2017-08-31,0RsL8Ga73QQ,"40,932,632",華語
2026-08-19,抖音熱歌榜,42,奢香夫人,凤凰传奇,最炫民族风,2009-06-02,i6W3qRIH1kc,"2,649,195",華語
2026-08-19,抖音熱歌榜,43,空心,光泽,光泽,2017-01-05,PXnhdl_URro,"19,450,811",華語
2026-08-19,抖音熱歌榜,44,刻在我心底的名字,卢广仲,刻在我心底的名字,2020-08-25,m78lJuzftcc,"81,321,077",華語
2026-08-19,抖音熱歌榜,45,樱花草,Sweety,花言乔语 (精装版),2006-06-23,vYcl7cw8gWo,"12,024,917",華語
2026-08-19,抖音熱歌榜,46,离开我的依赖,王艳薇,离开我的依赖,2020-02-17,RFNRzN3jDmk,"32,148,817",華語
2026-08-19,抖音熱歌榜,47,空城,杨坤,杨坤 同名专辑,2009-06-23,mgmJ_0_DL38,"5,868,659",華語
2026-08-19,抖音熱歌榜,48,瞬,郑润泽,瞬,2023-07-17,yJq54boC5RA,"10,097,551",華語
2026-08-19,抖音熱歌榜,49,心墙,郭静,在树上唱歌,2009-05-22,VhCRokYVF1I,"31,914,411",華語
2026-08-19,抖音熱歌榜,50,我们的歌,王力宏,改变自己,2007-07-13,FpPDwP0NWnw,"7,467,285",華語
2026-08-19,抖音熱歌榜,51,天外来物,薛之谦,天外来物,2020-12-31,fvkKk5ozyeI,"7,939,258",華語
2026-08-19,抖音熱歌榜,52,虚拟,陈粒,小梦大半,2016-07-26,qxjYJVz64LQ,"6,458,150",華語
2026-08-19,抖音熱歌榜,53,海阔天空,BEYOND,乐与怒,1993-05-14,qu_FSptjRic,"178,853,569",華語
2026-08-19,抖音熱歌榜,54,如愿,王菲,如愿,2021-09-25,6fV2dRqJHvw,"25,157,545",華語
2026-08-19,抖音熱歌榜,55,十年,陈奕迅,黑白灰,2003-04-15,tjr3SrCg3pc,"13,442,669",華語
2026-08-19,抖音熱歌榜,56,我好像在哪见过你,薛之谦,初学者,2016-07-18,4krYbNuNdPo,"7,551,880",華語
2026-08-19,抖音熱歌榜,57,会呼吸的痛,梁静茹,崇拜,2007-11-09,TY3nj5ANRrk,"11,968,077",華語
2026-08-19,抖音熱歌榜,58,亲爱的你啊,任素汐,亲爱的你啊,2025-04-24,VnQWBaJJcq0,"4,024,089",華語
2026-08-19,抖音熱歌榜,59,不将就,李荣浩,有理想,2016-01-22,a9ot-Fa9KHk,"32,660,305",華語
2026-08-19,抖音熱歌榜,60,青花,周传雄,蓝色土耳其,2007-10-24,WfYO_Q2n-Vk,"3,354,617",華語
2026-08-19,抖音熱歌榜,61,牵丝戏,银临/Aki阿杰,牵丝戏,2015-01-01,C6YobfNjeqc,"13,387,366",華語
2026-08-19,抖音熱歌榜,62,你不知道的事,王力宏,十八般武艺,2010-08-13,zvUsOXNPVxo,"18,826,520",華語
2026-08-19,抖音熱歌榜,63,有何不可,许嵩,自定义,2009-01-10,_2f-7oQIS8M,"6,237,800",華語
2026-08-19,抖音熱歌榜,64,泡沫,G.E.M. 邓紫棋,Xposed,2012-07-05,mGeiABBB5f8,"18,963,273",華語
2026-08-19,抖音熱歌榜,65,背对背拥抱,林俊杰,100天,2009-12-18,7xgucJEqNDo,"22,769,613",華語
2026-08-19,抖音熱歌榜,66,恶作剧,王蓝茵,恶作剧之吻 电视剧原声带,2005-10-14,VaSjWclJKGE,"22,577,013",華語
2026-08-19,抖音熱歌榜,67,倒数,G.E.M. 邓紫棋,另一个童话,2018-08-16,ma7r2HGqwXs,"153,132,855",華語
2026-08-19,抖音熱歌榜,68,到时说爱我,茜拉 (Shila Amzah),心旅,2016-04-30,4C8E7KA7kxE,"1,836,665",華語
2026-08-19,抖音熱歌榜,69,花田错,王力宏,盖世英雄,2005-12-30,UvXQn9oIRAM,"3,041,548",華語
2026-08-19,抖音熱歌榜,70,认真的雪,薛之谦,薛之谦,2006-06-09,Un8kwjcpKZA,"17,315,821",華語
2026-08-19,抖音熱歌榜,71,老街,李荣浩,小黄,2010-09-09,XadF4AbmHeA,"9,914,081",華語
2026-08-19,抖音熱歌榜,72,Letting Go,蔡健雅,说到爱,2011-11-18,SMXWjumui5s,"20,987,916",華語
2026-08-19,抖音熱歌榜,73,感谢你曾来过,Ayo97/周思涵,卧龙与酒,2020-03-26,hVlmlDwhpWY,"107,683,843",華語
2026-08-19,抖音熱歌榜,74,可不可以,张紫豪,可不可以,2018-05-03,hgIDXTmmgDg,"149,415,473",華語
2026-08-19,抖音熱歌榜,75,那时雨,徐良,那时雨,2013-03-14,7BJ_onc5itA,"196,691",華語
2026-08-19,抖音熱歌榜,76,西楼儿女,海来阿木,西楼儿女,2022-10-25,0KFihfYWAMQ,"5,018,251",華語
2026-08-19,抖音熱歌榜,77,十面埋伏,陈奕迅,Live For Today,2003-07-22,7t2wtSSIF1I,"6,098,928",華語
2026-08-19,抖音熱歌榜,78,半点心,草蜢,Grasshopper IV,1990-03-01,F3oRObMMNx8,"6,249,482",華語
2026-08-19,抖音熱歌榜,79,Beauty And A Beat,Justin Bieber/Nicki Minaj,Believe (Deluxe Edition),2012-01-01,Ys7-6_t7OEQ,"1,345,161,759",西洋
2026-08-19,抖音熱歌榜,80,我记得,赵雷,署前街少年,2022-08-29,VBUmDbpY7zM,"7,323,687",華語
2026-08-19,抖音熱歌榜,81,失控,井迪,失控,2020-11-20,0swKZBxTNEQ,"16,907,071",華語
2026-08-19,抖音熱歌榜,82,慢冷,李荣浩,2022中国好声音 第1期,2022-08-05,m9o7Vt2e3Ps,"6,366,206",華語
2026-08-19,抖音熱歌榜,83,句号,G.E.M. 邓紫棋,摩天动物园,2019-12-27,7XlqcS6B7WA,"66,481,099",華語
2026-08-19,抖音熱歌榜,84,Baby,Justin Bieber/Ludacris,Baby,2010-01-18,kffacxfA7G4,"3,726,671,043",西洋
2026-08-19,抖音熱歌榜,85,第57次取消发送,菲菲公主（陆绮菲）,第57次取消发送,2025-02-10,gHk8MIx6nfY,"17,509,957",華語
2026-08-19,抖音熱歌榜,86,不遗憾,李荣浩,你的婚礼 电影原声带,2021-05-08,u5ZsoP8FZUQ,"25,362,921",華語
2026-08-19,抖音熱歌榜,87,一程山路,毛不易,小王,2020-02-20,0RzlgXAsJgs,"3,113,191",華語
2026-08-19,抖音熱歌榜,88,你要的全拿走,胡彦斌,覅忒好,2018-01-26,9HDHnU-Vl0g,"60,028,162",華語
2026-08-19,抖音熱歌榜,89,如果爱忘了,汪苏泷/单依纯,声生不息·家年华 第12期,2024-02-17,40iCGaUhTbE,"29,607,048",華語
2026-08-19,抖音熱歌榜,90,一样的月光,徐佳莹,LaLa首张创作专辑,2009-05-29,J28oOfvNVD8,"9,882,205",華語
2026-08-19,抖音熱歌榜,91,无名的人,毛不易,无名的人,2021-12-14,LgNT-a_ekC8,"9,953,775",華語
2026-08-19,抖音熱歌榜,92,爱情讯息,郭静,下一个天亮,2008-05-09,t7Q-MkGfdHg,"1,578,396",華語
2026-08-19,抖音熱歌榜,93,如果可以,韦礼安,如果可以,2021-11-05,8MG--WuNW1Y,"206,271,630",華語
2026-08-19,抖音熱歌榜,94,IF YOU,BIGBANG,MADE SERIES 《D》,2015-07-01,h9hdorPqukU,"85,322,396",韓語
2026-08-19,抖音熱歌榜,95,一直很安静,阿桑,仙剑奇侠传 电视剧原声带,2005-01-21,XQgXzPFZbzA,"6,226,219",華語
2026-08-19,抖音熱歌榜,96,勇气,梁静茹,勇气,2000-08-02,0IJGFoG3fII,"16,973,631",華語
2026-08-19,抖音熱歌榜,97,夏夜最后的烟火,颜人中,夏夜最后的烟火,2024-01-01,SVdZy0uZBUg,"13,081,098",華語
2026-08-19,抖音熱歌榜,98,我知道,BY2,Twins,2009-04-10,C4gB9kDBCt8,"13,148,715",華語
2026-08-19,抖音熱歌榜,99,此生不换,青鸟飞鱼,仙剑奇侠传三 电视剧原声带,2009-06-18,yz80TCsFDaA,"1,715,496",華語
2026-08-19,抖音熱歌榜,100,最后一页,江语晨,恋习,2010-09-17,UDyhT-6Idek,"21,591,226",華語
