抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-23,新歌榜,1,那页夏天,王俊凯,WJK,2026-07-08,002ungyc33fb7x,華語,PjQP6Wh41Gs,"6,118"
2026-09-23,新歌榜,2,自己就是自己的光,周深,自己就是自己的光,2026-09-22,000wM1dr4JszFN,華語,0--cfy_wul0,"25,197"
2026-09-23,新歌榜,3,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"243,045"
2026-09-23,新歌榜,4,失温拥抱,陈楚生,失温拥抱,2026-09-20,002QVNdj4bwuPa,華語,mOo5RWnGXBg,"4,837"
2026-09-23,新歌榜,5,世界第一等,卡宾先生,世界第一等,2026-09-05,001Q1PUy1wDrul,華語,yc13F9UOSWE,9
2026-09-23,新歌榜,6,雨终曲,宋雨琦 (YUQI),雨终曲,2026-09-15,001ES52Q3qN0u7,華語,HiOhToLC_W8,"66,348"
2026-09-23,新歌榜,7,芥兰,杨丞琳,芥兰,2026-09-22,003nDoT94IbFsP,華語,Cv76St-2JXc,"7,847"
2026-09-23,新歌榜,8,Baby Come Home,JOSHUA/韦礼安,Baby Come Home,2026-09-22,002wpXHA2u2y2q,華語,gkzDC0VD0GI,"238,905"
2026-09-23,新歌榜,9,就骗我一次,沈佳润Nina,WHY NOT ME?,2026-08-30,002z4ttk1mUUb4,華語,j-u_fceGlUc,"5,709"
2026-09-23,新歌榜,10,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"369,181"
2026-09-23,新歌榜,11,思念若是一首诗,万妮达Vinida Weng,思念若是一首诗,2026-09-08,000gRK0i44cAYG,華語,g7NjCbxYQUI,"47,364"
2026-09-23,新歌榜,12,你是我等不到的人,正在进行石女士,你是我等不到的人,2026-09-12,0036LEVm3t54Fn,華語,dzMgxDDg_zs,"1,637"
2026-09-23,新歌榜,13,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,003sbk7o3sytRU,西洋,46h0LvDHgIs,"22,669,716"
