抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,語言,YouTube ID,點閱率
2026-08-29,新歌榜,18,PACK IT UP,CORTIS,GREENGREEN_playextended,2026-08-23,西洋,Eg4-vCHc7eQ,"1,146,748"
2026-08-29,新歌榜,19,RUN IT,梓渝,梓渝,2026-08-05,華語,ovZ4T3Hv7RQ,"74,128"
2026-08-29,新歌榜,20,路过晴朗,汪苏泷,路过晴朗,2026-08-21,華語,2TUe-RESXeE,"28,537"
2026-08-29,新歌榜,21,昨天，今天,莫文蔚,昨天，今天,2026-08-25,華語,Z92SE7ZSTRg,"6,362"
2026-08-29,新歌榜,22,如果还会遇见,何遇Hayu/Crybird,如果还会遇见,2026-07-31,華語,WfI5vDFWFlc,260
2026-08-29,新歌榜,23,时间漫步,梓渝,梓渝,2026-08-05,華語,8iqJ7dGVW50,"4,729"
2026-08-29,新歌榜,24,森林狂想曲,黛青塔娜,森林狂想曲,2026-08-24,華語,P8GXIbRl-Qw,70
2026-08-29,新歌榜,25,山风山风等等我,佳佳,山风山风等等我,2026-08-12,華語,iT588U-GsI0,53
2026-08-29,新歌榜,26,好巧是你,周深,好巧是你 (2026中央广播电视总台七夕晚会主题曲),2026-08-19,華語,QPcvwly2pVY,"29,960"
2026-08-29,新歌榜,27,MOTION (feat. Juicy J),CORTIS/Juicy J,MOTION (feat. Juicy J),2026-07-31,西洋,h7ITAdTxdxM,"4,198,994"
2026-08-29,新歌榜,28,贰拾肆,梓渝,梓渝,2026-08-05,華語,zeGLBhDbwt0,"70,440"
2026-08-29,新歌榜,29,Serenade (KARINA & WINTER),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,韓語,hGqYdubpcCM,"25,532,724"
2026-08-29,新歌榜,30,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,西洋,pHciG9_2xXM,"7,574,485"
2026-08-29,新歌榜,31,渝人码头,梓渝,梓渝,2026-08-05,華語,QH7D9S0XhZs,"3,084"
2026-08-29,新歌榜,32,等下完这场雨,杨友友/田园,等下完这场雨 (合唱版),2026-08-10,華語,-iv04Ej2qac,84
2026-08-29,新歌榜,33,闯,梓渝,梓渝,2026-08-05,華語,LmBWpdMxWgU,"24,473"
2026-08-29,新歌榜,34,致亲爱的自己,梓渝,梓渝,2026-08-05,華語,-sgLTL_8Wwg,"3,881"
2026-08-29,新歌榜,35,You Can't Give Up,TF/我期待的不是你/Pao7oO,Cry For Me,2026-08-05,西洋,-,-
2026-08-29,新歌榜,36,"nowhere, nobody",Ariana Grande,petal (Explicit),2026-07-31,西洋,k7SDstVAD78,"1,965,580"
2026-08-29,新歌榜,37,旧记忆,黄子韬/刘宇宁,旧记忆,2026-08-20,華語,VvDUInqyDuQ,"33,552"
2026-08-29,新歌榜,38,不回头的人,梓渝,梓渝,2026-08-05,華語,hG6H-Gi4lNU,"2,767"
2026-08-29,新歌榜,39,左转灯 (1000 Times+1),派伟俊/mac ova seas,BAD IDEA,2026-07-31,華語,kUZZIBciO6A,"11,980,051"
2026-08-29,新歌榜,40,她,刘宇宁,她,2026-08-25,華語,7Buj2xUlZo0,"16,534"
2026-08-29,新歌榜,41,游向陆地的鱼,梓渝,梓渝,2026-08-05,華語,R-FdIwzlC_s,"60,042"
2026-08-29,新歌榜,42,孤独的葡萄酒,卢润泽,孤独的葡萄酒,2026-08-11,華語,07dcSqTvqC8,183
2026-08-29,新歌榜,43,山风山风等等我,李晓杰,山风山风等等我,2026-08-18,華語,vNJGaooWa0s,416
2026-08-29,新歌榜,44,故香,张艺兴,故香,2026-08-22,華語,EDpcOGXmZ_A,"23,501"
2026-08-29,新歌榜,45,这城市那么空这回忆那么凶,安北辰,这城市那么空这回忆那么凶,2026-08-03,華語,-,-
2026-08-29,新歌榜,46,擦干眼泪爱你,杨友友/烟嗓船长,擦干眼泪爱你 (合唱版),2026-08-10,華語,NiOVOr1m46Q,137
2026-08-29,新歌榜,47,爱久见人心,赵乃吉,爱久见人心,2026-08-02,華語,1TJ4DXlfcTc,"23,333"
2026-08-29,新歌榜,48,我会好好的,烟嗓船长,我会好好的(深情男版),2026-08-15,華語,-,-
2026-08-29,新歌榜,49,云中鸟,小阿七,花开锦绣 影视原声带,2026-08-20,華語,xBOmrRTzi9M,"24,617"
2026-08-29,新歌榜,50,别说我的眼泪你无所谓,周深深,别说我的眼泪你无所谓,2026-08-19,華語,-,-
2026-08-29,新歌榜,51,SAUCIN′,NEXZ,SAUCIN',2026-08-24,西洋,6T6xielI6NI,"168,131"
2026-08-29,新歌榜,52,大约在冬季,赵乃吉,大约在冬季,2026-08-20,華語,OcE3Vqu90HM,"4,194"
2026-08-29,新歌榜,53,Setsuna Hanabi,TOMORROW X TOGETHER,Setsuna Hanabi,2026-08-16,日語,Z5pGz8fkaDQ,"1,405,041"
2026-08-29,新歌榜,54,踏马寻花向自由,轻烟大叔,踏马寻花向自由,2026-08-04,華語,-,-
2026-08-29,新歌榜,55,我们总是喜欢在夏天讨论永远,时代少年团,加冠,2026-08-25,華語,AH2ibOsKgzs,"96,880"
2026-08-29,新歌榜,56,我不该动情,吕口口,我不该动情,2026-08-12,華語,B4hRfZy2ZVg,40
2026-08-29,新歌榜,57,BiiiG,BIGBANG,BiiiG,2026-08-19,韓語,L8ZnXgbyUuc,"11,976,838"
2026-08-29,新歌榜,58,也许你就在对岸,张杰,也许你就在对岸,2026-07-30,華語,YPy4E04LErU,"13,051"
2026-08-29,新歌榜,59,杀破狼,萧泽,杀破狼,2026-08-13,華語,Dgq9BadXDhw,"36,550"
2026-08-29,新歌榜,60,不挽留没回头,烟嗓船长,不挽留没回头,2026-08-16,華語,-,-
2026-08-29,新歌榜,61,不眠夏,林辰涵,不眠夏,2026-08-25,華語,zTyoNVgIWl8,70
2026-08-29,新歌榜,62,这最后一次的分离（发了疯的想你）,橘子妹,梦里梦外都是你,2026-08-12,華語,FP-9V0-Sr7o,248
2026-08-29,新歌榜,63,不是我不小心,半吨兄弟,不是我不小心,2026-08-23,華語,-,-
2026-08-29,新歌榜,64,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,西洋,chl0R8C4NJ8,"6,452,806"
2026-08-29,新歌榜,65,远走高飞,金志文,远走高飞（2026版）,2026-08-22,華語,TSeruwcAqgM,"7,330,583"
2026-08-29,新歌榜,66,为你我受冷风吹,羊羊,为你我受冷风吹,2026-08-05,華語,-,-
2026-08-29,新歌榜,67,神女令,Accco小爱,神女令,2026-08-20,華語,ACAQgjcUB9M,"7,880"
2026-08-29,新歌榜,68,如果累了就回故乡,酷酷里/面妹孔佳奇,如果累了就回故乡,2026-08-13,華語,TlIciP4_aMA,187
2026-08-29,新歌榜,69,情网,半吨兄弟,情网（烟嗓版）,2026-08-25,華語,7BtnY-VDMD0,"2,200"
2026-08-29,新歌榜,70,盘旋,笑微,盘旋,2026-08-07,華語,-,-
2026-08-29,新歌榜,71,无情的情书,半吨兄弟,无情的情书,2026-08-15,華語,Y8avy-ucFyw,208
2026-08-29,新歌榜,72,Little Songs(无人知晓的小歌),七元,Little Songs(无人知晓的小歌),2026-08-07,華語,zxwR7ZG4bH4,61
2026-08-29,新歌榜,73,呆头鸟,礼越,呆头鸟,2026-08-15,華語,I5u4kx4EoqM,"3,906"
2026-08-29,新歌榜,74,回到小村落,吕口口,回到小村落（女声版）,2026-08-21,華語,Pvk0Iq7soAg,126
2026-08-29,新歌榜,75,异常加载中,TF家族/TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,异常加载中,2026-08-02,華語,1265qQnOhfo,"23,840"
2026-08-29,新歌榜,76,螺旋 - RASEN - Acoustic Ver. -,9Lana,螺旋 - RASEN - Acoustic Ver. -,2026-08-23,日語,aD9R2R8Fix4,"74,300"
2026-08-29,新歌榜,77,顺其自然,国产阿发,顺其自然,2026-08-19,華語,2fGDe6QVypA,"77,931"
2026-08-29,新歌榜,78,感我此言良久立,TF/404Hz/暗号Mobye,相爱过如果是爱的够久,2026-07-31,華語,-,-
2026-08-29,新歌榜,79,祈神怜,一颗狼星,祈神怜,2026-08-11,華語,e8cQnoIUSX4,"5,843"
2026-08-29,新歌榜,80,静音恋人 (两颗缠绕的心),邹沛沛,静音恋人,2026-08-12,華語,-Hl1gke4U48,"1,918"
2026-08-29,新歌榜,81,吹吹山顶的风,杨小壮,吹吹山顶的风,2026-08-05,華語,relM8XBrdpM,"4,571"
2026-08-29,新歌榜,82,山风山风等等我,吕口口,山风山风等等我,2026-08-06,華語,NCKRAlzlH7M,32
2026-08-29,新歌榜,83,山风不语,正在进行石女士,山风不语,2026-08-18,華語,rLIFDSRzO5M,-
2026-08-29,新歌榜,84,LAVA,单依纯,LAVA,2026-08-22,西洋,PZzQdV0j_F4,"3,236"
2026-08-29,新歌榜,85,曲终人散,付豪,曲终人散,2026-08-21,華語,sgguH7hxQNI,"2,659"
2026-08-29,新歌榜,86,像我这样爱你的人,落日微醺本薰/张多金,像我这样爱你的人,2026-07-29,華語,uH5bsswy2sE,"34,171"
2026-08-29,新歌榜,87,白日慢游,李昀锐,白日慢游,2026-08-24,華語,KgV_bnmLSoo,"6,855"
2026-08-29,新歌榜,88,左边,杜宣达,左边,2026-08-22,華語,SdG5aNpVsvU,"3,110"
2026-08-29,新歌榜,89,NO Gravity,鹭卓,NO Gravity,2026-08-22,西洋,wHDn-iZ18Fw,121
2026-08-29,新歌榜,90,POLSKA JUMPSTYLE 重音,Vnriet/Nvraenr,POLSKA JUMPSTYLE 重音 (SLAP HOUSE),2026-07-31,其它,-,-
2026-08-29,新歌榜,91,不问,黄霄雲,不问,2026-08-23,華語,TclXQLrYHEQ,"2,651"
2026-08-29,新歌榜,92,Think About It,D.N.A/张艺兴/颜人中/GALI/TEN/李治廷,Think About It,2026-08-07,華語,p-LnAnYPo4I,"24,512"
2026-08-29,新歌榜,93,红颜旧,晚月moon,红颜旧(氛围版),2026-07-29,華語,-,-
2026-08-29,新歌榜,94,一直在身边,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,華語,0RAqPS4JQyQ,"9,531"
2026-08-29,新歌榜,95,Echo,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,西洋,vdIYAimoLVs,"302,774"
2026-08-29,新歌榜,96,夜喵子,Sus.,夜喵子,2026-07-29,華語,Kjf8CkCgVAI,"4,858"
2026-08-29,新歌榜,97,从这里闪耀,肖战,从这里闪耀 (第48届世界技能大赛推广曲),2026-08-24,華語,h2Sku9uT87Y,"35,715"
2026-08-29,新歌榜,98,桥边姑娘,轻烟大叔,桥边姑娘,2026-07-28,華語,-,-
2026-08-29,新歌榜,99,永远永远,轻烟大叔,永远永远,2026-08-20,華語,-,-
2026-08-29,新歌榜,100,就当你是个过客,任夏,就当你是个过客,2026-07-31,華語,luqW8Ui7ttE,"44,150"
