抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,YouTube ID,點閱率
2026-08-09,影視金曲榜,22,怜心,黄霄雲,雀骨 影视原声带,2026-07-15,VNkzgV39c6w,"49,998"
2026-08-09,影視金曲榜,23,Metal Flower,R.E.D,Metal Flower,2026-07-11,vFzq2TaeLkU,"12,822"
2026-08-09,影視金曲榜,24,同归,曾舜晞,同归,2026-08-03,aQeZ2kpI7J8,"5,046"
2026-08-09,影視金曲榜,25,炙光,张碧晨/侯明昊,雀骨 影视原声带,2026-07-15,83RQld52drA,"169,689"
2026-08-09,影視金曲榜,26,袖里长风,张远,百花杀 原声音乐专辑,2026-07-28,Up45ZAjL8_A,"30,006"
2026-08-09,影視金曲榜,27,落下的光,袁娅维TIA RAY,落下的光,2026-08-04,tqgSk5PMXwA,708
2026-08-09,影視金曲榜,28,一诺成川,侯明昊,雀骨 影视原声带,2026-07-15,F6A6Qz7nrGc,"61,384"
2026-08-09,影視金曲榜,29,执棋,张靓颖,翘楚 电视剧影视原声带,2026-06-08,yj98tMDi6Xw,"274,568"
2026-08-09,影視金曲榜,30,Blind Spot,토모/원식 (WONSIK),검사실의 제안 OST Part.2,2026-06-26,ETiDRVhexco,"79,722"
2026-08-09,影視金曲榜,31,赤子,周深,问心2 原声OST大碟,2026-06-20,wOpAuisJFVg,"75,447"
2026-08-09,影視金曲榜,32,知我,刘雨昕,雀骨 影视原声带,2026-07-15,awKxszb6PL4,"81,451"
2026-08-09,影視金曲榜,33,Tiger in my love,奥利,Tiger in my love,2026-06-26,1eJO6_UaSt4,"174,105"
2026-08-09,影視金曲榜,34,想你了,刘瑞琦,想你了 电影原声专辑,2026-07-24,XFGYYNz7gbw,982
2026-08-09,影視金曲榜,35,贴心,梁咏琪,这一秒过火 影视原声带,2026-07-18,dSX7D6XBGKY,"14,472"
2026-08-09,影視金曲榜,36,Be My Light,段奥娟,天才，女友 影视原声带,2026-08-04,Et-oDExde-E,"5,452"
2026-08-09,影視金曲榜,37,渡,周深,渡,2026-06-09,2dOvdrbfuGc,"1,904,978"
2026-08-09,影視金曲榜,38,蚱蜢跃入星空,王源,蚱蜢跃入星空,2026-06-19,41MkOkGmSQY,"1,754"
2026-08-09,影視金曲榜,39,时差,Jeffrey董又霖,耀眼 影视原声带,2026-06-02,SI2SPivo8bA,"91,979"
2026-08-09,影視金曲榜,40,Brand New,Mrs. GREEN APPLE,Brand New,2026-07-13,dePs7UPp6GQ,"13,378,718"
2026-08-09,影視金曲榜,41,黑童话,黄龄,人鱼 影视原声专辑,2026-08-04,a24jmkT9vnE,"8,903"
2026-08-09,影視金曲榜,42,烟波,小时姑娘,大唐迷雾 影视原声带,2026-05-24,b9qqFutiJ48,"1,530"
2026-08-09,影視金曲榜,43,Stay With Me,DK,오싹한 연애 OST Part 2,2026-07-26,Nm755ll3-co,"417,404"
2026-08-09,影視金曲榜,44,因果,段奥娟,雀骨 影视原声带,2026-07-15,rQYrp9dzCOA,"37,095"
2026-08-09,影視金曲榜,45,放晴,胡夏,人鱼 影视原声专辑,2026-08-04,tdoLzi8i3QY,137
2026-08-09,影視金曲榜,46,花影,希林娜依高,百花杀 原声音乐专辑,2026-07-28,4bvtmJf3kgM,"33,743"
2026-08-09,影視金曲榜,47,如果宇宙有答案,黄子弘凡,如果宇宙有答案,2026-07-25,4kXZl6yf4-I,676
2026-08-09,影視金曲榜,48,Marionette,제나 (ZENA),검사실의 제안 OST Part.1,2026-06-19,MBVvRUJGyxU,"59,952"
2026-08-09,影視金曲榜,49,兵自风中来,欧豪,兵自风中来 影视原声大碟,2026-07-24,sL360kbdyBQ,"1,795"
2026-08-09,影視金曲榜,50,漫过无尽岁月,张新成,南部档案 影视原声带,2026-06-11,mSyU8k_hRDY,"50,921"
2026-08-09,影視金曲榜,51,见幸福,郁可唯,见幸福,2026-06-11,-Xps4sA6joA,"155,746"
2026-08-09,影視金曲榜,52,别忘了,岑宁儿,想你了 电影原声专辑,2026-07-24,ZpmbCnbVaOY,"2,846"
2026-08-09,影視金曲榜,53,奉陪,陈伟霆,奉陪,2026-07-31,ljJt5MUWYyo,"5,731"
2026-08-09,影視金曲榜,54,何故,刘宇宁,云秀行 影视原声带,2026-06-23,n5yL35f1IKI,"74,005"
2026-08-09,影視金曲榜,55,繁花流年,希林娜依高,繁花流年,2026-08-04,BLW69Na62E0,"2,599"
2026-08-09,影視金曲榜,56,风与花,何与,百花杀 原声音乐专辑,2026-07-28,_Sjd3NVh1og,"15,682"
2026-08-09,影視金曲榜,57,心世界,周深,心世界,2026-06-06,EW-UO70eVL8,"235,291"
2026-08-09,影視金曲榜,58,未烬之火,沙宝亮,这一秒过火 影视原声带,2026-07-18,-A41w3MHS-4,"26,649"
2026-08-09,影視金曲榜,59,Paper Flower,李遐怡,유부녀 킬러 OST Part 1,2026-08-01,tGyEwvglfxk,"56,891"
2026-08-09,影視金曲榜,60,你只是你,谭维维,你只是你,2026-06-29,wiA0u-YQG7Q,584
2026-08-09,影視金曲榜,61,孤光,张新成,南部档案 影视原声带,2026-06-11,aN4OnHZchmQ,"59,694"
2026-08-09,影視金曲榜,62,Work,Ava Max/PAW Patrol,Work (from PAW Patrol: The Dino Movie),2026-07-31,cJRw7rYOOzA,"388,524"
2026-08-09,影視金曲榜,63,吻合,袁娅维TIA RAY/张远,吻合,2026-06-16,6ZI8JD54-dY,"95,228"
2026-08-09,影視金曲榜,64,耀眼,刘宇宁,耀眼 影视原声带,2026-06-02,_JvVubQNzmY,"180,521"
2026-08-09,影視金曲榜,65,照心,段奥娟,南部档案 影视原声带,2026-06-11,-bzOKKOzEFs,"22,960"
2026-08-09,影視金曲榜,66,破阵子,李常超（Lao乾妈）,破阵子,2026-08-05,iJBIcUo22q4,"3,951"
2026-08-09,影視金曲榜,67,人生自定义,那英,小芳 电视剧影视原声带,2026-07-13,IeZjH-TRqbY,"3,950"
2026-08-09,影視金曲榜,68,Behind The Shine,RIIZE,21세기 대군부인 OST Special,2026-05-16,pKEAqz-050I,"2,855,085"
2026-08-09,影視金曲榜,69,人间聚散,房东的猫,问心2 原声OST大碟,2026-06-20,GEEXrDHsveU,"42,834"
2026-08-09,影視金曲榜,70,等雨停下,袁娅维TIA RAY,迷墙 电视剧原声带,2026-06-09,kBQ3Vs05XOI,"4,428"
2026-08-09,影視金曲榜,71,夜鷹 - Yodaka,米津玄師,夜鷹 - Yodaka,2026-07-13,83dumZPbq-o,"8,127"
2026-08-09,影視金曲榜,72,上岸,任然,千香 影视剧原声音乐专辑,2026-07-15,uon3hUO0eI8,"11,838"
2026-08-09,影視金曲榜,73,吹向花开,希林娜依高,灿如繁星 影视原声带,2026-07-06,gcSdKIvM0bA,"8,727"
2026-08-09,影視金曲榜,74,寸断,张远,千香 影视剧原声音乐专辑,2026-07-15,NGsMs7MGjUs,"16,828"
2026-08-09,影視金曲榜,75,自由的夏天,梁咏琪,耀眼 影视原声带,2026-06-02,4jfnIoNvv1Y,"13,195"
2026-08-09,影視金曲榜,76,年少,康子奇,南部档案 影视原声带,2026-06-11,zvhe1uzuqeU,"18,313"
2026-08-09,影視金曲榜,77,一百颗星星,关晓彤/李昀锐,耀眼 影视原声带,2026-06-02,GbHiF2op4rQ,"177,177"
2026-08-09,影視金曲榜,78,추억이란 이름 (Sailing Back To You),Jeebanoff,그대에게 드림 OST Part.2 (Dream to You OST Part.2),2026-07-14,XWm35wuGqvY,"30,702"
2026-08-09,影視金曲榜,79,有你,刘宇宁,爱情有烟火 影视原声带,2026-07-03,kj11GU_h7IQ,"26,903"
2026-08-09,影視金曲榜,80,方寸之间,白鹿/丞磊,方寸之间,2026-06-03,mykryGzMQ70,"160,794"
2026-08-09,影視金曲榜,81,成全,井胧,雀骨 影视原声带,2026-07-15,h6rcI296mSI,"18,652"
2026-08-09,影視金曲榜,82,幽光,刘宇宁,翘楚 电视剧影视原声带,2026-06-08,USo-_-WCrCM,"180,952"
2026-08-09,影視金曲榜,83,好き,星野源,好き,2026-07-29,-,-
2026-08-09,影視金曲榜,84,Beyond the Dream,DINO,"그대에게 드림 OST Part.1 (Dream to You, Pt. 1 (Original Soundtrack))",2026-07-13,qJN9yhCyjgE,"27,453"
2026-08-09,影視金曲榜,85,一程人间,翟子路/马思超,一程人间,2026-07-05,bCpdn-tqdjk,"6,101"
2026-08-09,影視金曲榜,86,孤剑吟,周深,雨霖铃 电视剧原声带,2026-05-22,jQkuH-5Au28,"135,247"
2026-08-09,影視金曲榜,87,Already Free,ALEPH,21세기 대군부인 OST Special,2026-05-16,_tr0Q042nVo,"909,851"
2026-08-09,影視金曲榜,88,练习,打扰一下乐团,灿如繁星 影视原声带,2026-07-06,7-gMQPuq690,"20,300"
2026-08-09,影視金曲榜,89,Kiss of the Spider-Man,Michael Giacchino,Spider-Man: Brand New Day (Original Motion Picture Soundtrack),2026-07-31,o1nnLS_L88I,"23,254"
2026-08-09,影視金曲榜,90,I Promise,姚琛,耀眼 影视原声带,2026-06-02,x1faHHujvCY,"45,068"
2026-08-09,影視金曲榜,91,평행선,변우석,21세기 대군부인 OST Part.11,2026-05-15,3wjCZxNPtXE,"1,136,695"
2026-08-09,影視金曲榜,92,I Miss You Every Brand New Day,For Revenge,"I Miss You Every Brand New Day (From ""Spider-Man: Brand New Day"" Movie)",2026-07-28,8_y6w1V9PXs,"859,230"
2026-08-09,影視金曲榜,93,梦圆,张紫宁,千香 影视剧原声音乐专辑,2026-07-15,SOpvAWVRp0U,"6,272"
2026-08-09,影視金曲榜,94,再叙,王晰,再叙,2026-07-23,aPjXEc6ziHc,"1,142"
2026-08-09,影視金曲榜,95,一路荣光,黄霄雲,云秀行 影视原声带,2026-06-23,RME2eL4K6Gk,"56,318"
2026-08-09,影視金曲榜,96,从忘记你那天起,衣诺,这一秒过火 影视原声带,2026-07-18,2n-xedHZvrI,"11,267"
2026-08-09,影視金曲榜,97,西西弗斯,王安宇/夏日入侵企画,西西弗斯,2026-06-16,V45HrscjNbY,"1,933"
2026-08-09,影視金曲榜,98,抱紧紧,陈佩贤 Jesslyn,抱紧紧,2026-05-08,CEqJ4E-hvbc,"164,530"
2026-08-09,影視金曲榜,99,First And Last,어바웃,참교육 (Soundtrack from the Netflix Series),2026-06-05,5sXP0cGpLyY,"5,113,499"
2026-08-09,影視金曲榜,100,偷黄昏的人,莫非定律乐团,天才，女友 影视原声带,2026-08-04,pu6iJKAh5gI,"1,034"
