抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-06,新歌榜,17,蓝矮星,田嘉瑞,蓝矮星,2026-09-02,004SiLZP3SalkA,華語,hFfmLW3kCRw,"5,659"
2026-09-06,新歌榜,18,互删 (我走以后),江辰,互删 (我走以后),2026-08-29,000c6NsT1go9hy,華語,dq-FAOsQKGg,"11,071"
2026-09-06,新歌榜,19,MONEYMONEYMONEY,CORTIS,GREENGREEN_playextended,2026-08-23,003ufBbJ3ifsBX,西洋,OhdvNHmJDsw,"5,337,200"
2026-09-06,新歌榜,20,莫忙,乡野低频,莫忙,2026-08-13,001MAXbn0b3fH2,華語,xgQMemPpnmI,"26,920"
2026-09-06,新歌榜,21,死了都要爱,高高在这呢,死了都要爱,2026-08-18,001GthpV4GPvJv,華語,SkX3MCru6hM,4
2026-09-06,新歌榜,22,落空 ​,羊羊,落空 ​,2026-09-03,0044rXbs2ZALDz,華語,-,-
2026-09-06,新歌榜,23,GRLS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,000yC8KR2ukwGc,西洋,pHciG9_2xXM,"8,588,414"
2026-09-06,新歌榜,24,失忆,李佳薇,失忆,2026-09-05,004DtEju33F124,華語,x-oZXNIlJu0,"9,519"
2026-09-06,新歌榜,25,思念漫过海岸线,欢子,思念漫过海岸线,2026-08-28,00279mQx0Z0DSX,華語,SMmvLT8pnnA,"1,393"
2026-09-06,新歌榜,26,CLICK,JISOO,CLICK,2026-09-04,001YIdMf28LzmP,韓語,sf02ugzPFE4,"22,867,361"
2026-09-06,新歌榜,27,如果累了就回故乡,酷酷里/面妹孔佳奇,如果累了就回故乡,2026-08-13,003wtWfF1pXG8n,華語,TlIciP4_aMA,573
2026-09-06,新歌榜,28,唯有追赶风的方向 (Only By Chasing the Wind),知更鸟/HOYO-MiX/Chevy,崩坏星穹铁道-唯有追赶风的方向 Only By Chasing the Wind,2026-08-26,000M3Yxt2tIuHZ,西洋,mFaxZdS6nYo,"26,229"
2026-09-06,新歌榜,29,Serenade (KARINA & WINTER),aespa,SYNK : aeXIS LINE - 2026 Special Digital Single,2026-08-09,000Cq9mC1yZWHq,韓語,hGqYdubpcCM,"26,673,173"
2026-09-06,新歌榜,30,呆头鸟,礼越,呆头鸟,2026-08-15,000cwv0w3FHevL,華語,I5u4kx4EoqM,"11,562"
2026-09-06,新歌榜,31,ORA,受伤的梅,ORA,2026-08-17,002a555C11lSQK,其它,yz6QSts5PKY,466
2026-09-06,新歌榜,32,情网,半吨兄弟,情网（烟嗓版）,2026-08-25,0034VCpK3DewWn,華語,7BtnY-VDMD0,"3,015"
2026-09-06,新歌榜,33,顺其自然,国产阿发,顺其自然,2026-08-19,0023nBVk308eK6,華語,2fGDe6QVypA,"85,072"
2026-09-06,新歌榜,34,SaWaDiKa,LISA,SaWaDiKa (Explicit),2026-09-04,002ouhb62W0DpM,西洋,FyS5dAywkEo,"121,570,126"
2026-09-06,新歌榜,35,好巧是你,周深,好巧是你 (2026中央广播电视总台七夕晚会主题曲),2026-08-19,0040Tlxh4YNKr3,華語,QPcvwly2pVY,"41,078"
2026-09-06,新歌榜,36,你不该权衡利弊,李婷雪,你不该权衡利弊,2026-08-17,002wKJsi2UEDAr,華語,7IlEG5xPHrQ,"76,548"
2026-09-06,新歌榜,37,PACK IT UP,CORTIS,GREENGREEN_playextended,2026-08-23,004AUYvn4SK3Xy,西洋,Eg4-vCHc7eQ,"1,522,287"
2026-09-06,新歌榜,38,只为爱与自由,大张伟,只为爱与自由,2026-08-22,002aZadp0nLfYz,華語,VyfOmU7QUH8,128
2026-09-06,新歌榜,39,M A M I,Groove Delight,M A M I,2026-08-14,001TM5w20cmgUF,西洋,hwAdpyAnnnA,"29,308"
2026-09-06,新歌榜,40,命运好幽默让爱的人都沉默,周深深,命运好幽默让爱的人都沉默,2026-08-15,000eovoz2xsTs0,華語,-,-
2026-09-06,新歌榜,41,你的眼睛背叛你的心,卢润泽,卢润泽翻唱合集,2026-07-25,001kIo5i03VINc,華語,-,-
2026-09-06,新歌榜,42,山风不语,正在进行石女士,山风不语,2026-08-18,0047ZbKn4Ps7K3,華語,rLIFDSRzO5M,8
2026-09-06,新歌榜,43,不配说爱我,文夫,不配说爱我,2026-09-02,002rzRRp3pyfle,華語,Fzo1M7369-4,38
2026-09-06,新歌榜,44,拥抱吧北京,余宇涵,拥抱吧北京,2026-09-05,0031vDCz1rM2rR,華語,yhlXOCfCi8s,199
2026-09-06,新歌榜,45,只要有你,杨瑜婷,只要有你（温柔女版）,2026-08-18,00104Yjx3uMZa7,華語,-,-
2026-09-06,新歌榜,46,Setsuna Hanabi,TOMORROW X TOGETHER,Setsuna Hanabi,2026-08-16,002l98H80FFtQB,日語,Z5pGz8fkaDQ,"2,019,476"
2026-09-06,新歌榜,47,如果你也刚好抬头望,王巨星,如果你也刚好抬头望,2026-08-18,001Z82vu04RcRB,華語,Cqce0ZmxDJA,"1,870"
2026-09-06,新歌榜,48,贰拾肆,梓渝,梓渝,2026-08-05,003Agdhd2tM867,華語,zeGLBhDbwt0,"84,909"
2026-09-06,新歌榜,49,执迷不悟,弹棉花的小花,执迷不悟,2026-09-02,002knJX031lveE,華語,-,-
2026-09-06,新歌榜,50,VIBE,展轩,VIBE,2026-08-31,0007X40v3BaZpQ,華語,SHGoXIGYihg,"2,386"
2026-09-06,新歌榜,51,tunnel vision,Gareth.T,tunnel vision,2026-09-03,004cRlZK2BNbTo,西洋,tLqQyeuXaPE,"121,695"
2026-09-06,新歌榜,52,回到小村落,吕口口,回到小村落（女声版）,2026-08-21,001yIoav0Xs5au,華語,Pvk0Iq7soAg,293
2026-09-06,新歌榜,53,Hope to Remain,严浩翔,Scary Movie Ⅱ: Same Face,2026-08-24,001dWQ2d3Auvk8,西洋,R1FhekboG9I,"8,758"
2026-09-06,新歌榜,54,阴天（回想那一天喧闹的喜宴）,正在进行石女士,阴天​,2026-08-31,002unRep4bloNE,華語,-,-
2026-09-06,新歌榜,55,Empty,Sasha Alex Sloan,Empty,2026-08-21,0014A26m43frmK,西洋,jv9GMCgWJhs,"393,145"
2026-09-06,新歌榜,56,我们总是喜欢在夏天讨论永远,时代少年团,加冠,2026-08-25,004Er2SY42d2Wm,華語,AH2ibOsKgzs,"107,305"
2026-09-06,新歌榜,57,不是我不小心,半吨兄弟,不是我不小心,2026-08-23,001OxR3y0eJk1q,華語,PmU7ydq30ZE,18
2026-09-06,新歌榜,58,异形,李昊,异形,2026-09-01,0017nkHC4erPHD,華語,RYGJYgUi9Bo,232
2026-09-06,新歌榜,59,时间漫步,梓渝,梓渝,2026-08-05,002GPTYm2w6qQD,華語,8iqJ7dGVW50,"8,280"
2026-09-06,新歌榜,60,此间是少年,梓渝,梓渝,2026-08-05,003YH7VB1zA0hP,華語,0_ld2Btgweo,"4,399"
2026-09-06,新歌榜,61,RUN IT,梓渝,梓渝,2026-08-05,000niJmJ2LkmFm,華語,ovZ4T3Hv7RQ,"98,511"
2026-09-06,新歌榜,62,耗尽浪漫,BZ1/吴岱林,耗尽浪漫,2026-08-24,0024HRBh36rfUH,華語,-VVBysKO1DE,276
2026-09-06,新歌榜,63,别说我的眼泪你无所谓,周深深,别说我的眼泪你无所谓,2026-08-19,002LtCxW0aW20M,華語,-,-
2026-09-06,新歌榜,64,好的,黄子弘凡,好的,2026-08-29,000qw3B41TxC8E,華語,ki8RVe9R8DI,"2,059"
2026-09-06,新歌榜,65,TOP的第一首抒情歌,TOP登陆少年组合,TOP的第一首抒情歌,2026-08-29,000UuafX36gkJH,華語,wb-B681nqNM,"6,368"
2026-09-06,新歌榜,66,ICONIC HEART,Hearts2Hearts,ICONIC HEART,2026-08-09,000rt7IM0dsnit,西洋,chl0R8C4NJ8,"8,434,403"
2026-09-06,新歌榜,67,薛定谔的雨,希林娜依高,薛定谔的雨,2026-08-31,0048yj6B3Pcr3F,華語,cTONGicNHXU,91
2026-09-06,新歌榜,68,祈神怜,一颗狼星,祈神怜,2026-08-11,003DGCHN159V2k,華語,e8cQnoIUSX4,"12,143"
2026-09-06,新歌榜,69,山风山风等等我,吕口口,山风山风等等我,2026-08-06,002kN2Yv44OGmU,華語,NCKRAlzlH7M,47
2026-09-06,新歌榜,70,等下完这场雨,杨友友/田园,等下完这场雨 (合唱版),2026-08-10,000kx6840pAmzB,華語,-iv04Ej2qac,141
2026-09-06,新歌榜,71,Little Songs(无人知晓的小歌),七元,Little Songs(无人知晓的小歌),2026-08-07,0007fKtP3eKWXB,華語,zxwR7ZG4bH4,82
2026-09-06,新歌榜,72,海角七号,赵乃吉,海角七号,2026-08-28,001nei893kCRZy,華語,hJ3aMhhd05M,"18,628"
2026-09-06,新歌榜,73,傻女,王栎鑫,傻女,2026-08-26,003uDk184XJIeI,華語,8eZl7NVFxlo,593
2026-09-06,新歌榜,74,静音恋人 (两颗缠绕的心),邹沛沛,静音恋人,2026-08-12,000jMNPv4L0R70,華語,-Hl1gke4U48,"2,292"
2026-09-06,新歌榜,75,Think About It,D.N.A/张艺兴/颜人中/GALI/TEN/李治廷,Think About It,2026-08-07,002CsOmp02LLF5,華語,p-LnAnYPo4I,"26,715"
2026-09-06,新歌榜,76,Training Season (London Sessions),Dua Lipa,Training Season's Over,2026-08-28,000lUIrW1bt3oJ,西洋,3DcoC8p9az8,"107,606,474"
2026-09-06,新歌榜,77,不挽留没回头,烟嗓船长,不挽留没回头,2026-08-16,000tccBQ39s6bY,華語,hjQvdfuqIq8,108
2026-09-06,新歌榜,78,女孩27 (她一转眼就27),EMZJayce,女孩27 (她一转眼就27),2026-08-22,000i0CHB22GcL9,華語,XPYKV1yM6n4,"1,706"
2026-09-06,新歌榜,79,Why,沈佳润Nina,WHY NOT ME?,2026-08-30,001exZTy1MIFzl,其它,4uBT_rmxD-s,"230,953"
2026-09-06,新歌榜,80,打开2.0,黄霄雲,打开2.0,2026-08-30,000C0kFM3h0NlB,華語,KiEXI8y4RmA,"36,182"
2026-09-06,新歌榜,81,我不该动情,吕口口,我不该动情,2026-08-12,003KGKE2450urp,華語,B4hRfZy2ZVg,63
2026-09-06,新歌榜,82,螺旋 - RASEN - Acoustic Ver. -,9Lana,螺旋 - RASEN - Acoustic Ver. -,2026-08-23,001962kM0ZI9gM,日語,aD9R2R8Fix4,"170,833"
2026-09-06,新歌榜,83,爱意藏风里,弄简,晚风知我意,2026-08-19,00060o1c4Hj94A,華語,AwGrTL8eeiQ,600
2026-09-06,新歌榜,84,闯,梓渝,梓渝,2026-08-05,003MG34d3EAE0t,華語,GXRYrdnm9_I,"5,482"
2026-09-06,新歌榜,85,渝人码头,梓渝,梓渝,2026-08-05,004ZBLqV41pHpF,華語,QH7D9S0XhZs,"5,340"
2026-09-06,新歌榜,86,连带保证人,姚晓棠,破晓,2026-09-03,003i7gfg4NUSQm,華語,k1rtFz1oRCA,"22,288"
2026-09-06,新歌榜,87,我会好好的,烟嗓船长,我会好好的(深情男版),2026-08-15,004bGWUL2wMTa1,華語,OiYlOWl8vk0,79
2026-09-06,新歌榜,88,最安静的人,黄婷婷,最安静的人,2026-09-05,0023Ehte2i1Fj7,華語,2gO9et2cBD4,104
2026-09-06,新歌榜,89,一万公里的思念,姚晓棠,破晓,2026-09-03,000lar6O0rqUyC,華語,PLJO_v5cbE0,"15,804"
2026-09-06,新歌榜,90,Don't Talk Ense,Vnriet/DarK Haye/Nvraenr,After This Life (Slap House),2026-08-13,0005qqzV0bdU8A,西洋,-,-
2026-09-06,新歌榜,91,阿亓,檀健次,空枪 电影原声带,2026-09-04,0038HI6z00ZnHS,華語,AnSZOVHHgjc,"2,593"
2026-09-06,新歌榜,92,落,刘宇,落 (公子版),2026-08-19,002BYAQ93iwJeG,華語,suLx2it-Cl0,"497,489"
2026-09-06,新歌榜,93,杀破狼,萧泽,杀破狼,2026-08-13,001FBLmx0OsmYq,華語,Dgq9BadXDhw,"131,667"
2026-09-06,新歌榜,94,擦干眼泪爱你,杨友友/烟嗓船长,擦干眼泪爱你 (合唱版),2026-08-10,001lDmhj3wH0Ws,華語,NiOVOr1m46Q,148
2026-09-06,新歌榜,95,致亲爱的自己,梓渝,梓渝,2026-08-05,004N5kMG0FFsS1,華語,-sgLTL_8Wwg,"6,364"
2026-09-06,新歌榜,96,请勿打扰,喻言,请勿打扰,2026-08-22,001bOW223uVm7E,華語,B7DKa-nJxxo,"1,506"
2026-09-06,新歌榜,97,SWEAT,KISS OF LIFE,SWEAT,2026-08-04,003vajCj0LMHs1,韓語,eTvUZymLyGY,"34,128,977"
2026-09-06,新歌榜,98,都没差,TF_ING黄朔,都没差,2026-09-05,003bDlkv0qFZH7,華語,-,-
2026-09-06,新歌榜,99,莎啦啦,孙颖莎/JKZQ,莎啦啦,2026-08-26,001Qlo3531bbx7,華語,sEevMN7HhOc,"9,132"
2026-09-06,新歌榜,100,雨想症,曹真铭/Nov.偶尔,雨想症,2026-08-29,003k8hKY3ZR9Gu,華語,M8KofrlLU7w,2
