抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-11,影視金曲榜,1,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"203,802"
2026-09-11,影視金曲榜,2,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"144,085"
2026-09-11,影視金曲榜,3,我们不散,周深,我们不散,2026-09-03,00203KEv0gDIFp,華語,3GrnbLGfCkI,"9,765"
2026-09-11,影視金曲榜,4,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"113,095"
2026-09-11,影視金曲榜,5,全世界的雨,周深/Ella陈嘉桦,全世界的雨,2026-07-18,000R5lKk0KJBgG,華語,JqR0_IFpdcg,"234,299"
2026-09-11,影視金曲榜,6,You Should Know,李长庚,早春晴朗 影视原声带,2026-09-01,004b2lxr21ETld,其它,LbV_j9AgQag,"592,364"
2026-09-11,影視金曲榜,7,过海,王赫野/黄龄,过海,2026-07-16,003DEzAQ3HSB9l,華語,IgjnQV8WJH8,"54,285"
2026-09-11,影視金曲榜,8,终会再见,刘宇宁,终会再见,2026-09-06,004dvvxf0IdJ74,華語,8kMOH9TJRWo,"39,794"
2026-09-11,影視金曲榜,9,阿亓,檀健次,空枪 电影原声带,2026-09-04,0038HI6z00ZnHS,華語,AnSZOVHHgjc,"2,611"
2026-09-11,影視金曲榜,10,好的,黄子弘凡,好的,2026-08-29,000qw3B41TxC8E,華語,ki8RVe9R8DI,"2,544"
2026-09-11,影視金曲榜,11,汹涌,吴莫愁,这一秒过火 影视原声带,2026-07-18,003zLeSq0V2ECp,華語,uEdEBhcf4Gs,"69,717"
2026-09-11,影視金曲榜,12,来我的岛,刘宇宁,来我的岛,2026-08-03,002hAbQf14wVkt,華語,udTSazfAfEo,"83,286"
2026-09-11,影視金曲榜,13,云中鸟,小阿七,花开锦绣 影视原声带,2026-08-20,000GL9102hzc2Q,華語,xBOmrRTzi9M,"48,785"
2026-09-11,影視金曲榜,14,炙光,张碧晨/侯明昊,雀骨 影视原声带,2026-07-15,000cuQPZ0n0D1B,華語,83RQld52drA,"334,072"
2026-09-11,影視金曲榜,15,一诺,刘宇宁,花开锦绣 影视原声带,2026-08-20,003AogSY2WGKrW,華語,JGGL56GMMsM,"199,260"
2026-09-11,影視金曲榜,16,摇曳！摇曳！,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,004LfF9N0Kfg6y,華語,C5aQMjIwjAQ,"15,434"
2026-09-11,影視金曲榜,17,不想失去你,毛不易,不想失去你（电影《不想失去你》主题曲）,2026-08-12,001tFFAR2dWXiI,華語,hgY4ftt3gvk,"64,657"
2026-09-11,影視金曲榜,18,Lady Snow,陈婧霏,早春晴朗 影视原声带,2026-09-01,001m38pn3ax6cR,西洋,HadLHjh4Ihw,"127,549"
2026-09-11,影視金曲榜,19,耀眼的我们,周深,天才，女友 影视原声带,2026-08-04,002JZCyb4ORwy7,華語,prjFbOzBVWU,"53,970"
2026-09-11,影視金曲榜,20,拯救我,檀健次,蝉 影视原声带,2026-08-22,000Pwpoo0ofOYT,華語,08uejFCB-i4,"21,819"
2026-09-11,影視金曲榜,21,怜心,黄霄雲,雀骨 影视原声带,2026-07-15,002nb6R72hJmXD,華語,YlnxaMhFSR0,"170,208"
2026-09-11,影視金曲榜,22,回到夏天,关晓彤,回到夏天,2026-09-07,001RpeUH2ugYTl,華語,2ZzoNW8qddQ,259
2026-09-11,影視金曲榜,23,一直在身边,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,004UzgJt0YR8kB,華語,0RAqPS4JQyQ,"19,095"
2026-09-11,影視金曲榜,24,去你的岛,金玟岐,去你的岛,2026-08-09,002VaLNk4QcPPE,華語,6xgkCXq7os8,"3,520"
2026-09-11,影視金曲榜,25,不退！,马嘉祺,不退！,2026-08-21,003uUj1t3dA4Da,華語,0DcbbJEuLr4,"18,916"
2026-09-11,影視金曲榜,26,红尘慌慌,周深,百花杀 原声音乐专辑,2026-07-28,003ARFyH2himMe,華語,h3596Dg4HT8,"347,663"
2026-09-11,影視金曲榜,27,我在意的,单依纯,爱情有烟火 影视原声带,2026-07-03,003H0CGe1vL66I,華語,GKHSYBHak4U,"52,225"
2026-09-11,影視金曲榜,28,别怕再见,房东的猫,我们的少年时代2 影视原声带,2026-08-16,000lEhur4S7u6c,華語,nGRG5TrwvII,"7,218"
2026-09-11,影視金曲榜,29,深渊,任嘉伦,深渊无间 影视原声带,2026-09-09,003gcIxs3Nwopg,華語,upamEWpAaNA,"9,755"
2026-09-11,影視金曲榜,30,Because It's You,小田音乐社,罪爱 网剧原声大碟,2026-08-19,003Qys6R0ZSvKi,西洋,xB_EzeY2zJo,"2,799"
2026-09-11,影視金曲榜,31,倒悬之河,徐均朔/阿YueYue,百花杀 原声音乐专辑,2026-07-28,000UCBPP3n4lyd,華語,xNVtmoES0WQ,"74,144"
2026-09-11,影視金曲榜,32,这一刻,段奥娟,早春晴朗 影视原声带,2026-09-01,000cqMHq2yoSA2,華語,3YQDSAUSVZY,"44,900"
2026-09-11,影視金曲榜,33,成全,井胧,雀骨 影视原声带,2026-07-15,004WrNVJ3im7AK,華語,h6rcI296mSI,"46,475"
2026-09-11,影視金曲榜,34,空枪,朱一龙,空枪 电影原声带,2026-09-04,003i1dHm2Ezm3J,華語,oSI7WNE7VHc,"57,847"
2026-09-11,影視金曲榜,35,晴天娃娃,吴青峰,晴天娃娃,2026-08-28,003gLbhW0OJJTA,華語,Y-nc2fmn9ls,"618,752"
2026-09-11,影視金曲榜,36,听无声处,周深,九门 影视原声带,2026-08-10,002SAARr0ebrGS,華語,4Csp1xRwxA8,"124,405"
2026-09-11,影視金曲榜,37,终有一天,胡夏,终有一天,2026-09-08,003kibKu4OMjv3,華語,FIFl0cMVG3I,"1,044"
2026-09-11,影視金曲榜,38,勿忘草,赫阳,九品猎妖官 影视原声带,2026-09-04,003wBvme3ptf2u,華語,_lIB_bWcgA4,35
2026-09-11,影視金曲榜,39,少年有种,TF家族-张桂源/TF家族-张函瑞/TF家族-王橹杰/TF家族-左奇函/TF家族-陈奕恒/TF家族-杨博文/TF家族-陈思罕/TF家族-陈浚铭,我们的少年时代2 影视原声带,2026-08-16,000qY0Y13f4aeF,華語,jWSWPa4G8ts,"20,597"
2026-09-11,影視金曲榜,40,千香,周深,千香 影视剧原声音乐专辑,2026-07-15,004Uik3G0sMdUW,華語,o9ulZsWpFwE,"221,178"
2026-09-11,影視金曲榜,41,等,小阿七,等,2026-08-19,002fqK9y3uzt5o,華語,KdJA8GDLKHU,"9,379"
2026-09-11,影視金曲榜,42,上岸,任然,千香 影视剧原声音乐专辑,2026-07-15,004J7nbz0Ww73a,華語,uon3hUO0eI8,"14,583"
2026-09-11,影視金曲榜,43,满纸,阿鲲,春山境 电视剧原声专辑,2026-06-14,001ifLic2K9S9m,華語,dqqehb_gEz0,"224,607"
2026-09-11,影視金曲榜,44,唯一的例外,阿YueYue,唯一的例外（电影《不想失去你》片尾曲）,2026-08-13,000IOaoy1vsjNx,華語,QISWmlKxJiE,"77,799"
2026-09-11,影視金曲榜,45,落空,未必,早春晴朗 影视原声带,2026-09-01,003SXd5l1Iy2I5,其它,oweVUxiY2nM,"74,409"
2026-09-11,影視金曲榜,46,Dance All Night,钟婉芸/蒋京逾,飞到我心上 影视原声带,2026-09-02,002xxfYK0sBWt4,華語,4__4OrSq4vY,180
2026-09-11,影視金曲榜,47,缠,那英,这一秒过火 影视原声带,2026-07-18,003XAZLD3KzQ2j,華語,_AitteIOuMc,"137,228"
2026-09-11,影視金曲榜,48,无归,李佳薇,花开锦绣 影视原声带,2026-08-20,002gGxra1TDnym,華語,CgJx9C-9xGs,"8,118"
2026-09-11,影視金曲榜,49,You Are My Light,杨雨青,早春晴朗 影视原声带,2026-09-01,002awvws1qxRWC,西洋,sRg6MdDJBaY,"83,811"
2026-09-11,影視金曲榜,50,人生自定义,那英,小芳 电视剧影视原声带,2026-07-13,004bBEBW0wuo6Q,華語,IeZjH-TRqbY,"6,734"
2026-09-11,影視金曲榜,51,向阳而生,金玟岐,向阳而生,2026-09-05,0029dgSA2PSbTr,華語,P6EfH6SjEv0,"1,500"
2026-09-11,影視金曲榜,52,All For You,Eric周兴哲,All For You,2026-07-16,003Mk0wX0NkUHg,華語,osyH9yWWygA,"13,764,082"
2026-09-11,影視金曲榜,53,知我,刘雨昕,雀骨 影视原声带,2026-07-15,0044ggkk0zpdKI,華語,awKxszb6PL4,"123,575"
2026-09-11,影視金曲榜,54,Blind Spot,토모/원식 (WONSIK),검사실의 제안 OST Part.2,2026-06-26,003BfJOA3IRydP,韓語,ETiDRVhexco,"124,064"
2026-09-11,影視金曲榜,55,一诺成川,侯明昊,雀骨 影视原声带,2026-07-15,002qwkQn1dbywq,華語,L_BElNLdnEE,"165,629"
2026-09-11,影視金曲榜,56,余生有你,张紫宁,飞到我心上 影视原声带,2026-09-02,003DHCqd1QtMtz,華語,TLsGyESZEFA,"15,123"
2026-09-11,影視金曲榜,57,赤子,周深,问心2 原声OST大碟,2026-06-20,0010pjD24VRte6,華語,wOpAuisJFVg,"89,645"
2026-09-11,影視金曲榜,58,寸断,张远,千香 影视剧原声音乐专辑,2026-07-15,003PVApc1qfFFO,華語,NGsMs7MGjUs,"28,817"
2026-09-11,影視金曲榜,59,我将于人世外,衣诺,早春晴朗 影视原声带,2026-09-01,000NeFeh1UapRq,華語,nbity3vzb-Q,"21,023"
2026-09-11,影視金曲榜,60,想你了,刘瑞琦,想你了 电影原声专辑,2026-07-24,004IqHlK4Facgl,華語,XFGYYNz7gbw,"1,066"
2026-09-11,影視金曲榜,61,放晴,胡夏,人鱼 影视原声专辑,2026-08-04,000iBf6o2DZftZ,華語,810vYNE8okU,"1,111"
2026-09-11,影視金曲榜,62,你只是你,谭维维,你只是你,2026-06-29,004HCC4B2BB8SL,華語,wiA0u-YQG7Q,872
2026-09-11,影視金曲榜,63,游游,房东的猫,天才，女友 影视原声带,2026-08-04,004MEJpm3JXQtT,華語,viama9Sdh78,"41,815"
2026-09-11,影視金曲榜,64,不问,黄霄雲,不问,2026-08-23,001wrhA31gJ6Kx,華語,TclXQLrYHEQ,"14,269"
2026-09-11,影視金曲榜,65,추억이란 이름 (Sailing Back To You),Jeebanoff,그대에게 드림 OST Part.2 (Dream to You OST Part.2),2026-07-14,004geHaz2hUK7d,韓語,XWm35wuGqvY,"86,657"
2026-09-11,影視金曲榜,66,Tiger in my love,奥利,Tiger in my love,2026-06-26,002x1oFS12S5RS,西洋,vhIfGl5Hr0U,"237,138"
