抓取日期,榜單類型,排名,歌名,歌手,專輯,發行日期,songmid,語言,YouTube ID,點閱率
2026-09-11,新歌榜,1,失忆,李佳薇,失忆,2026-09-05,004DtEju33F124,華語,x-oZXNIlJu0,"21,794"
2026-09-11,新歌榜,2,她,刘宇宁,早春晴朗 影视原声带,2026-09-01,001TBn1W4Wg2QM,華語,7Buj2xUlZo0,"144,085"
2026-09-11,新歌榜,3,霓梦 (Neon Dream),Kao Supassra 小九糕糕,霓梦 (Neon Dream),2026-09-10,002CiAWw0Sd7av,其它,tk1DARJdPKI,"1,995"
2026-09-11,新歌榜,4,冰箱没有鸡蛋,马嘉祺,心室,2026-09-07,003rucaJ1vkeYx,華語,XU-c7XSFJFw,"18,470"
2026-09-11,新歌榜,5,路过晴朗,汪苏泷,早春晴朗 影视原声带,2026-09-01,001Mu0Lw3X3LnQ,華語,2TUe-RESXeE,"203,802"
2026-09-11,新歌榜,6,笨蛋,汪苏泷/五月天 阿信,笨蛋,2026-09-09,002B0d2H4VRqQs,華語,j5Kk7dzUj6A,"3,571,033"
2026-09-11,新歌榜,7,思念若是一首诗,万妮达Vinida Weng,思念若是一首诗,2026-09-08,000gRK0i44cAYG,華語,g7NjCbxYQUI,"30,376"
2026-09-11,新歌榜,8,再一次见面,周深,再一次见面,2026-09-06,0021HGmn1wHoOJ,華語,ezy0WMuqWwo,"94,288"
2026-09-11,新歌榜,9,说文解字,灯叔/方大树,说文解字,2026-08-29,000bCM2f3nhooK,華語,45OKCZb0Zlk,"20,462"
2026-09-11,新歌榜,10,此刻,袁娅维TIA RAY,早春晴朗 影视原声带,2026-09-01,002N9Y7U1dHP4I,華語,pPWj5zpyeG8,"113,095"
2026-09-11,新歌榜,11,SUN KISS,TUIDE,The 1st EP [TUNE & PLAY],2026-08-24,003sbk7o3sytRU,西洋,46h0LvDHgIs,"18,203,561"
2026-09-11,新歌榜,12,删了一百遍,A-Lin,删了一百遍,2026-09-01,000Q8gRW2WkkDS,華語,HzpDg83IElA,"229,048"
2026-09-11,新歌榜,13,甲乙丙丁,李佳薇,甲乙丙丁 (粤语版),2026-09-03,000KrmLU1imE68,華語,YhiQDARUJ7Y,"7,679,222"
2026-09-11,新歌榜,14,王牌加冕,无限王者团/Omniverse Audio/王者荣耀,王牌加冕,2026-09-08,003PhjEp3Qme3C,華語,uAlmNUMoHTE,930
2026-09-11,新歌榜,15,没有你是漫长雨季,梓渝,梓渝,2026-08-05,000eMXbM0hmJmi,華語,upblmi2XwGs,"16,780"
2026-09-11,新歌榜,16,我不难过,en (王翊恩),我不难过,2026-09-03,0038DoVG1Lg3kE,華語,WuS9D82hSV4,"72,991"
